시군명,농장명,축종명,상세구분,사육두수(마리),소재지우편번호,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,데이터기준일자,비고
여주시,율극농장,닭,산란계,200000,12607,경기도 여주시 흥천면 능북로 212,경기도 여주시 흥천면 율극리 264,37.3403353633,127.5661338783,20230615,
여주시,율극축산,닭,산란계,120269,12607,경기도 여주시 흥천면 능북로 210,경기도 여주시 흥천면 율극리 262,37.3403798605,127.5671499721,20230615,
여주시,은혜농장,메추리,,150000,12603,경기도 여주시 산북면 해여림로 79,경기도 여주시 산북면 상품리 445,37.3924201231,127.4387347774,20230615,
여주시,이지우농장,닭,육계,30000,12640,,경기도 여주시 세종대왕면 매화리 산 23 1,37.2728535359,127.5322852837,20230615,
여주시,이항모농장,닭,육계,40000,12616,경기도 여주시 강천면 강천로 676-26,경기도 여주시 강천면 가야리 산 41,37.2611345885,127.6932539368,20230615,
여주시,일우농장,닭,산란계,83381,12607,경기도 여주시 흥천면 능북로 216,경기도 여주시 흥천면 율극리 266,37.3424628333,127.5657970496,20230615,
여주시,자연농장,메추리,,70000,12661,경기도 여주시 가남읍 흑석로 113,경기도 여주시 가남읍 삼군리 16,37.1985916632,127.5654217553,20230615,
여주시,장주원농장,닭,육계,45000,12641,,경기도 여주시 세종대왕면 매류리 178,37.2813560578,127.5680329507,20230615,
여주시,장호농장,닭,육계,25000,12617,경기도 여주시 강천면 원양1로 905,경기도 여주시 강천면 도전리 558,37.3487898086,127.7404817198,20230615,
여주시,정원농장,닭,육계,45000,12663,경기도 여주시 가남읍 은봉길 147-53,경기도 여주시 가남읍 은봉리 274,37.1805851717,127.5554496825,20230615,
여주시,정훈양계장,닭,육계,30000,12637,경기도 여주시 독바위길 40,경기도 여주시 현암동 110,37.3174540286,127.6423060511,20230615,
여주시,제일농장,닭,육계,80000,12606,경기도 여주시 흥천면 군위실길 151,경기도 여주시 흥천면 다대리 123,37.3366461572,127.5265177529,20230615,
여주시,제일농장,메추리,,50000,12611,경기도 여주시 대신면 후포1길 223-42,경기도 여주시 대신면 후포리 156,37.3681020366,127.6187979377,20230615,
여주시,조현농장,닭,육계,130000,12609,경기도 여주시 대신면 무촌길 42-69,경기도 여주시 대신면 무촌리 431,37.3934518377,127.5838949199,20230615,
여주시,중앙농원,닭,육계,45000,12614,경기도 여주시 북내면 운촌길 48-113,경기도 여주시 북내면 운촌리 482,37.3305439701,127.7081059930,20230615,
여주시,창대메추리농장,메추리,,50000,12641,,경기도 여주시 세종대왕면 매류리 94,37.2791615535,127.5728424706,20230615,
여주시,창호농장,닭,육계,40000,12607,경기도 여주시 흥천면 종다람길 59,경기도 여주시 흥천면 신근리 250,37.3169586731,127.5555609873,20230615,
여주시,청솔농장,닭,육계,70000,12612,경기도 여주시 북내면 선돌로 377-20,경기도 여주시 북내면 석우리 363,37.3742772477,127.6820233710,20230615,
여주시,청운농장,닭,육계,35000,12607,경기도 여주시 흥천면 신율로 249-23,경기도 여주시 흥천면 율극리 산 237,37.3267160124,127.5649028951,20230615,
여주시,청춘농장,닭,육계,0,12655,경기도 여주시 가남읍 양화로 113-64,경기도 여주시 가남읍 정단리 584,37.2366552709,127.5502257597,20230615,
여주시,충섭농장,닭,육계,63000,12616,경기도 여주시 강천면 마감로 146-19,경기도 여주시 강천면 걸은리 812,37.2915311629,127.7031922817,20230615,
여주시,태원농장,닭,육계,30000,12605,,경기도 여주시 흥천면 상대리 35,,,20230615,
여주시,태준 농장,닭,산란계,30,12668,경기도 여주시 점동면 성주로 1020-18,경기도 여주시 점동면 현수리 189,37.1867817191,127.6906420029,20230615,
여주시,태평농장,오리,,15000,,경기도 여주시 가남읍 설가로 813,경기도 여주시 가남읍 태평리 528,37.1995609742,127.5350395135,20230615,
여주시,털보농장,닭,육계,30000,12608,경기도 여주시 대신면 송촌2길 157-46,경기도 여주시 대신면 송촌리 172,37.4000273031,127.5774621394,20230615,
여주시,토끼네가축집,닭,산란계,50,12606,경기도 여주시 흥천면 금대울로 214-23,경기도 여주시 흥천면 복대리 54,37.3616296063,127.5378192231,20230615,
여주시,토종닭농장,닭,육계,300,12611,,경기도 여주시 대신면 하림리 산 84,,,20230615,
여주시,한경농장,닭,육계,50000,12646,경기도 여주시 연라1길 41-47 (연라동),경기도 여주시 연라동 100,37.2645445896,127.6150147855,20230615,
여주시,한솔농장,닭,산란계,3500,12666,경기도 여주시 삼교2길 49 (삼교동),경기도 여주시 삼교동 342,37.2305868674,127.6559860038,20230615,
여주시,한솔농장,닭,육계,70000,12610,경기도 여주시 대신면 초현길 60,경기도 여주시 대신면 초현리 361,37.3683744659,127.5968095568,20230615,
여주시,한울이네농장,닭,산란계,80,12609,경기도 여주시 대신면 대신2로 374-56,경기도 여주시 대신면 계림리 223,37.4065640120,127.5993106465,20230615,
여주시,해피팜스농장,닭,육계,26000,,,경기도 여주시 강천면 가야리 산 61,,,20230615,
여주시,햇살농장,닭,산란계,3000,12612,경기도 여주시 북내면 여양2로 1203-3,경기도 여주시 북내면 주암리 104,37.4040488217,127.6827281097,20230615,
여주시,행복짓는농장,닭,산란계,5000,12666,경기도 여주시 점동면 처리1길 54-44,경기도 여주시 점동면 처리 289,37.2294957853,127.6755761173,20230615,
여주시,후포농장,닭,육계,100000,12611,경기도 여주시 대신면 후포1길 160,경기도 여주시 대신면 후포리 222,37.3659941489,127.6174394147,20230615,
여주시,희망농장,닭,육계,50000,12607,경기도 여주시 흥천면 능북로 163-27,경기도 여주시 흥천면 율극리 219,37.3351531646,127.5646843792,20230615,
연천군,(주)농업법인산들농장,종계/산란계,종계,20000,11043,경기도 연천군 왕징면 왕산로618번길 40-83,경기도 연천군 왕징면 동중리 235,38.0825181765,126.9684670122,20240306,운영
연천군,(주)대정농장,육계,육계,39000,11049,경기도 연천군 백학면 노곡로286번길 71,경기도 연천군 백학면 노곡리 92,38.0091488500,126.9419545941,20240306,운영
연천군,개나리농장,육계,육계,15000,11018,,경기도 연천군 연천읍 고문리 171-4,38.0655002005,127.1251077122,20240306,운영
연천군,경림농장,육계,육계,43000,11049,경기도 연천군 백학면 노아로 184-13,경기도 연천군 백학면 학곡리 629,37.9855747467,126.9388763676,20240306,운영
연천군,계림농장,육계,육계,100000,11020,경기도 연천군 청산면 전영로215번길 234-2,경기도 연천군 청산면 장탄리 1108,38.0400940021,127.0922150962,20240306,운영
연천군,광성농장,종계/산란계,종계,9000,11045,경기도 연천군 미산면 백동로19번길 205,경기도 연천군 미산면 백석리 698,38.0515439209,126.9610773945,20240306,운영
연천군,광화문농장,육계,육계,70000,11001,경기도 연천군 신서면 평화로 3232-10,경기도 연천군 신서면 대광리 1334-3,38.2294364114,127.1525721965,20240306,운영
연천군,광희농장,육계,육계,40000,11022,경기도 연천군 청산면 순욱길 44-39,경기도 연천군 청산면 대전리 269,38.0080782187,127.0941581108,20240306,운영
연천군,군남농장,육계,육계,80000,11008,경기도 연천군 군남면 황지로120번길 79,경기도 연천군 군남면 황지리 65-2,38.0409051961,127.0478682821,20240306,운영
연천군,군자농장,육계,육계,34000,11006,,경기도 연천군 군남면 삼거리 234,38.0828913800,127.0396973756,20240306,운영
연천군,그린농장,육계,육계,70,11009,,경기도 연천군 연천읍 상리 609-1,38.1423248194,127.0594731173,20240306,운영
연천군,날개농장,육계,육계,50000,11011,경기도 연천군 연천읍 동막로 68,경기도 연천군 연천읍 동막리 308-16,38.0876650520,127.0927264096,20240306,운영
연천군,남토북수 농원,육계,육계,200,11000,경기도 연천군 신서면 연신로1375번길 638,경기도 연천군 신서면 대광리 393,38.2253894873,127.1260743217,20240306,운영
연천군,내유농장,육계,육계,40000,11040,경기도 연천군 전곡읍 양원로46번길 33,경기도 연천군 전곡읍 양원리 603,37.9911402715,127.0214908613,20240306,운영
연천군,농업회사법인 (주)안일농장,종계/산란계,종계,200000,11011,경기도 연천군 연천읍 동막로71번길 78,경기도 연천군 연천읍 동막리 331-6,38.0905683536,127.0956867026,20240306,운영
연천군,농업회사법인 그린미소 주식회사,종계/산란계,종계,4500,11048,경기도 연천군 백학면 백두2길 102,경기도 연천군 백학면 두일리 170-2,38.0493936278,126.9165521817,20240306,운영
연천군,농업회사법인 유한회사 티케이팜,종계/산란계,종계,106560,11000,경기도 연천군 신서면 천덕로 189-120,경기도 연천군 신서면 답곡리 1542-1,38.2015048012,127.0828305026,20240306,운영
연천군,능성농장,육계,육계,25000,11045,경기도 연천군 미산면 유노로 94-25,경기도 연천군 미산면 유촌리 153,38.0472697471,126.9951061979,20240306,운영
연천군,대광농장,육계,육계,50000,11050,경기도 연천군 장남면 술이홀로63번길 14,경기도 연천군 장남면 원당리 665,37.9706682523,126.8866635270,20240306,운영
연천군,대광농장2,육계,육계,27000,11048,경기도 연천군 백학면 장백로683번길 43-17,경기도 연천군 백학면 전동리 345-2,38.0065578173,126.8919916735,20240306,운영
연천군,대광리농장,종계/산란계,종계,40000,11003,경기도 연천군 신서면 장거리길 153,경기도 연천군 신서면 도신리 629-1,38.1599679629,127.0937057193,20240306,운영
연천군,대길농장,육계,육계,30000,11008,경기도 연천군 군남면 오리골길 115,경기도 연천군 군남면 황지리 431,38.0373790888,127.0334859663,20240306,운영
연천군,대림농장,육계,육계,42000,11044,경기도 연천군 왕징면 왕산로 193-130,경기도 연천군 왕징면 무등리 438,38.0693019294,126.9983977504,20240306,운영
연천군,대림농장,육계,육계,45000,11046,경기도 연천군 미산면 청정로755번길 218,경기도 연천군 미산면 광동리 435,38.0468715420,126.9371893492,20240306,운영
연천군,대명농장,육계,육계,40000,11009,경기도 연천군 연천읍 합내로 663-96,경기도 연천군 연천읍 와초리 248,38.1566858012,127.0855171740,20240306,운영
연천군,대성농장,육계,육계,90000,11046,경기도 연천군 미산면 숭의전로170번길 22-46,경기도 연천군 미산면 아미리 628,38.0247917794,126.9489113763,20240306,운영
연천군,돌마농장,육계,육계,35000,11049,경기도 연천군 백학면 노아로 184-24,경기도 연천군 백학면 학곡리 572,37.9850248762,126.9388577804,20240306,운영
연천군,동성2,육계,육계,50000,11009,경기도 연천군 연천읍 합내로 536,경기도 연천군 연천읍 와초리 592,38.1575233503,127.0702972337,20240306,운영
연천군,동성농장,육계,육계,57000,11009,,경기도 연천군 연천읍 와초리 593,38.1573824576,127.0695593992,20240306,운영
연천군,로뎀나무1농장,육계,육계,38000,11010,경기도 연천군 연천읍 합내로 1240,경기도 연천군 연천읍 옥산리 18-2,38.1316323938,127.1234952144,20240306,운영
연천군,미산농장,육계,육계,100000,11047,경기도 연천군 미산면 마동로 78-23,경기도 연천군 미산면 동이리 639,38.0208262416,126.9929977011,20240306,운영
연천군,민영농장,육계,육계,60000,11048,경기도 연천군 백학면 백두2길 99,경기도 연천군 백학면 두일리 165-1,38.0487432671,126.9162610145,20240306,운영
연천군,밥보다계란,종계/산란계,종계,0,11017,경기도 연천군 연천읍 연천로101번길 88,경기도 연천군 연천읍 차탄리 113,38.0832654940,127.0720549154,20240306,운영
연천군,백학농장,육계,육계,50000,11048,경기도 연천군 백학면 장백로683번길 66-28,경기도 연천군 백학면 전동리 211,38.0090972968,126.8933262430,20240306,운영
연천군,법곳농장2,육계,육계,98000,11046,경기도 연천군 미산면 청정로755번길 92,경기도 연천군 미산면 광동리 404,38.0443563747,126.9370604475,20240306,운영
연천군,부근농장,육계,육계,39440,11025,경기도 연천군 전곡읍 통현길 130,경기도 연천군 전곡읍 신답리 244,38.0620981311,127.0856181372,20240306,운영
연천군,비금양계장,육계,육계,35000,11050,경기도 연천군 장남면 장백로330번길 137-55,경기도 연천군 장남면 원당리 324-7,37.9958546227,126.8840963057,20240306,운영
연천군,산유화농장,육계,육계,50000,11044,경기도 연천군 왕징면 유노로 338-205,경기도 연천군 왕징면 무등리 379,38.0614058038,126.9981666772,20240306,운영
연천군,상녹수농장,육계,육계,35000,11006,경기도 연천군 군남면 군남로 300,경기도 연천군 군남면 진상리 296-1,38.0744540276,127.0192041474,20240306,운영
연천군,상도축산,육계,육계,60000,11045,경기도 연천군 미산면 유노로 83-37,경기도 연천군 미산면 유촌리 85,38.0441053661,126.9969969697,20240306,운영
연천군,상리농장,육계,육계,54000,11009,경기도 연천군 연천읍 상리로4번길 66-86,경기도 연천군 연천읍 상리 3-1,38.1416504414,127.0848604814,20240306,운영
연천군,서로도울농장,육계,육계,50000,11046,경기도 연천군 미산면 노아로 711,경기도 연천군 미산면 아미리 344,38.0217198630,126.9608857497,20240306,운영
연천군,서연농장,종계/산란계,종계,25000,11043,경기도 연천군 왕징면 왕산로618번길 76-17,경기도 연천군 왕징면 동중리 213,38.0786282623,126.9672637616,20240306,운영
연천군,서울농장,육계,육계,60000,11009,경기도 연천군 연천읍 와초길 34,경기도 연천군 연천읍 와초리 78,38.1417602251,127.0930535322,20240306,운영
연천군,선형2농장,육계,육계,30000,11050,,경기도 연천군 장남면 원당리 1022-1,37.9814848989,126.8757190440,20240306,운영
연천군,성신농장,육계,육계,35000,11000,경기도 연천군 신서면 천덕로 189-140,경기도 연천군 신서면 답곡리 1535,38.2030352764,127.0823649147,20240306,운영
연천군,성진농장,육계,육계,55000,11050,경기도 연천군 장남면 장백로54번길 45,경기도 연천군 장남면 원당리 1170-3,37.9855830119,126.8676703435,20240306,운영
연천군,성호농장,육계,육계,50000,11048,경기도 연천군 백학면 백두2길 142,경기도 연천군 백학면 두일리 185-1,38.0515097184,126.9143584242,20240306,운영
연천군,송아리농장,종계/산란계,종계,100,11045,경기도 연천군 미산면 유노로 63,경기도 연천군 미산면 유촌리 91,38.0446655537,126.9973236409,20240306,운영
연천군,수목농장,육계,육계,70000,11045,경기도 연천군 미산면 백동로19번길 192-1,경기도 연천군 미산면 백석리 500,38.0527580435,126.9644536738,20240306,운영
연천군,승은농장,육계,육계,40000,11009,경기도 연천군 연천읍 상합길 135,경기도 연천군 연천읍 상리 582-2,38.1410790194,127.0591303615,20240306,운영
연천군,심현팜,종계/산란계,종계,300,11044,경기도 연천군 미산면 청정로1632번길 321,경기도 연천군 미산면 우정리 723,38.0317577729,127.0054679026,20240306,운영
연천군,아람농장,육계,육계,75000,11048,경기도 연천군 백학면 장백로631번길 244,경기도 연천군 백학면 전동리 565-1,38.0151089670,126.8881388786,20240306,운영
연천군,안골농장,육계,육계,60000,11049,경기도 연천군 백학면 노곡로 367,경기도 연천군 백학면 노곡리 146,38.0145513489,126.9389745021,20240306,운영
연천군,알토리농장,종계/산란계,종계,4500,11045,경기도 연천군 미산면 청정로1003번길 286-63,경기도 연천군 미산면 백석리 725,38.0469945325,126.9556515734,20240306,운영
연천군,양원농장,육계,육계,30000,11040,,경기도 연천군 전곡읍 양원리 658-6,37.9894529688,127.0230420980,20240306,운영
연천군,양원농장,육계,육계,20000,11040,경기도 연천군 전곡읍 양원로 287-6,경기도 연천군 전곡읍 양원리 281-1,37.9744641246,127.0343740392,20240306,운영
연천군,양평농장,육계,육계,0,11046,경기도 연천군 미산면 숭의전로227번길 212,경기도 연천군 미산면 아미리 517,38.0325049536,126.9543344772,20240306,운영
연천군,에벤에셀,육계,육계,97000,11050,경기도 연천군 장남면 장백로 502-100,경기도 연천군 장남면 원당리 270,38.0011530570,126.8821726604,20240306,운영
연천군,연천농장,육계,육계,56000,11011,경기도 연천군 연천읍 동막로25번길 102,경기도 연천군 연천읍 동막리 500-6,38.0919506065,127.0837276422,20240306,운영
연천군,연천농장,종계/산란계,종계,30000,11010,경기도 연천군 연천읍 합내로854번길 401,경기도 연천군 연천읍 옥산리 180-1,38.1228901286,127.0885605235,20240306,운영
연천군,영기농장,육계,육계,40000,11045,경기도 연천군 미산면 마유로 254,경기도 연천군 미산면 백석리 48-1,38.0512151605,126.9821769141,20240306,운영
연천군,영인농장,육계,육계,35000,11009,경기도 연천군 연천읍 합내로 561,경기도 연천군 연천읍 와초리 605-1,38.1580373300,127.0728396132,20240306,운영
연천군,올리농장,육계,육계,20000,11011,,경기도 연천군 연천읍 동막리 261-15,38.0870047811,127.1063357819,20240306,운영
연천군,왕림축산,육계,육계,50000,11007,경기도 연천군 군남면 삼왕로 405-2,경기도 연천군 군남면 왕림리 531,38.0733505719,127.0500856655,20240306,운영
연천군,왕징농장,육계,육계,50000,11043,경기도 연천군 왕징면 유노로 399-52,경기도 연천군 왕징면 노동리 238,38.0653298555,126.9844030188,20240306,운영
연천군,우리농장,육계,육계,60000,11005,경기도 연천군 군남면 옥계13길 156,경기도 연천군 군남면 옥계리 169,38.1327491464,127.0537719516,20240306,운영
연천군,우성농장,육계,육계,50000,11048,경기도 연천군 백학면 백두2길 99-1,경기도 연천군 백학면 두일리 165-4,38.0477423862,126.9161663882,20240306,운영
연천군,원당리농장,육계,육계,51000,11050,경기도 연천군 장남면 장백로259번길 53,경기도 연천군 장남면 원당리 713,37.9846886240,126.8825384916,20240306,운영
연천군,원일농장,육계,육계,30000,11045,경기도 연천군 미산면 백동로49번길 33,경기도 연천군 미산면 백석리 508,38.0554994291,126.9647870464,20240306,운영
연천군,원일농장,육계,육계,77000,11045,경기도 연천군 미산면 백동로19번길 133-63,경기도 연천군 미산면 백석리 830-1,38.0477292643,126.9645245020,20240306,운영
연천군,윈비팜농장,육계,육계,32000,11040,경기도 연천군 전곡읍 양연로1162번길 336,경기도 연천군 전곡읍 양원리 75,37.9856324740,127.0439373406,20240306,운영
연천군,유나네 자연숲 농장,종계/산란계,종계,0,11042,경기도 연천군 왕징면 왕산로266번길 285-1,경기도 연천군 왕징면 북삼리 499,38.0785768969,126.9860887209,20240306,운영
연천군,유림농장,육계,육계,50800,11009,경기도 연천군 연천읍 합내로593번길 35,경기도 연천군 연천읍 와초리 348,38.1579220359,127.0758422504,20240306,운영
연천군,유월농장,종계/산란계,종계,80000,11007,,경기도 연천군 군남면 왕림리 518,38.0721669312,127.0500284639,20240306,운영
연천군,유환농장,종계/산란계,종계,29000,11045,경기도 연천군 미산면 마유로143번길 179-84,경기도 연천군 미산면 백석리 289-1,38.0446082016,126.9679092475,20240306,운영
연천군,유환농장2,종계/산란계,종계,10000,11045,경기도 연천군 미산면 마유로143번길 179-30,경기도 연천군 미산면 백석리 436-1,38.0464564449,126.9660609632,20240306,운영
연천군,이레농장,종계/산란계,종계,0,11049,경기도 연천군 백학면 노아로 533-19,경기도 연천군 백학면 구미리 63,38.0069952967,126.9633628847,20240306,운영
연천군,익투스 토종닭,육계,육계,400,11044,,경기도 연천군 미산면 우정리 833,38.0514465190,127.0035882590,20240306,운영
연천군,인석농장,육계,육계,24000,11048,경기도 연천군 백학면 백왕로225번길 24,경기도 연천군 백학면 석장리 424,38.0519647030,126.9280549241,20240306,운영
연천군,장닭농장,육계,육계,22000,11049,경기도 연천군 백학면 노아로 184-16,경기도 연천군 백학면 학곡리 574,37.9853370518,126.9381721548,20240306,운영
연천군,재환농장,육계,육계,30000,11011,,경기도 연천군 연천읍 동막리 246-1,38.0908297802,127.1106044778,20240306,운영
연천군,제일농장,육계,육계,30000,11045,경기도 연천군 미산면 마유로126번길 111,경기도 연천군 미산면 백석리 61,38.0472451559,126.9771103891,20240306,운영
연천군,주환농장,육계,육계,45000,11049,경기도 연천군 백학면 노곡로 187-27,경기도 연천군 백학면 노곡리 478,37.9995787081,126.9328356610,20240306,운영
연천군,진안농장,육계,육계,28000,11009,경기도 연천군 연천읍 상합가길 145-14,경기도 연천군 연천읍 상리 695,38.1358346904,127.0570052603,20240306,운영
연천군,진양농원,육계,육계,38000,11045,경기도 연천군 미산면 마유로126번길 53,경기도 연천군 미산면 백석리 102,38.0495036277,126.9762737102,20240306,운영
연천군,진양농원,육계,육계,200,11044,경기도 연천군 미산면 청정로1632번길 285-70,경기도 연천군 미산면 우정리 707,38.0299372447,127.0054801418,20240306,운영
연천군,진흥농장,육계,육계,28000,11044,경기도 연천군 왕징면 왕산로 193-120,경기도 연천군 왕징면 무등리 434,38.0688424405,126.9984350893,20240306,운영
연천군,청계목장,육계,육계,60000,11018,,경기도 연천군 연천읍 고문리 183-6,38.0649177137,127.1220870178,20240306,운영
연천군,태영농장,육계,육계,25000,11015,경기도 연천군 연천읍 연천로285번길 127,경기도 연천군 연천읍 읍내리 5,38.1000955720,127.0705083018,20240306,운영
연천군,털보네 촌닭,육계,육계,100,11003,경기도 연천군 신서면 장거리길 204-18,경기도 연천군 신서면 도신리 621-1,38.1630982160,127.0971585467,20240306,운영
연천군,통일농장,종계/산란계,종계,250,11008,,경기도 연천군 군남면 남계리 1098,38.0117061083,127.0197915190,20240306,운영
연천군,팜 메이존,육계,육계,74000,11045,경기도 연천군 미산면 유노로 83-85,"경기도 연천군 미산면 유촌리 72,",38.0425098148,126.9969281108,20240306,운영
연천군,평산골농장,육계,육계,97000,11003,경기도 연천군 신서면 답곡로 140,경기도 연천군 신서면 답곡리 930-1,38.1911123506,127.0725323083,20240306,운영
연천군,풍무골농장,육계,육계,28000,11040,경기도 연천군 전곡읍 양원로231번길 56,경기도 연천군 전곡읍 양원리 127,37.9786132705,127.0351904246,20240306,운영
연천군,풍산농장,육계,육계,32000,11005,경기도 연천군 군남면 군남로 764-325,경기도 연천군 군남면 옥계리 359-4,38.1073284657,127.0524552013,20240306,운영
연천군,풍천농장,육계,육계,95000,11009,경기도 연천군 연천읍 상리로86번길 143-44,경기도 연천군 연천읍 상리 519-1,38.1419531606,127.0663716080,20240306,운영
연천군,함께커농장,육계,육계,41000,11009,경기도 연천군 연천읍 합내로 700,경기도 연천군 연천읍 와초리 498-4,38.1487983093,127.0825602195,20240306,운영
연천군,해찬농장,육계,육계,80000,11008,경기도 연천군 군남면 남계로 90-87,경기도 연천군 군남면 남계리 1229,38.0264385751,127.0292142859,20240306,운영
연천군,현효근농장,육계,육계,40000,11011,경기도 연천군 연천읍 동막로 214,경기도 연천군 연천읍 동막리 261-13,38.0881050107,127.1081414437,20240306,운영
연천군,호성농장,육계,육계,32000,11022,경기도 연천군 청산면 순욱길 119,경기도 연천군 청산면 대전리 223-1,38.0009620698,127.0979446259,20240306,운영
연천군,화진농장,육계,육계,17000,11008,경기도 연천군 군남면 오리골길 81,경기도 연천군 군남면 황지리 428,38.0355184761,127.0324835892,20240306,운영
연천군,효은농장,육계,육계,60000,11009,경기도 연천군 연천읍 상리로86번길 94-189,경기도 연천군 연천읍 상리 859-2,38.1461600038,127.0731941941,20240306,운영
오산시,육성농장,닭,육용종계,0,18124,경기도 오산시 가장로 599-13,경기도 오산시 가장로 599-13,37.1584486855,127.0443250450,20250714,
오산시,이나팜스,닭,산란계,31000,18104,경기도 오산시 벌음3길 31,경기도 오산시 서동 607,37.1467855803,127.0330443820,20250714,
용인시,계성농장,닭,육계,55000,17172,경기도 용인시 처인구 백암면 덕평로26번길 109,경기도 용인시 처인구 백암면 백암리 72번지,37.1777235226,127.3785831842,20230531,
용인시,권일농장,닭,육계,36650,17123,경기도 용인시 처인구 남사면 방아로 49-38,경기도 용인시 처인구 남사면 방아리 169-8번지,37.1179822209,127.1686573504,20230531,
용인시,금수농장,닭,육계,41000,17134,경기도 용인시 처인구 이동읍 백옥대로260번길 32-8,경기도 용인시 처인구 이동읍 시미리 86-1번지,37.1620817627,127.2108134022,20230531,
용인시,금어농장,닭,육계,15000,17030,경기도 용인시 처인구 포곡읍 금어로430번길 24-24,경기도 용인시 처인구 포곡읍 금어리 327-2번지,37.2811676185,127.2552665339,20230531,
용인시,김기범,닭,육계,4000,17131,경기도 용인시 처인구 이동읍 묵리 809번지,경기도 용인시 처인구 이동읍 묵리 809번지,37.1927748925,127.2329024107,20230531,
용인시,김진성,닭,육계,40000,17118,경기도 용인시 처인구 남사면 천덕산로111번길 88,경기도 용인시 처인구 남사면 봉명리 617번지,37.1177905233,127.1197945656,20230531,
용인시,꼬꼬농장,닭,육계,50000,17175,경기도 용인시 처인구 원삼면 원양로442번길 203-15,경기도 용인시 처인구 원삼면 가재월리 281번지,37.1795724255,127.3222526525,20230531,
용인시,남사농장,닭,육계,30000,17118,경기도 용인시 처인구 남사면 봉무로218번길 32,경기도 용인시 처인구 남사면 봉무리 152-1번지,37.1328425900,127.1577168165,20230531,
용인시,남산농장,닭,육계,100000,17123,경기도 용인시 처인구 이동읍 어진로 892,경기도 용인시 처인구 이동읍 어비리 321-11번지,37.1085265786,127.2027672719,20230531,
용인시,노동오리농장,오리,육계,3000,17173,경기도 용인시 처인구 백암면 근곡리 산 36번지 7호,경기도 용인시 처인구 백암면 근곡리 산 36번지 7호,37.1814221847,127.3570328192,20230531,
용인시,놀부농장,닭,육계,35000,17182,경기도 용인시 처인구 백암면 삼백로 657,경기도 용인시 처인구 백암면 용천리 382-3번지,37.1296888660,127.3718825776,20230531,
용인시,농업법인회사조인(주),닭,육계,0,,경기도 용인시 기흥구 보정동 442번지 8호,경기도 용인시 기흥구 보정동 442번지 8호,,,20230531,
용인시,농업회사법인 주식회사 다원팜,닭,산란계,360000,17183,경기도 용인시 처인구 백암면 옥산로 40-16,경기도 용인시 처인구 백암면 옥산리 476번지 4호 외1필지(476-7),37.1051754521,127.4065314379,20230531,
용인시,농업회사법인 주식회사 청려원,닭,산란계,270000,17182,경기도 용인시 처인구 백암면 삼백로 368-17,경기도 용인시 처인구 백암면 석천리 227번지 4호,37.1058266029,127.3789794050,20230531,
용인시,농업회사법인(주) 다원팜(유연지점),닭,산란계,63000,17170,경기도 용인시 처인구 원삼면 백원로 68-33,경기도 용인시 처인구 원삼면 독성리 50-4번지,37.1566743869,127.3269462624,20230531,
용인시,늘푸른유정란농장,닭,산란계,20000,17118,경기도 용인시 처인구 남사면 천덕산로111번길 88,경기도 용인시 처인구 남사면 봉명리 617번지,37.1177905233,127.1197945656,20230531,
용인시,대박농장,닭,육계,50000,17182,경기도 용인시 처인구 백암면 삼백로 446-84,경기도 용인시 처인구 백암면 석천리 54번지,37.1104925234,127.3845433434,20230531,
용인시,대박농장,닭,육계,35000,17175,경기도 용인시 처인구 원삼면 가재월로69번길 61-12,경기도 용인시 처인구 원삼면 가재월리 799-2번지,37.1757142924,127.3162912747,20230531,
용인시,대성농장,닭,육계,60000,17037,경기도 용인시 처인구 모현읍 새래로 158-19,경기도 용인시 처인구 모현읍 초부리 688-1번지,37.2995081766,127.2538869684,20230531,
용인시,대성농장,닭,육계,68000,17182,경기도 용인시 처인구 백암면 삼백로 485-1,경기도 용인시 처인구 백암면 석천리 376-2번지,37.1146998964,127.3734724056,20230531,
용인시,도승농장,닭,육계,59500,17179,경기도 용인시 처인구 백암면 박곡로58번길 186,경기도 용인시 처인구 백암면 박곡리 288-1번지,37.1638860122,127.3967953746,20230531,
용인시,돈희농장,닭,육계,79000,17137,경기도 용인시 처인구 이동읍 경기동로785번길 126-13,경기도 용인시 처인구 이동읍 송전리 1199번지,37.1367485526,127.2131278989,20230531,
용인시,두레농장,닭,산란계,9590,17169,경기도 용인시 처인구 원삼면 문촌로224번길 22-55,경기도 용인시 처인구 원삼면 문촌리 361-4번지,37.1670733829,127.2912843581,20230531,
용인시,명바위농산,오리,육계,13000,17169,경기도 용인시 처인구 원삼면 문촌리 55번지 2호,경기도 용인시 처인구 원삼면 문촌리 55번지 2호,,,20230531,
용인시,밀알농장,닭,산란계,140000,17168,경기도 용인시 처인구 원삼면 원양로124번길 32-3,경기도 용인시 처인구 원삼면 고당리 150번지 6호 외 3필지,37.1728769318,127.3118824543,20230531,
용인시,백암농장,오리,오리,5000,17163,경기도 용인시 처인구 양지면 평창로154번길 30,경기도 용인시 처인구 양지면 평창리 187번지,37.2348907408,127.3214351663,20230531,
용인시,보미농장,닭,육계,39000,17135,경기도 용인시 처인구 이동읍 화산남로178번길 16,경기도 용인시 처인구 이동읍 화산리 318번지 4호,37.1431820433,127.2233953262,20230531,
