시군명,농장명,상세구분,소재지우편번호,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,사육두수(마리)
용인시,낙은농장,산란계,17045,경기도 용인시 처인구 낙은로 94-18,경기도 용인시 처인구 역북동 248번지,127.1948745000,37.2443007000,22000
용인시,남사농장,육계,17118,경기도 용인시 처인구 남사면 봉무로218번길 32,경기도 용인시 처인구 남사면 봉무리 153번지,127.1581631000,37.1325895000,30000
용인시,남산농장,육계,17123,경기도 용인시 처인구 이동면 어진로 892,경기도 용인시 처인구 이동면 어비리 321번지 12호,127.2029680000,37.1081219000,100000
용인시,놀부농장,육계,17182,경기도 용인시 처인구 백암면 삼백로 657,경기도 용인시 처인구 백암면 용천리 382번지 3호,127.3714775000,37.1297304000,35000
용인시,농업회사법인 주식회사 다원팜,산란계,17183,경기도 용인시 처인구 백암면 옥산로 40-16,경기도 용인시 처인구 백암면 옥산리 476번지 4호 외1필지(476-7),127.4056944000,37.1054891000,300000
용인시,농업회사법인밀알유한회사,산란계,17168,경기도 용인시 처인구 원삼면 원양로124번길 48,경기도 용인시 처인구 원삼면 고당리 150번지,127.3118993000,37.1733670000,175000
용인시,대박농장,육계,17182,경기도 용인시 처인구 백암면 삼백로 446-84,경기도 용인시 처인구 백암면 석천리 54번지,127.3845587000,37.1105148000,50000
용인시,대박농장,육계,17175,경기도 용인시 처인구 원삼면 가재월로69번길 61-12,경기도 용인시 처인구 원삼면 가재월리 799번지 2호,127.3160073000,37.1756449000,35000
용인시,대부농장,육계,17138,경기도 용인시 처인구 이동면 묘봉로 171-26,경기도 용인시 처인구 이동면 묘봉리 326번지,127.2291828000,37.1313939000,50000
용인시,대성농장,육계,17037,경기도 용인시 처인구 모현면 새래로 158-19,경기도 용인시 처인구 모현면 초부리 688번지 1호,127.2538108000,37.2995675000,60000
용인시,대성농장,육계,17182,경기도 용인시 처인구 백암면 삼백로 485-1,경기도 용인시 처인구 백암면 석천리 376번지,127.3733862000,37.1149834000,68000
용인시,대일농장,육계,17022,경기도 용인시 처인구 포곡읍 양지촌로26번길 21-6,경기도 용인시 처인구 포곡읍 신원리 80번지,127.2279036000,37.3071521000,14000
용인시,덕이농원,산란계,,,경기도 용인시 처인구 원삼면 독성리 산 152번지 8호,127.3312487000,37.1588893000,20000
용인시,도승농장,육계,17179,경기도 용인시 처인구 백암면 박곡로58번길 186,경기도 용인시 처인구 백암면 박곡리 288번지 1호,127.3967153000,37.1637807000,59500
용인시,돈희농장,육계,17137,경기도 용인시 처인구 이동면 경기동로785번길 126-13,경기도 용인시 처인구 이동면 송전리 1199번지,127.2133520000,37.1365861000,79000
용인시,두레농장,산란계,17169,경기도 용인시 처인구 원삼면 문촌로224번길 22-55,경기도 용인시 처인구 원삼면 문촌리 361번지 4호,127.2912589000,37.1671748000,15000
용인시,만덕농장,육계,,,경기도 용인시 처인구 원삼면 독성리 산 152번지 2호,127.3312487000,37.1588893000,45000
용인시,백암농장,육계,17181,경기도 용인시 처인구 백암면 삼백로724번길 71,경기도 용인시 처인구 백암면 근삼리 1502번지,127.3795508000,37.1329308000,50000
용인시,보미농장,육계,17135,,경기도 용인시 처인구 이동면 화산리 383번지 4통 1반,127.2130106000,37.1474533000,50000
용인시,보배농장,육계,17116,경기도 용인시 처인구 남사면 화곡로 113,경기도 용인시 처인구 남사면 창리 249번지,127.1851626000,37.1519506000,50000
용인시,뿌리농장,육계,17179,경기도 용인시 처인구 백암면 박곡로208번길 43,경기도 용인시 처인구 백암면 박곡리 175번지,127.3984746000,37.1708390000,50000
용인시,삼원농장,육계,17180,경기도 용인시 처인구 백암면 고안로51번길 64-32,경기도 용인시 처인구 백암면 고안리 531번지 2호,127.4084737000,37.1351240000,25000
용인시,새한농원,육계,17171,경기도 용인시 처인구 백암면 청강가창로210번길 15,경기도 용인시 처인구 백암면 가창리 150번지,127.3681343000,37.1973908000,50000
용인시,샘말농장2,육계,17137,경기도 용인시 처인구 이동면 경기동로785번길 164,경기도 용인시 처인구 이동면 송전리 1224번지,127.2189358000,37.1371437000,84000
용인시,서리농장,육계,17127,경기도 용인시 처인구 이동면 처인성로 1140,경기도 용인시 처인구 이동면 서리 112번지,127.1786578000,37.1866415000,50000
용인시,선돌농장,육계,17121,경기도 용인시 처인구 남사면 완장천로 42-42,경기도 용인시 처인구 남사면 창리 477번지,127.1739382000,37.1263145000,21000
용인시,선진농장,산란계,17176,경기도 용인시 처인구 원삼면 백원로 172-8,경기도 용인시 처인구 원삼면 두창리 950번지,127.3342595000,37.1548713000,70000
용인시,선진농장,육계,17118,경기도 용인시 처인구 남사면 천덕산로111번길 88,경기도 용인시 처인구 남사면 봉명리 617번지,127.1194719000,37.1176494000,85000
용인시,선진농장,육계,17039,경기도 용인시 처인구 양지면 주북로5번길 159,경기도 용인시 처인구 양지면 주북리 642번지,127.2478128000,37.2585204000,20000
용인시,성민농장,육계,17179,경기도 용인시 처인구 백암면 박곡로216번길 20-35,경기도 용인시 처인구 백암면 박곡리 158번지 2호,127.4029081000,37.1724550000,26000
용인시,세례농장,산란계,17182,경기도 용인시 처인구 백암면 삼백로 414-17,경기도 용인시 처인구 백암면 석천리 170번지,127.3788886000,37.1082622000,110000
용인시,세례유정란농장,산란계,17169,경기도 용인시 처인구 원삼면 문촌로224번길 61,경기도 용인시 처인구 원삼면 문촌리 367번지 외1필지,127.2888684000,37.1662255000,27000
용인시,세진축산,육계,17039,경기도 용인시 처인구 한터로231번길 90,경기도 용인시 처인구 고림동 132번지,127.2340942000,37.2585480000,35000
용인시,세현농장,육계,17179,경기도 용인시 처인구 백암면 박곡로216번길 20-46,경기도 용인시 처인구 백암면 박곡리 161번지,127.4021952000,37.1717816000,60000
용인시,소현농장,산란계,17170,,경기도 용인시 처인구 원삼면 죽능리 산 108번지 1호,127.3082817000,37.1417768000,44000
용인시,솔잎농장,육계,,,경기도 용인시 처인구 이동면 송전리 1216외 1필지,127.1964023000,37.1452380000,76000
용인시,수원농장,육계,17123,,경기도 용인시 처인구 남사면 방아리 959번지,127.1763580000,37.1018204000,35000
용인시,스마일농장,육계,17126,경기도 용인시 처인구 이동면 상덕로 95-26,경기도 용인시 처인구 이동면 서리 859번지,127.1610446000,37.2138327000,57473
용인시,싱글벙글농장,육계,17126,,경기도 용인시 처인구 이동면 서리 862번지,127.1624312000,37.2142723000,85000
용인시,씨알유정란농장,산란계,17170,경기도 용인시 처인구 원삼면 보개원삼로 1440,경기도 용인시 처인구 원삼면 목신리 215번지,127.3102039000,37.1244808000,15000
용인시,아름농장,육계,17170,,"경기도 용인시 처인구 원삼면 독성리 48번지 외3필지(37,39,50-4)",127.3265026000,37.1573436000,40000
용인시,알찬유정란농장,산란계,17166,,경기도 용인시 처인구 원삼면 맹리 190번지,127.3350595000,37.1987496000,7000
용인시,양지농원,산란계,17161,경기도 용인시 처인구 양지면 남평로 39-1,경기도 용인시 처인구 양지면 양지리 493번지 34호 1통 8반,127.2899469000,37.2310525000,6000
용인시,영곡양계장,육계,17181,경기도 용인시 처인구 백암면 원설로 254,경기도 용인시 처인구 백암면 근삼리 328번지,127.3612513000,37.1447281000,40000
용인시,영농조합법인 청려원,산란계,17182,경기도 용인시 처인구 백암면 삼백로 368-17,경기도 용인시 처인구 백암면 석천리 227번지 4호,127.3793393000,37.1061253000,170000
용인시,옥산농장,육계,17183,,경기도 용인시 처인구 백암면 옥산리 925번지,127.3972503000,37.0998499000,60000
용인시,용인농장,육계,17180,경기도 용인시 처인구 백암면 고안로51번길 126-30,경기도 용인시 처인구 백암면 고안리 589번지,127.4126608000,37.1393986000,40000
용인시,용인농장,육계,17131,경기도 용인시 처인구 이동면 이원로80번길 22-8,경기도 용인시 처인구 이동면 묵리 1050번지,127.2129599000,37.1860811000,40000
용인시,우리농장,산란계,,,경기도 용인시 처인구 양지면 추계리 91-1번지외 1필지,127.3331912000,37.2507714000,7000
용인시,우진양계장,육계,17121,경기도 용인시 처인구 남사면 경기동로 460,경기도 용인시 처인구 남사면 창리 559번지,127.1723787000,37.1385079000,40000
용인시,유연농장,육계,17170,경기도 용인시 처인구 원삼면 백원로 68-33,경기도 용인시 처인구 원삼면 독성리 37번지,127.3269489000,37.1563962000,75052
용인시,율애농장,육계,17182,경기도 용인시 처인구 백암면 율애길 9,경기도 용인시 처인구 백암면 장평리 768번지,127.3751694000,37.1138154000,55000
용인시,의웅농장,육계,17134,경기도 용인시 처인구 이동면 시미곡로 74,경기도 용인시 처인구 이동면 시미리 64번지 1호,127.2138727000,37.1619766000,40000
용인시,이*섭계사,육계,17130,경기도 용인시 처인구 이동면 시미곡로 11,경기도 용인시 처인구 이동면 덕성리 1046번지 외1필지,127.2075387000,37.1636186000,30000
용인시,이재축산,육계,17173,경기도 용인시 처인구 백암면 근곡로 135,경기도 용인시 처인구 백암면 근곡리 542번지 8호,127.3566670000,37.1802519000,74500
용인시,재복농장,육계,17175,경기도 용인시 처인구 원삼면 가재월로69번길 61-20,경기도 용인시 처인구 원삼면 가재월리 799번지 8호,127.3165306000,37.1742018000,40000
용인시,점터농장,육계,17182,경기도 용인시 처인구 백암면 황새울로111번길 32,경기도 용인시 처인구 백암면 석천리 509번지,127.3626425000,37.1104842000,60000
용인시,정원축산,산란계,17179,경기도 용인시 처인구 백암면 박곡로58번길 209-17,경기도 용인시 처인구 백암면 박곡리 194번지 2호,127.4013063000,37.1654503000,200000
용인시,좋은농장,육계,17118,경기도 용인시 처인구 남사면 통삼로171번길 48,경기도 용인시 처인구 남사면 봉명리 200번지 1호,127.1238618000,37.1187893000,45000
용인시,진흥농장,육계,17040,경기도 용인시 처인구 포곡로 15-8,경기도 용인시 처인구 유방동 146번지,127.2107626000,37.2636280000,45000
용인시,찬우농장,육계,17116,경기도 용인시 처인구 남사면 화곡로 193,경기도 용인시 처인구 남사면 창리 221번지,127.1874865000,37.1586418000,16000
용인시,천하축산,육계,17179,경기도 용인시 처인구 백암면 박곡로58번길 188-16,경기도 용인시 처인구 백암면 박곡리 288번지 2호,127.3964408000,37.1629527000,15000
용인시,충모농장,육계,17166,경기도 용인시 처인구 원삼면 미평로81번길 21,경기도 용인시 처인구 원삼면 미평리 77번지 1호,127.3280266000,37.1819738000,42000
용인시,칠보농장,육계,17119,경기도 용인시 처인구 남사면 통삼로 282-104,경기도 용인시 처인구 남사면 통삼리 14번지 1호,127.1389162000,37.1247289000,2000
용인시,평창농장,육계,17163,경기도 용인시 처인구 양지면 평창로154번길 54,경기도 용인시 처인구 양지면 평창리 181번지 1호,127.3227304000,37.2345546000,2300
용인시,하나농장,육계,17135,경기도 용인시 처인구 이동면 백옥대로 121-14,경기도 용인시 처인구 이동면 화산리 658번지 1호,127.2020747000,37.1493644000,13000
용인시,한빛농장,육계,17123,경기도 용인시 처인구 이동면 어진로670번길 183,경기도 용인시 처인구 이동면 어비리 828번지,127.1900758000,37.0946542000,28000
용인시,한정농장,육계,17131,경기도 용인시 처인구 이동면 이원로100번길 50,"경기도 용인시 처인구 이동면 묵리 981번지 2호 외 2필지(981-1,982-1)",127.2188794000,37.1845838000,50000
용인시,한창농장,육계,17181,경기도 용인시 처인구 백암면 삼백로828번길 72,경기도 용인시 처인구 백암면 근삼리 227번지 2호,127.3773292000,37.1434260000,65000
용인시,해동유정란농장,산란계,17182,,경기도 용인시 처인구 백암면 장평리 619번지 9호,127.3746949000,37.1226201000,60000
용인시,현주농장,육계,17116,경기도 용인시 처인구 남사면 화곡로 287,경기도 용인시 처인구 남사면 창리 14번지,127.1954395000,37.1561692000,30000
용인시,형제농장,육계,,,경기도 용인시 처인구 원삼면 독성리 산 36번지,127.3312487000,37.1588893000,45000
용인시,형제농장,육계,17183,,경기도 용인시 처인구 백암면 옥산리 산 79번지 1호,127.4102836000,37.1116546000,36500
용인시,혜민농장,육계,17174,경기도 용인시 처인구 백암면 석실로54번길 13,경기도 용인시 처인구 백암면 가좌리 356번지,127.3414435000,37.1780077000,27000
용인시,희원농장,육계,17169,,경기도 용인시 처인구 원삼면 문촌리 542번지,127.2884852000,37.1571439000,49140
용인시,흰돌농장,육계,17130,경기도 용인시 처인구 이동면 백옥대로 287-8,경기도 용인시 처인구 이동면 덕성리 918번지 외1필지(918-1),127.2051285000,37.1632804000,20000
의왕시,왕곡농장,산란계,16070,경기도 의왕시 통미마을길 31,경기도 의왕시 왕곡동 384,126.9804478000,37.3400890000,2800
의왕시,풀섬농장,산란계,16016,,경기도 의왕시 학의동 910,127.0013918000,37.3666981000,650
의왕시,,육계,,,경기도 의왕시 내손동 산 121-6,126.9807387000,37.3867616000,20
의왕시,,육계,,,경기도 의왕시 학의동 19,127.0192548000,37.3860597000,10
의왕시,,육계,,,경기도 의왕시 학의동 산 82-6,127.0142867000,37.3872046000,10
의왕시,,육계,16013,경기도 의왕시 벌모루앞길 63,경기도 의왕시 포일동 177-7,126.9898394000,37.3898624000,6
의왕시,,육계,16000,경기도 의왕시 청계로 292,경기도 의왕시 청계동 91,127.0200273000,37.4063053000,50
의왕시,,육계,16077,경기도 의왕시 고고리길 49-5,경기도 의왕시 고천동 13,126.9730569000,37.3384475000,10
의왕시,,육계,16075,경기도 의왕시 안골길 18,경기도 의왕시 고천동 203-1,126.9690582000,37.3473124000,40
의왕시,,육계,16107,경기도 의왕시 잿말길 16,경기도 의왕시 월암동 630,126.9544813000,37.3052568000,5
의왕시,,육계,16107,,경기도 의왕시 왕송못동로 207-3,,,18
의왕시,,육계,16065,,경기도 의왕시 오전동 603,126.9884788000,37.3595612000,25
의왕시,,육계,,,경기도 의왕시 오전동 산 122,126.9888848000,37.3614894000,35
의왕시,,육계,16065,,경기도 의왕시 오전동 486-1,126.9852514000,37.3560558000,20
의왕시,,육계,,,경기도 의왕시 오전동 산 157-3,126.9888848000,37.3614894000,13
의왕시,,육계,16065,경기도 의왕시 백운로 133,경기도 의왕시 오전동 616-3,126.9911429000,37.3581108000,40
의왕시,,육계,16075,,경기도 의왕시 고천동 149,126.9696706000,37.3404739000,15
의왕시,,육계,16109,경기도 의왕시 중간새우대길 75-28,경기도 의왕시 초평동 457,126.9316511000,37.3055606000,15
의왕시,,육계,16109,경기도 의왕시 아랫새우대길 60,경기도 의왕시 초평동 519,126.9405384000,37.3068180000,65
의왕시,,육계,16065,경기도 의왕시 백운로 144-31,경기도 의왕시 오전동 689-1번지,126.9938631000,37.3589220000,30
의왕시,,육계,16065,경기도 의왕시 오매기중간길 29-7,경기도 의왕시 오전동 562-3번지,126.9871130000,37.3597772000,17
의왕시,,육계,16000,,경기도 의왕시 청계동 554-6,127.0043613000,37.3945303000,50
의왕시,,육계,16065,경기도 의왕시 오매기백운산길 54-13,경기도 의왕시 오전동 745,126.9980284000,37.3560300000,5
의정부시,의정부교도소,,11797,경기도 의정부시 송산로 1111-76,경기도 의정부시 고산동 818번지 고산동,127.0913769259,37.7229329305,27000
이천시,(주)이레농산,오리,17402,경기도 이천시 대월면 대월로557번길 39,경기도 이천시 대월면 구시리 457번지,127.4968493819,37.2055289908,
이천시,갈매기농장,육계,17408,,경기도 이천시 모가면 서경리 120번지 3호,127.4911598828,37.1546532029,
이천시,경기농장,육계,,,경기도 이천시 부발읍 아미리 산 6번지 4호,127.4935365716,37.2644968180,
이천시,경기농장,육계,17398,,경기도 이천시 호법면 주미리 446번지,127.4303796089,37.2120046110,
이천시,계림농장,산란계,17309,경기도 이천시 백사면 원적로868번길 11,경기도 이천시 백사면 도립리 261번지,127.4736281811,37.3405692784,
이천시,광주축산,육계,17391,,경기도 이천시 율현동 277번지,127.4425515495,37.2555787710,
이천시,금산농장,육계,17384,경기도 이천시 마장면 중부대로533번길 42-19,경기도 이천시 마장면 표교리 산 55번지 1호,127.3948586236,37.2576113736,
이천시,금철농장,육계,17411,,경기도 이천시 설성면 장천리 76번지,127.5348737649,37.1502301902,
이천시,길농원,육계,17397,경기도 이천시 호법면 동산로 193,경기도 이천시 호법면 동산리 379번지 6호,127.4024737866,37.2032809247,
이천시,농업회사법인 나래 주식회사,산란계,17414,경기도 이천시 장호원읍 나래천로509번길 336,경기도 이천시 장호원읍 나래리 546번지 외 16필지,127.5878968946,37.1845619366,
이천시,농업회사법인(주)에버그린팜,육계,17413,,경기도 이천시 설성면 제요리 435번지,127.5549310100,37.1205754259,
이천시,늘푸른농장,산란계,17424,경기도 이천시 율면 주래본죽로590번길 75-39,경기도 이천시 율면 본죽리 127번지,127.5273230540,37.0738824813,
이천시,대인농장,산란계,17405,경기도 이천시 부발읍 황무로1996번길 179-28,경기도 이천시 부발읍 가산리 427번지 38호,127.5043126083,37.2506930796,
이천시,대일농장,육계,17402,경기도 이천시 대월면 대장로 616-70,경기도 이천시 대월면 구시리 35번지 외 10필지,127.5077097257,37.2175569842,
이천시,대흥농장,육계,17343,,경기도 이천시 대월면 대흥리 182번지 4호,127.4810484171,37.2292548176,
이천시,덕기농장,육계,17388,경기도 이천시 마장면 작촌로 120-62,경기도 이천시 마장면 작촌리 260번지 2호 259-1.259-2.260-1.277-1,127.3401434995,37.2452195384,
이천시,덕기농장,육계,17388,경기도 이천시 마장면 작촌로 120-62,경기도 이천시 마장면 작촌리 260번지 2호 259-1.259-2.260-1.277-1,127.3401434995,37.2452195384,
이천시,도봉농장,산란계,17300,,경기도 이천시 신둔면 도봉리 795번지 3호,127.4507070221,37.3155470444,
이천시,도춘농장,육계,17415,경기도 이천시 장호원읍 어석로48번길 309-15,경기도 이천시 장호원읍 어석리 산 18번지,127.6028655309,37.0907704113,
이천시,동원양계장,산란계,17414,경기도 이천시 장호원읍 나래천로 96-35,경기도 이천시 장호원읍 와현리 473번지 5호,127.6017615208,37.1434056448,
이천시,명성농장,육계,17397,,경기도 이천시 호법면 동산리 528번지 외 3필지,127.4058885763,37.1930065868,
이천시,미래농장,육계,17415,,경기도 이천시 장호원읍 대서리 543번지,127.5658417053,37.1155143410,
이천시,미래양계장,육계,17413,경기도 이천시 설성면 서동대로8183번길 281,경기도 이천시 설성면 제요리 713번지 10호,127.5455398381,37.1180147732,
이천시,봉하농장,육계,17309,경기도 이천시 백사면 원적로801번길 225,경기도 이천시 백사면 송말리 624번지 2호,127.4762108142,37.3457127465,
이천시,부산농장,육계,17423,경기도 이천시 율면 금율로554번길 166,경기도 이천시 율면 산성리 475번지,127.5487320000,37.0501063263,
이천시,부영농장,산란계,17388,경기도 이천시 마장면 작촌로35번길 230,경기도 이천시 마장면 오천리 213번지,127.3521895376,37.2423013304,
이천시,부일농장,산란계,17414,경기도 이천시 장호원읍 나래천로352번길 259-8,경기도 이천시 장호원읍 와현리 52번지 5호,127.6063389118,37.1684581598,
이천시,부일농장,산란계,17414,경기도 이천시 장호원읍 나래천로352번길 259-8,경기도 이천시 장호원읍 와현리 52번지 5호,127.6063389118,37.1684581598,
이천시,부자농장,육계,17404,경기도 이천시 대월면 대평로520번길 2-9,경기도 이천시 대월면 장평리 345번지,127.5219814639,37.2138641632,
이천시,산성농장,육계,17423,,경기도 이천시 율면 산성리 178번지 3호,127.5533737813,37.0515265612,
이천시,삼진농장,산란계,17412,,경기도 이천시 설성면 대죽리 274번지,127.4871820741,37.1381264538,
이천시,상지농장농업회사법인주식회사,산란계,17390,경기도 이천시 마장면 청강가창로 315-5,경기도 이천시 마장면 해월리 28번지 6호,127.3589501822,37.2036449879,
이천시,상진농장,산란계,17415,경기도 이천시 장호원읍 경충대로307번길 423-99,경기도 이천시 장호원읍 선읍리 481번지 2호,127.5780680833,37.1358461546,
이천시,상현농장,산란계,17405,,경기도 이천시 부발읍 가산리 427번지 43호,127.5042856012,37.2517203592,
이천시,상현농장,산란계,17405,,경기도 이천시 부발읍 가산리 427번지 43호,127.5042856012,37.2517203592,
이천시,상현농장(1),산란계,17405,,경기도 이천시 부발읍 가산리 427번지 54호,127.5046764857,37.2494751583,
이천시,상현농장2,산란계,17405,,경기도 이천시 부발읍 가산리 427번지 101호,127.5058758039,37.2501638572,
이천시,서경농장,육계,17408,,경기도 이천시 모가면 서경리 347번지 26호,127.4826572419,37.1576523379,
이천시,선미농장,육계,17412,,경기도 이천시 설성면 수산리 275번지,127.4987379093,37.1497921823,
이천시,설봉농장(2),산란계,17382,,경기도 이천시 마장면 관리 산 365번지,127.3553841944,37.2603574510,
이천시,설성농장,육계,17411,경기도 이천시 설성면 진상미로582번길 96-24,경기도 이천시 설성면 장능리 170-33,127.5249026575,37.1259554952,
이천시,설성양계,산란계,17411,경기도 이천시 설성면 설성로240번길 190-9,"경기도 이천시 설성면 장천리 188번지 ,188-7,188-8,188-12",127.5380725571,37.1409261007,
이천시,설성양계,산란계,17411,경기도 이천시 설성면 설성로240번길 190-9,"경기도 이천시 설성면 장천리 188번지 ,188-7,188-8,188-12",127.5380725571,37.1409261007,
이천시,성대농장,오리,17401,경기도 이천시 대월면 대장로278번길 149-27,경기도 이천시 대월면 대대리 242번지,127.4827654173,37.2156964240,
이천시,성원농장,육계,17423,경기도 이천시 율면 임오산로 396-93,경기도 이천시 율면 월포리 산 5번지 1호,127.5874269877,37.0884056822,
이천시,성원농장,육계,17413,경기도 이천시 설성면 서동대로8295번길 95-33,경기도 이천시 설성면 제요리 126번지 1호,127.5603487463,37.1136571190,
이천시,성원축산,육계,17421,경기도 이천시 장호원읍 서동대로8759번길 97-103,경기도 이천시 장호원읍 진암리 334번지 2통,127.6097240429,37.1200733725,
이천시,성재농장,오리,17407,경기도 이천시 모가면 공원로249번길 86-52,경기도 이천시 모가면 원두리 164번지,127.4666306344,37.1841164731,
이천시,성지농장,육계,17309,경기도 이천시 백사면 원적로801번길 85-26,경기도 이천시 백사면 송말리 468번지,127.4679851535,37.3441235530,
이천시,성진농장,오리,17413,경기도 이천시 설성면 신암로 173,경기도 이천시 설성면 신필리 370번지 4호,127.5459276593,37.1423770874,
이천시,성현농장,오리,17411,,경기도 이천시 설성면 장능리 389번지 7호,127.5237093597,37.1242397560,
이천시,세대농장,산란계,17405,경기도 이천시 부발읍 황무로1996번길 121-14,경기도 이천시 부발읍 가산리 427번지 79호,127.5063421692,37.2491076793,
이천시,송이농장(1),육계,17310,,경기도 이천시 백사면 신대리 413번지 1호,127.4544882019,37.3196593184,
이천시,송이농장(2),육계,17310,,경기도 이천시 백사면 신대리 417번지 1호,127.4532621339,37.3202676699,
이천시,송정농장,육계,17345,경기도 이천시 증신로248번길 148-22,경기도 이천시 송정동 39번지 2통,127.4485762366,37.2985709461,
이천시,송정농장,육계,17345,경기도 이천시 증신로248번길 148-22,경기도 이천시 송정동 39번지 2통,127.4485762366,37.2985709461,
이천시,승일농장,육계,17385,경기도 이천시 마장면 서이천로 271-12,경기도 이천시 마장면 이치리 297번지 1호,127.3848802047,37.2549138786,
이천시,승희농장,육계,17423,경기도 이천시 율면 임오산로 86-46,경기도 이천시 율면 월포리 386번지,127.5562913683,37.0941325159,
이천시,신가네농장,육계,17310,경기도 이천시 백사면 원적로618번길 45,경기도 이천시 백사면 경사리 산 88번지,127.4559083021,37.3288261992,
이천시,신영농장,육계,17317,,경기도 이천시 부발읍 고백리 210번지 1호,127.5306465842,37.2981343466,
이천시,신혁농장,육계,17410,경기도 이천시 설성면 설성로 321-6,경기도 이천시 설성면 암산리 513번지 3호,127.5367854449,37.1547628152,
이천시,신화농장,육계,17302,경기도 이천시 신둔면 원적로 248-58,경기도 이천시 신둔면 수하리 344번지,127.4173525159,37.3161821388,
이천시,오뚜기농장,육계,17309,경기도 이천시 백사면 이여로 431-45,경기도 이천시 백사면 도립리 9번지 1호,127.4831756837,37.3335751110,
이천시,오뚜기농장,육계,17309,경기도 이천시 백사면 이여로 431-45,경기도 이천시 백사면 도립리 9번지 1호,127.4831756837,37.3335751110,
이천시,온누리농장,육계,17413,경기도 이천시 설성면 신암로105번길 112,경기도 이천시 설성면 신필리 257번지,127.5454333192,37.1330446004,
이천시,용수농장(1),육계,17411,경기도 이천시 설성면 설성로 91-27,경기도 이천시 설성면 장천리 482번지,127.5232034524,37.1391001188,
이천시,용수농장(2),육계,17411,,경기도 이천시 설성면 장천리 178번지 10호,127.5408216092,37.1460946202,
이천시,용진농장,오리,17413,경기도 이천시 설성면 설장로211번길 244,경기도 이천시 설성면 신필리 374번지 5호,127.5399593231,37.1403499137,
이천시,우리축산,산란계,17309,경기도 이천시 백사면 원적로 852,경기도 이천시 백사면 도립리 278번지 2호,127.4719575188,37.3404858127,
이천시,우미농장,육계,17398,경기도 이천시 호법면 송갈로100번길 112,경기도 이천시 호법면 송갈리 711번지,127.4354331553,37.1973625245,
이천시,우미농장,육계,17398,,경기도 이천시 호법면 송갈리 731번지 3호,127.4363488207,37.1920340728,
이천시,우화농장,산란계,17422,경기도 이천시 장호원읍 서동대로8926번길 94-51,경기도 이천시 장호원읍 진암리 102번지,127.6218646083,37.1089909191,
이천시,원두농장,육계,17407,경기도 이천시 모가면 진상미로1458번길 99-29,경기도 이천시 모가면 원두리 94번지 4호,127.4781590403,37.1889814223,
이천시,원호농장(1),육계,17423,경기도 이천시 율면 금율로 638,경기도 이천시 율면 석산리 866번지,127.5393751792,37.0575466307,
이천시,원호농장(2),육계,17423,경기도 이천시 율면 금율로828번길 156-20,경기도 이천시 율면 오성리 840번지,127.5461801844,37.0706079024,
이천시,월포농장,육계,17423,,경기도 이천시 율면 월포리 749번지 7호,127.5650400840,37.0755478642,
이천시,유경농장,육계,17415,경기도 이천시 장호원읍 경충대로519번길 245-70,경기도 이천시 장호원읍 선읍리 750번지,127.5736201672,37.1370119690,
이천시,유천농장,육계,17382,경기도 이천시 마장면 마도로223번길 93-29,경기도 이천시 마장면 관리 990번지 2호,127.3498362358,37.2722673622,
이천시,이천농장,산란계,17401,경기도 이천시 대월면 대장로278번길 150-32,경기도 이천시 대월면 대대리 269번지 2호,127.4745767134,37.2141705349,
이천시,이천농축원,산란계,17341,경기도 이천시 대월면 대산로 152,경기도 이천시 대월면 대흥리 104번지 5호,127.4791589022,37.2351911810,
이천시,인광농장,육계,17401,경기도 이천시 대월면 대장로278번길 340-23,경기도 이천시 대월면 도리리 345번지,127.4798235380,37.2083108581,
이천시,자연애팜,산란계,17405,경기도 이천시 부발읍 황무로1996번길 121-14,경기도 이천시 부발읍 가산리 427번지 74호,127.5056221571,37.2493089632,
이천시,장능농장,산란계,17411,경기도 이천시 설성면 진상미로582번길 103-48,경기도 이천시 설성면 장능리 170번지 41호,127.5285451460,37.1254618498,
이천시,장천농장,오리,17411,경기도 이천시 설성면 설성로15번길 106-60,경기도 이천시 설성면 장천리 541번지 1호,127.5194358461,37.1378461315,
이천시,정기농장,산란계,17424,경기도 이천시 율면 신추로95번길 387,경기도 이천시 율면 신추리 840번지 1호,127.5164334240,37.0915726310,
이천시,정성농장,육계,17317,경기도 이천시 부발읍 두무재로79번길 24-217,경기도 이천시 부발읍 대관리 32번지 3호,127.5451411520,37.3031054920,
이천시,주강농장,육계,17402,,경기도 이천시 대월면 구시리 551번지 5호,127.4936502093,37.2037852794,
이천시,진영농장,산란계,17405,,경기도 이천시 부발읍 가산리 428번지,127.5048189069,37.2505557813,
이천시,청리농장,육계,17382,경기도 이천시 마장면 마도로169번길 107,경기도 이천시 마장면 관리 999번지,127.3469483379,37.2694375643,
이천시,최O복,육계,17424,경기도 이천시 율면 주래본죽로612번길 113-20,경기도 이천시 율면 북두리 271번지 1호,127.5325168019,37.0704354219,
이천시,춘하농장,육계,17308,경기도 이천시 사음로 74,경기도 이천시 사음동 279번지 4호,127.4187130108,37.3010222735,
이천시,크로바농장,산란계,17421,경기도 이천시 장호원읍 경충대로141번길 71-18,경기도 이천시 장호원읍 진암리 357번지,127.6087847128,37.1236282637,
이천시,태원농장,육계,17410,,경기도 이천시 설성면 암산리 543번지 2호,127.5390433352,37.1556806893,
