시군명,농장명,축종명,상세구분,사육두수(마리),소재지우편번호,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,데이터기준일자,비고
연천군,승은농장,닭,육계,53000,11009,경기도 연천군 연천읍 상합길 135,경기도 연천군 연천읍 상리 582-2,38.1410997000,127.0591413000,20181204,운영
연천군,신동섭,닭,육계,78000,11048,경기도 연천군 백학면 장백로631번길 244,경기도 연천군 백학면 전동리 565-1번지,38.0149216000,126.8881077000,20181204,운영
연천군,아람농장,닭,육계,58000,11048,,경기도 연천군 백학면 전동리 565,38.0149210000,126.8875497000,20181204,운영
연천군,아미농장,닭,육계,0,11046,경기도 연천군 미산면 청정로755번길 218,경기도 연천군 미산면 광동리 435번지,38.0468877000,126.9374325000,20181204,휴업
연천군,안골농장,닭,육계,0,11049,경기도 연천군 백학면 노곡로 367,경기도 연천군 백학면 노곡리 146번지,38.0140862000,126.9386346000,20181204,휴업
연천군,안일농장,닭,산란계,82000,11011,경기도 연천군 연천읍 동막로71번길 80,경기도 연천군 연천읍 동막리 331-5번지,38.0912209000,127.0955580000,20181204,운영
연천군,안일농장,닭,산란계,82000,11011,경기도 연천군 연천읍 동막로71번길 80,경기도 연천군 연천읍 동막리 331-5번지,38.0912209000,127.0955580000,20181204,운영
연천군,알토리농장,닭,산란계,15000,11045,경기도 연천군 미산면 청정로1003번길 286-63,경기도 연천군 미산면 백석리 725번지,38.0471938000,126.9557968000,20181204,운영
연천군,양원농장,닭,육계,20000,11040,경기도 연천군 전곡읍 양원로 287-16,경기도 연천군 전곡읍 양원리 282번지,37.9750989000,127.0341235000,20181204,운영
연천군,양원농장,닭,토종닭,20000,11040,경기도 연천군 전곡읍 양원로 62,경기도 연천군 전곡읍 양원리 932-27번지,37.9899303000,127.0234292000,20181204,운영
연천군,양평농장,닭,육계,0,11046,경기도 연천군 미산면 숭의전로227번길 212,경기도 연천군 미산면 아미리 517번지,38.0328687000,126.9542911000,20181204,휴업
연천군,에벤에셀농장,닭,육계,0,11050,경기도 연천군 장남면 장백로 502-100,경기도 연천군 장남면 원당리 270번지,38.0010054000,126.8820838000,20181204,휴업
연천군,연천농장,닭,산란계,9000,11010,경기도 연천군 연천읍 합내로854번길 401,경기도 연천군 연천읍 옥산리 180-1번지,38.1223250000,127.0889144000,20181204,운영
연천군,연천농장,닭,육계,0,11011,경기도 연천군 연천읍 동내로 26,경기도 연천군 연천읍 동막리 449-1번지,38.0869426000,127.0819426000,20181204,휴업
연천군,연천농장,닭,육계,0,11011,경기도 연천군 연천읍 동막로25번길 102,경기도 연천군 연천읍 동막리 500-6번지,38.0918062000,127.0837262000,20181204,휴업
연천군,영기농장,닭,육계,0,11045,경기도 연천군 미산면 마유로 254,경기도 연천군 미산면 백석리 48-8번지,38.0511383000,126.9821009000,20181204,휴업
연천군,영재농장,닭,육계,0,11009,경기도 연천군 연천읍 합내로 652-67,경기도 연천군 연천읍 와초리 386-1번지,38.1527736000,127.0782259000,20181204,휴업
연천군,올리농장,닭,육계,21000,11011,경기도 연천군 연천읍 동막로 170,경기도 연천군 연천읍 동막리 267-1번지,38.0871689000,127.1040562000,20181204,운영
연천군,왕림축산농장,닭,육계,0,11007,경기도 연천군 군남면 삼왕로 405,경기도 연천군 군남면 왕림리 531-1번지,38.0743383000,127.0494828000,20181204,휴업
연천군,왕징농장,닭,육계,0,11043,경기도 연천군 왕징면 유노로 399-52,경기도 연천군 왕징면 노동리 238번지,38.0653100000,126.9848431000,20181204,휴업
연천군,용인농장,닭,종계,0,11041,경기도 연천군 전곡읍 양연로548번길 82,경기도 연천군 전곡읍 간파리 173번지,37.9525438000,127.0084342000,20181204,휴업
연천군,원당리농장,닭,육계,0,11050,경기도 연천군 장남면 장백로259번길 53,경기도 연천군 장남면 원당리 713번지,37.9846450000,126.8823042000,20181204,휴업
연천군,원비팜농장,닭,육계,40000,11040,경기도 연천군 전곡읍 양연로1162번길 336,경기도 연천군 전곡읍 양원리 75번지,37.9855105000,127.0438945000,20181204,운영
연천군,원비팜농장,닭,육계,0,11008,경기도 연천군 군남면 오리골길 81,경기도 연천군 군남면 황지리 428번지,38.0357579000,127.0325887000,20181204,휴업
연천군,원일농장,닭,육계,0,11048,경기도 연천군 백학면 장백로683번길 43,경기도 연천군 백학면 전동리 345번지,38.0070059000,126.8916384000,20181204,휴업
연천군,원일농장(미산1),닭,육계,34000,11045,경기도 연천군 미산면 백동로49번길 33,경기도 연천군 미산면 백석리 508번지,38.0547825000,126.9642916000,20181204,운영
연천군,원일농장(미산2),닭,육계,0,11045,경기도 연천군 미산면 백동로19번길 133-63,경기도 연천군 미산면 백석리 830-1번지,38.0474220000,126.9641816000,20181204,휴업
연천군,유성농장,닭,육계,0,11048,경기도 연천군 백학면 백두2길 99-1,경기도 연천군 백학면 두일리 165-4번지,38.0476397000,126.9161620000,20181204,휴업
연천군,유월농장,닭,산란계,83000,11007,경기도 연천군 군남면 삼왕로 435,경기도 연천군 군남면 왕림리 524-2번지,38.0719776000,127.0501992000,20181204,운영
연천군,유촌농장,닭,육계,21000,11045,경기도 연천군 미산면 유노로 83-85,경기도 연천군 미산면 유촌리 73-2번지,38.0419507000,126.9961836000,20181204,운영
연천군,유환농장,닭,산란계,28000,11045,경기도 연천군 미산면 마유로143번길 179-84,경기도 연천군 미산면 백석리 293번지,38.0444503000,126.9681476000,20181204,운영
연천군,유환농장2,닭,산란계,6000,11045,경기도 연천군 미산면 마유로143번길 179-84,경기도 연천군 미산면 백석리 293번지,38.0444503000,126.9681476000,20181204,운영
연천군,윤순애농장,닭,육계,0,11046,경기도 연천군 미산면 노아로 713,경기도 연천군 미산면 아미리 352,38.0217807000,126.9601294000,20181204,휴업
연천군,은광농장,닭,산란계,62000,11049,경기도 연천군 백학면 노아로 533-19,경기도 연천군 백학면 구미리 63번지,38.0060608000,126.9629622000,20181204,운영
연천군,은행나무농장,닭,육계,16000,11040,경기도 연천군 전곡읍 양원로 261,경기도 연천군 전곡읍 양원리 274번지,37.9761532000,127.0330086000,20181204,운영
연천군,이한무농장,닭,육계,38000,11011,경기도 연천군 연천읍 동막로 214,경기도 연천군 연천읍 동막리 261-29번지,38.0877775000,127.1086394000,20181204,운영
연천군,인천농장,닭,육계,18500,11048,경기도 연천군 백학면 백왕로225번길 24,경기도 연천군 백학면 석장리 424번지,38.0521160000,126.9275157000,20181204,운영
연천군,임진농장,닭,육계,0,11009,경기도 연천군 연천읍 합내로 561,경기도 연천군 연천읍 와초리 605-1,38.1578757000,127.0733934000,20181204,휴업
연천군,자작농장,닭,육계,0,11050,경기도 연천군 장남면 장백로25번길 49,경기도 연천군 장남면 자작리 799번지,37.9911501000,126.8662424000,20181204,휴업
연천군,장남농장,닭,육계,0,11050,경기도 연천군 장남면 장백로54번길 23,경기도 연천군 장남면 원당리 1169-1번지,37.9869000000,126.8681626000,20181204,휴업
연천군,장남농장,닭,종계,0,11050,경기도 연천군 장남면 장백로54번길 23,경기도 연천군 장남면 원당리 1169-1번지,37.9869000000,126.8681626000,20181204,휴업
연천군,장닭농장,닭,육계,0,11049,경기도 연천군 백학면 노아로 184-16,경기도 연천군 백학면 학곡리 574번지,37.9852026000,126.9382727000,20181204,휴업
연천군,재환농장,닭,육계,0,11011,경기도 연천군 연천읍 동내로 328,경기도 연천군 연천읍 동막리 246-7번지,38.0910825000,127.1100576000,20181204,휴업
연천군,정원농장,닭,육계,0,11009,경기도 연천군 연천읍 상합길 5-145,경기도 연천군 연천읍 상리 691-3번지,38.1357409000,127.0558636000,20181204,휴업
연천군,정환농장,닭,육계,66000,11008,경기도 연천군 군남면 남계로 90-87,경기도 연천군 군남면 남계리 1229번지,38.0266414000,127.0293391000,20181204,운영
연천군,제일농장,닭,육계,23000,11045,경기도 연천군 미산면 마유로126번길 105,경기도 연천군 미산면 백석리 61번지,38.0471463000,126.9769526000,20181204,운영
연천군,주환농장,닭,육계,39000,11049,경기도 연천군 백학면 노곡로 187-27,경기도 연천군 백학면 노곡리 478,37.9997579000,126.9321803000,20181204,운영
연천군,진양농원,닭,토종닭,2000,11044,경기도 연천군 미산면 청정로1632번길 285-90,경기도 연천군 미산면 우정리 708,38.0293922000,127.0055356000,20181204,운영
연천군,진양농장,닭,백세미,60000,11045,경기도 연천군 미산면 마유로126번길 53,경기도 연천군 미산면 백석리 102번지,38.0495875000,126.9757327000,20181204,운영
연천군,진흥농장,닭,육계,0,11044,경기도 연천군 왕징면 왕산로 193-130,경기도 연천군 왕징면 무등리 438번지,38.0695816000,126.9981525000,20181204,휴업
연천군,창준농장,닭,육계,57000,11022,경기도 연천군 청산면 순욱길 121,경기도 연천군 청산면 대전리 200-1번지,38.0000920000,127.0980618000,20181204,운영
연천군,천계농장,닭,육계,0,11011,경기도 연천군 연천읍 샘골길 55-1,경기도 연천군 연천읍 동막리 421-1번지,38.0840321000,127.0827488000,20181204,휴업
연천군,청계농장,닭,육계,0,11018,경기도 연천군 연천읍 현문로 539,경기도 연천군 연천읍 고문리 183-1번지,38.0653049000,127.1221902000,20181204,휴업
연천군,청묵농장,닭,산란계,12000,11009,경기도 연천군 연천읍 상리로86번길 143-78,경기도 연천군 연천읍 상리 485번지,38.1384924000,127.0664966000,20181204,운영
연천군,최일웅,닭,토종닭,200,11022,경기도 연천군 청산면 순욱길 44-39,경기도 연천군 청산면 대전리 269-1번지,38.0079513000,127.0938362000,20181204,운영
연천군,태양농장,닭,산란계,0,11049,경기도 연천군 백학면 노아로 533-3,경기도 연천군 백학면 구미리 68번지,38.0066466000,126.9637134000,20181204,휴업
연천군,태영농장,닭,육계,18500,11015,경기도 연천군 연천읍 연천로285번길 127,경기도 연천군 연천읍 차탄리 30-2번지,38.1001120000,127.0702825000,20181204,운영
연천군,통현농장,닭,육계,0,11018,경기도 연천군 연천읍 현문로26번길 81,경기도 연천군 연천읍 통현리 273-4번지,38.0723587000,127.0793855000,20181204,휴업
연천군,평산골농장,닭,육계,0,11003,경기도 연천군 신서면 답곡로 140,경기도 연천군 신서면 답곡리 930-1번지,38.1909838000,127.0726149000,20181204,휴업
연천군,풍무골농장,닭,육계,0,11040,경기도 연천군 전곡읍 양원로231번길 56,경기도 연천군 전곡읍 양원리 127번지,37.9781257000,127.0351150000,20181204,휴업
연천군,풍산농장,닭,육계,0,11005,경기도 연천군 군남면 군남로 764-325,경기도 연천군 군남면 옥계리 359-1번지,38.1073281000,127.0525024000,20181204,휴업
연천군,풍산농장,닭,육계,0,11005,경기도 연천군 군남면 군남로 764-325,경기도 연천군 군남면 옥계리 359-1번지,38.1073281000,127.0525024000,20181204,휴업
연천군,풍천농장,닭,육계,62500,11009,경기도 연천군 연천읍 상리로86번길 143-44,경기도 연천군 연천읍 상리 519-1번지,38.1421588000,127.0669447000,20181204,운영
연천군,함께커농장,닭,육계,23000,11009,경기도 연천군 연천읍 합내로 700,경기도 연천군 연천읍 와초리 498-4번지,38.1485186000,127.0824996000,20181204,운영
연천군,해오름농장,닭,육계,44000,11017,경기도 연천군 연천읍 연천로101번길 88,경기도 연천군 연천읍 차탄리 113번지,38.0826698000,127.0716115000,20181204,운영
연천군,현효근농장,닭,육계,35000,11010,경기도 연천군 연천읍 합내로 1240,경기도 연천군 연천읍 옥산리 18-2,38.1316103000,127.1230850000,20181204,운영
연천군,황금농장,닭,육계,0,11025,경기도 연천군 전곡읍 통현길 130,경기도 연천군 전곡읍 신답리 244번지,38.0621106000,127.0863940000,20181204,휴업
연천군,황지리농장,닭,육계,20000,11007,경기도 연천군 군남면 댕골길 111,경기도 연천군 군남면 황지리 251-6번지,38.0503604000,127.0370379000,20181204,운영
연천군,효은농장,닭,육계,50000,11009,경기도 연천군 연천읍 상리로86번길 94-189,경기도 연천군 연천읍 상리 859-2번지,38.1458219000,127.0730054000,20181204,운영
오산시,명보농장,닭,육용종계,21500,18104,경기도 오산시 음양1길 38-31,경기도 오산시 서동 607번지,37.1466445000,127.0332055000,20181130,
오산시,육성농장,닭,육용종계,23000,18124,경기도 오산시 가장로 599-13,경기도 오산시 가장동 314-3번지,37.1591658000,127.0440068000,20181130,
오산시,은혜농장,닭,산란계,4000,18104,경기도 오산시 음양1길 38-22,경기도 오산시 벌음동 301번지,37.1454193000,127.0326423000,20181130,
용인시,강릉농장,닭,육계,30000,17142,,경기도 용인시 처인구 해곡동 84번지,37.1807214000,127.2743176000,20181206,
용인시,계성농장,닭,육계,55000,17172,경기도 용인시 처인구 백암면 덕평로26번길 109,경기도 용인시 처인구 백암면 백암리 72번지,37.1776169000,127.3784438000,20181206,
용인시,권일농장,닭,육계,36650,17123,경기도 용인시 처인구 남사면 방아로 49-38,경기도 용인시 처인구 남사면 방아리 169-8번지,37.1178972000,127.1686310000,20181206,
용인시,금수농장,닭,육계,41000,17134,경기도 용인시 처인구 이동읍 백옥대로260번길 32-8,경기도 용인시 처인구 이동읍 시미리 86-1번지,37.1618931000,127.2101572000,20181206,
용인시,금어농장,닭,육계,15000,17030,경기도 용인시 처인구 포곡읍 금어로430번길 24-24,경기도 용인시 처인구 포곡읍 금어리 327-2번지,37.2810486000,127.2551700000,20181206,
용인시,길상농장,닭,육계,27500,17175,경기도 용인시 처인구 원삼면 보개원삼로 2044-11,경기도 용인시 처인구 원삼면 두창리 149번지,37.1701209000,127.3295859000,20181206,
용인시,김기범,닭,육계,4000,17131,,경기도 용인시 처인구 이동읍 묵리 809번지,37.1927748000,127.2329024000,20181206,
용인시,김진성,닭,육계,40000,17118,경기도 용인시 처인구 남사면 천덕산로111번길 88,경기도 용인시 처인구 남사면 봉명리 617번지,37.1176494000,127.1194719000,20181206,
용인시,꼬꼬농장,닭,육계,50000,17175,경기도 용인시 처인구 원삼면 원양로442번길 203-15,경기도 용인시 처인구 원삼면 가재월리 281번지,37.1794752000,127.3223967000,20181206,
용인시,낙은농장,닭,산란계,20000,17045,경기도 용인시 처인구 낙은로 94-18,경기도 용인시 처인구 역북동 248번지,37.2443007000,127.1948745000,20181206,
용인시,남사농장,닭,육계,30000,17118,경기도 용인시 처인구 남사면 봉무로218번길 32,경기도 용인시 처인구 남사면 봉무리 152-1번지,37.1325359000,127.1578029000,20181206,
용인시,남산농장,닭,육계,100000,17123,경기도 용인시 처인구 이동읍 어진로 892,경기도 용인시 처인구 이동읍 어비리 321-11번지,37.1084557000,127.2027101000,20181206,
용인시,노동오리농장,오리,육계,3000,17173,,경기도 용인시 처인구 백암면 근곡리 산 36번지 7호,37.1813949000,127.3570889000,20181206,
용인시,놀부농장,닭,육계,35000,17182,경기도 용인시 처인구 백암면 삼백로 657,경기도 용인시 처인구 백암면 용천리 382-3번지,37.1297304000,127.3714775000,20181206,
용인시,농업회사법인 주식회사 다원팜,닭,산란계,360000,17183,경기도 용인시 처인구 백암면 옥산로 40-16,경기도 용인시 처인구 백암면 옥산리 476번지 4호 외1필지(476-7),37.1054891000,127.4056944000,20181206,
용인시,농업회사법인(주) 다원팜(유연지점),닭,산란계,63000,17170,경기도 용인시 처인구 원삼면 백원로 68-33,경기도 용인시 처인구 원삼면 독성리 50-4번지,37.1569554000,127.3267599000,20181206,
용인시,늘푸른유정란농장,닭,산란계,20000,17118,경기도 용인시 처인구 남사면 천덕산로111번길 88,경기도 용인시 처인구 남사면 봉명리 617번지,37.1176494000,127.1194719000,20181206,
용인시,대박농장,닭,육계,35000,17175,경기도 용인시 처인구 원삼면 가재월로69번길 61-12,경기도 용인시 처인구 원삼면 가재월리 799-2번지,37.1756449000,127.3160073000,20181206,
용인시,대박농장,닭,육계,50000,17182,경기도 용인시 처인구 백암면 삼백로 446-84,경기도 용인시 처인구 백암면 석천리 54번지,37.1105148000,127.3845587000,20181206,
용인시,대부농장,닭,육계,50000,17138,경기도 용인시 처인구 이동읍 묘봉로 171-26,경기도 용인시 처인구 이동읍 묘봉리 326번지,37.1313939000,127.2291828000,20181206,
용인시,대성농장,닭,육계,68000,17182,경기도 용인시 처인구 백암면 삼백로 485-1,경기도 용인시 처인구 백암면 석천리 376-2번지,37.1147653000,127.3739702000,20181206,
용인시,대성농장,닭,육계,60000,17037,경기도 용인시 처인구 모현읍 새래로 158-19,경기도 용인시 처인구 모현읍 초부리 688-1번지,37.2995675000,127.2538108000,20181206,
용인시,도승농장,닭,육계,59500,17179,경기도 용인시 처인구 백암면 박곡로58번길 186,경기도 용인시 처인구 백암면 박곡리 288-1번지,37.1637807000,127.3967153000,20181206,
용인시,돈희농장,닭,육계,79000,17137,경기도 용인시 처인구 이동읍 경기동로785번길 126-13,경기도 용인시 처인구 이동읍 송전리 1199번지,37.1365861000,127.2133520000,20181206,
용인시,두레농장,닭,산란계,9590,17169,경기도 용인시 처인구 원삼면 문촌로224번길 22-55,경기도 용인시 처인구 원삼면 문촌리 361-4번지,37.1671748000,127.2912589000,20181206,
용인시,만덕농장,닭,육계,45000,17168,경기도 용인시 처인구 원삼면 문촌로 71,경기도 용인시 처인구 원삼면 독성리 산152-2번지,37.1592814000,127.3058078000,20181206,
용인시,명바위농산,오리,육계,13000,17169,,경기도 용인시 처인구 원삼면 문촌리 55번지 2호,37.1527547000,127.3035079000,20181206,
용인시,밀알농장,닭,산란계,140000,17168,경기도 용인시 처인구 원삼면 원양로124번길 32-3,경기도 용인시 처인구 원삼면 고당리 150번지 6호 외 3필지,37.1728906000,127.3114470000,20181206,
용인시,백암농장,오리,오리,5000,17163,경기도 용인시 처인구 양지면 평창로154번길 30,경기도 용인시 처인구 양지면 평창리 187번지,37.2348556000,127.3213682000,20181206,
용인시,백암농장,닭,육계,74500,17173,경기도 용인시 처인구 백암면 근곡로 135,경기도 용인시 처인구 백암면 근곡리 542-8번지,37.1802519000,127.3566670000,20181206,
용인시,보배농장,닭,육계,50000,17116,경기도 용인시 처인구 남사면 화곡로 113,경기도 용인시 처인구 남사면 창리 249번지,37.1519506000,127.1851626000,20181206,
용인시,뿌리농장,닭,육계,50000,17179,경기도 용인시 처인구 백암면 박곡로208번길 43,경기도 용인시 처인구 백암면 박곡리 175번지,37.1708390000,127.3984746000,20181206,
용인시,산에들에농장,닭,산란계,600,17142,,경기도 용인시 처인구 해곡동 109번지,37.1861420000,127.2797877000,20181206,
용인시,삼보축산,닭,육계,30000,17130,경기도 용인시 처인구 이동읍 시미곡로 11,경기도 용인시 처인구 이동읍 덕성리 1046번지,37.1636186000,127.2075387000,20181206,
용인시,삼원농장,닭,육계,25000,17180,경기도 용인시 처인구 백암면 고안로51번길 64-32,경기도 용인시 처인구 백암면 고안리 531-2번지,37.1351240000,127.4084737000,20181206,
용인시,상을농장,닭,육계,12000,17166,,경기도 용인시 처인구 원삼면 미평리 279번지,37.1846447000,127.3199748000,20181206,
용인시,새한농원,닭,육계,50000,17171,경기도 용인시 처인구 백암면 청강가창로210번길 15,경기도 용인시 처인구 백암면 가창리 185-1번지 홍성산업,37.1967789000,127.3678835000,20181206,
용인시,새한농원,닭,육계,50000,17171,경기도 용인시 처인구 백암면 청강가창로210번길 15,경기도 용인시 처인구 백암면 가창리 185-1번지,37.1967789000,127.3678835000,20181206,
용인시,샘말농장2,닭,육계,84000,17137,경기도 용인시 처인구 이동읍 경기동로785번길 164,경기도 용인시 처인구 이동읍 송전리 1223번지,37.1370363000,127.2185416000,20181206,
용인시,서리농장,닭,육계,50000,17127,경기도 용인시 처인구 이동읍 처인성로 1140,경기도 용인시 처인구 이동읍 서리 112번지,37.1866415000,127.1786578000,20181206,
용인시,선돌농장,닭,육계,21000,17121,경기도 용인시 처인구 남사면 완장천로 42-42,경기도 용인시 처인구 남사면 창리 477번지,37.1263145000,127.1739382000,20181206,
용인시,선진농장,닭,산란계,15000,17118,경기도 용인시 처인구 남사면 천덕산로111번길 88,경기도 용인시 처인구 남사면 봉명리 617번지,37.1176494000,127.1194719000,20181206,
용인시,설해농장,닭,육계,42000,17166,경기도 용인시 처인구 원삼면 미평로81번길 21,경기도 용인시 처인구 원삼면 미평리 77-1번지,37.1819738000,127.3280266000,20181206,
용인시,성민농장,닭,육계,26000,17179,경기도 용인시 처인구 백암면 박곡로216번길 20-35,경기도 용인시 처인구 백암면 박곡리 158-2번지,37.1724550000,127.4029081000,20181206,
용인시,성은농장,오리,육계,16000,17175,경기도 용인시 처인구 원삼면 가재월로69번길 67,경기도 용인시 처인구 원삼면 가재월리 792-5번지,37.1767234000,127.3170365000,20181206,
용인시,세례농장,닭,산란계,109800,17182,경기도 용인시 처인구 백암면 삼백로 414-17,경기도 용인시 처인구 백암면 석천리 170번지,37.1082622000,127.3788886000,20181206,
용인시,세례유정란농장,닭,산란계,13500,17169,경기도 용인시 처인구 원삼면 문촌로224번길 61,경기도 용인시 처인구 원삼면 문촌리 367번지 외1필지,37.1662255000,127.2888684000,20181206,
용인시,세진축산,닭,육계,35000,17039,경기도 용인시 처인구 한터로231번길 90,경기도 용인시 처인구 고림동 135-1번지,37.2588012000,127.2336215000,20181206,
용인시,세현농장,닭,육계,60000,17179,경기도 용인시 처인구 백암면 박곡로216번길 20-46,경기도 용인시 처인구 백암면 박곡리 163번지,37.1712316000,127.4023049000,20181206,
용인시,소현농장,닭,산란계,40000,17170,경기도 용인시 처인구 원삼면 어현로 84-22,경기도 용인시 처인구 원삼면 죽능리 749-1번지,37.1415653000,127.2993104000,20181206,
용인시,솔잎농장,닭,육계,76000,17137,경기도 용인시 처인구 이동읍 경기동로785번길 144,경기도 용인시 처인구 이동읍 송전리 1216외 1필지,37.1366705000,127.2165485000,20181206,
용인시,송화농장,닭,육계,102,17135,경기도 용인시 처인구 이동읍 경기동로751번길 114,경기도 용인시 처인구 이동읍 화산리 501-1번지 외 1필지,37.1406202000,127.2097165000,20181206,
용인시,수원농장,닭,육계,35000,17123,경기도 용인시 처인구 남사면 원암로 468,경기도 용인시 처인구 남사면 방아리 969-10번지,37.1013976000,127.1758845000,20181206,
용인시,스마일농장,닭,육계,57473,17126,경기도 용인시 처인구 이동읍 상덕로 95-26,경기도 용인시 처인구 이동읍 서리 859번지,37.2138327000,127.1610446000,20181206,
용인시,싱글벙글농장,닭,육계,85000,17126,,경기도 용인시 처인구 이동읍 서리 862번지,37.2142723000,127.1624312000,20181206,
용인시,씨알유정란농장,닭,산란계,17000,17170,경기도 용인시 처인구 원삼면 보개원삼로 1440,경기도 용인시 처인구 원삼면 목신리 215번지,37.1244808000,127.3102039000,20181206,
용인시,알찬유정란농장,닭,산란계,15000,17166,경기도 용인시 처인구 원삼면 맹리로127번길 21-1,경기도 용인시 처인구 원삼면 맹리 190번지,37.1987496000,127.3350595000,20181206,
용인시,양지농원,닭,산란계,6000,17161,경기도 용인시 처인구 양지면 남평로 39-1,경기도 용인시 처인구 양지면 양지리 493-34번지,37.2310525000,127.2899469000,20181206,
용인시,양지단비사슴농장,닭,육계,80,17163,경기도 용인시 처인구 양지면 도창로 137,경기도 용인시 처인구 양지면 평창리 552-2번지,37.2219678000,127.3191394000,20181206,
용인시,영곡양계장,닭,육계,40000,17181,경기도 용인시 처인구 백암면 원설로 254,경기도 용인시 처인구 백암면 근삼리 328번지,37.1449262000,127.3613085000,20181206,
용인시,예산농장,닭,산란계,15000,17170,경기도 용인시 처인구 원삼면 어현로 26-35,경기도 용인시 처인구 원삼면 죽능리 141번지,37.1357621000,127.3030918000,20181206,
용인시,옥산농장,닭,육계,60000,17183,,경기도 용인시 처인구 백암면 옥산리 925번지,37.0998499000,127.3972503000,20181206,
용인시,용인농장,닭,육계,45000,17126,경기도 용인시 처인구 이동읍 백자로 344-17,경기도 용인시 처인구 이동읍 서리 1077-1번지,37.1960548000,127.1863273000,20181206,
용인시,용인농장,닭,육계,40000,17131,경기도 용인시 처인구 이동읍 이원로80번길 22-8,경기도 용인시 처인구 이동읍 묵리 1050번지,37.1860811000,127.2129599000,20181206,
용인시,용인농장,닭,육계,40000,17180,경기도 용인시 처인구 백암면 고안로51번길 126-30,경기도 용인시 처인구 백암면 고안리 589번지,37.1393986000,127.4126608000,20181206,
용인시,우리농장,닭,산란계,5000,,,경기도 용인시 처인구 양지면 추계리 91-1번지외 1필지,37.2507714000,127.3331912000,20181206,
용인시,우진양계장,닭,육계,40000,17121,경기도 용인시 처인구 남사면 경기동로 460,경기도 용인시 처인구 남사면 창리 559번지,37.1385079000,127.1723787000,20181206,
용인시,율애농장,닭,육계,50000,17182,경기도 용인시 처인구 백암면 율애길 17,경기도 용인시 처인구 백암면 장평리 764번지,37.1139021000,127.3762499000,20181206,
용인시,의웅농장,닭,육계,40000,17134,경기도 용인시 처인구 이동읍 시미곡로 74,경기도 용인시 처인구 이동읍 시미리 64-1번지,37.1619766000,127.2138727000,20181206,
용인시,재복농장,닭,육계,40000,17175,경기도 용인시 처인구 원삼면 가재월로69번길 61-20,경기도 용인시 처인구 원삼면 가재월리 799-5번지,37.1750590000,127.3160612000,20181206,
용인시,재영농장,닭,산란계,8000,17022,경기도 용인시 처인구 포곡읍 옥현로45번길 130-36,경기도 용인시 처인구 포곡읍 삼계리 217-3번지,37.2921828000,127.2296747000,20181206,
용인시,점터농장,닭,육계,60000,17182,경기도 용인시 처인구 백암면 황새울로111번길 32,경기도 용인시 처인구 백암면 석천리 509-1번지,37.1106539000,127.3631383000,20181206,
용인시,정감농장,닭,산란계,20000,17169,경기도 용인시 처인구 원삼면 문촌로224번길 22-65,경기도 용인시 처인구 원삼면 문촌리 361-2번지,37.1678968000,127.2907888000,20181206,
용인시,정원축산,닭,산란계,200000,17179,경기도 용인시 처인구 백암면 박곡로58번길 209-17,경기도 용인시 처인구 백암면 박곡리 194-2번지,37.1654503000,127.4013063000,20181206,
용인시,종근농장,오리,육계,5000,17166,경기도 용인시 처인구 원삼면 미평로106번길 49,경기도 용인시 처인구 원삼면 미평리 280번지,37.1852019000,127.3205064000,20181206,
용인시,좋은농장,닭,육계,45000,17118,경기도 용인시 처인구 남사면 통삼로171번길 48,경기도 용인시 처인구 남사면 봉명리 197번지,37.1192579000,127.1238288000,20181206,
용인시,중말오리농장,오리,육계,7500,17167,경기도 용인시 처인구 원삼면 원양로291번길 83,경기도 용인시 처인구 원삼면 사암리 1045번지,37.1849216000,127.2964504000,20181206,
용인시,중선농원,닭,육계,5000,16801,경기도 용인시 수지구 고기로427번길 15,경기도 용인시 수지구 고기동 203번지,37.3588356000,127.0618031000,20181206,
용인시,지성농장,오리,육계,4000,17166,경기도 용인시 처인구 원삼면 죽양대로1626번길 58-17,경기도 용인시 처인구 원삼면 맹리 659번지 10호,37.1857270000,127.3391918000,20181206,
용인시,진흥농장,닭,육계,45000,17040,경기도 용인시 처인구 포곡로 15-8,경기도 용인시 처인구 유방동 163번지,37.2640508000,127.2111471000,20181206,
용인시,찬우농장,닭,육계,16000,17116,경기도 용인시 처인구 남사면 화곡로 193,경기도 용인시 처인구 남사면 창리 221번지,37.1586418000,127.1874865000,20181206,
용인시,천하축산,닭,육계,15000,17179,경기도 용인시 처인구 백암면 박곡로58번길 188-16,경기도 용인시 처인구 백암면 박곡리 288-2번지,37.1629527000,127.3964408000,20181206,
용인시,칠보농장,닭,육계,2000,17119,경기도 용인시 처인구 남사면 통삼로 282-104,경기도 용인시 처인구 남사면 통삼리 14번지 1호,37.1247289000,127.1389162000,20181206,
용인시,태영농장,닭,육계,35000,17123,경기도 용인시 처인구 남사면 전원로 138,경기도 용인시 처인구 남사면 방아리 298번지 태영농장,37.1182596000,127.1857119000,20181206,
용인시,평창농장,닭,육계,2300,17163,경기도 용인시 처인구 양지면 평창로154번길 54,경기도 용인시 처인구 양지면 평창리 181-1번지,37.2345546000,127.3227304000,20181206,
용인시,평촌오리농장,오리,육계,5000,17180,경기도 용인시 처인구 백암면 백봉로165번길 47,경기도 용인시 처인구 백암면 백봉리 1135번지 3호,37.1500643000,127.3809190000,20181206,
