시군명,농장명,축종명,상세구분,사육두수(마리),소재지우편번호,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,데이터기준일자,비고
고양시,별샘농장,닭,육계,300,10389,,경기도 고양시 일산서구 법곳동 192번지 3호,37.6644100000,126.7290487000
고양시,부근농장,닭,육계,25000,17176,경기도 용인시 처인구 원삼면 백원로 172-8,경기도 용인시 처인구 원삼면 두창리 950번지,37.1548713000,127.3342595000
고양시,부자농장,닭,육계,12,10276,경기도 고양시 덕양구 서리골길124번길 19-53,경기도 고양시 덕양구 선유동 102번지,37.6935986000,126.9158050000
고양시,산너머농장,닭,산란계,100,10329,경기도 고양시 일산동구 중산로 306-142,경기도 고양시 일산동구 성석동 1294-1번지,37.6986540000,126.7893137000
고양시,삼승축산,닭,육계,25000,17182,경기도 용인시 처인구 백암면 율애길 17,경기도 용인시 처인구 백암면 장평리 764번지,37.1139021000,127.3762499000
고양시,삼학농장,닭,육계,25000,17182,경기도 용인시 처인구 백암면 삼백로 368-17,경기도 용인시 처인구 백암면 석천리 227-4번지,37.0804089000,127.3988365000
고양시,새터마을,닭,육계,20,10276,경기도 고양시 덕양구 선유길 100,경기도 고양시 덕양구 선유동 336-2번지,37.6796898000,126.9068658000
고양시,서산농장,닭,산란계,25000,17182,경기도 용인시 처인구 백암면 삼백로 485-1,경기도 용인시 처인구 백암면 석천리 376-2번지,37.1147653000,127.3739702000
고양시,서울농원,닭,육계,700,17170,경기도 용인시 처인구 원삼면 백원로 68-33,경기도 용인시 처인구 원삼면 독성리 50-4번지,37.1569554000,127.3267599000
고양시,서울농장,닭,산란계,20000,17168,경기도 용인시 처인구 원삼면 원양로124번길 48,경기도 용인시 처인구 원삼면 고당리 150-2번지,38.0066464000,127.1967997000
고양시,선유동 동물농장,오리,,600,10276,경기도 고양시 덕양구 선유길 38,경기도 고양시 덕양구 선유동 478번지,37.6798283000,126.9000867000
고양시,세계농원,닭,산란계,500,10262,,경기도 고양시 덕양구 내유동 826번지 3호,37.7257363000,126.8397351000
고양시,수연농원,닭,육계,14000,10208,경기도 고양시 일산서구 가좌로140번길 35,경기도 고양시 일산서구 가좌동 952-4번지,37.6849338000,126.7138840000
고양시,수진농장,닭,육계,400,10262,경기도 고양시 덕양구 통일로 937-47,경기도 고양시 덕양구 관산동 847-43번지,37.6992140000,126.8549194000
고양시,승희네농장,닭,산란계,100,10454,,경기도 고양시 덕양구 주교동 1031번지 5호,37.6532437000,126.8205161000
고양시,신농축산,오리,,2000,10299,경기도 고양시 일산동구 사리현로 96,경기도 고양시 일산동구 식사동 산12-3번지,37.6886837000,126.8298394000
고양시,신선농장,닭,육계,23000,17181,경기도 용인시 처인구 백암면 삼백로828번길 72,경기도 용인시 처인구 백암면 근삼리 227-2번지,37.1434265000,127.3771716000
고양시,신일농장,닭,산란계,20000,10313,경기도 고양시 일산동구 성현로268번길 68-32,경기도 고양시 일산동구 성석동 61-4번지,37.7021510000,126.8110640000
고양시,알프스농장,닭,육계,25000,10220,경기도 고양시 일산서구 법곳길 200-85,경기도 고양시 일산서구 법곳동 1584-1번지,37.6686023000,126.7188325000
고양시,에스에프영농조합법인,닭,산란계,100000,17169,경기도 용인시 처인구 원삼면 문촌로224번길 22-55,경기도 용인시 처인구 원삼면 문촌리 361-4번지,37.1671748000,127.2912589000
고양시,영진농장,닭,산란계,1000,10208,경기도 고양시 일산서구 가좌로140번길 39,경기도 고양시 일산서구 가좌동 952-3번지,37.6848790000,126.7135782000
고양시,옥자농장,닭,육계,15,17168,경기도 용인시 처인구 원삼면 문촌로 71,경기도 용인시 처인구 원삼면 독성리 산152-2번지,37.1592814000,127.3058078000
고양시,우리농장,닭,육계,25,10397,경기도 고양시 일산동구 멱절길 324-92,경기도 고양시 일산동구 장항동 659-3번지,37.6518516000,126.7539681000
고양시,원당농원,닭,육계,300,10455,,경기도 고양시 덕양구 화정동 806번지 1호,37.6418532000,126.8249514000
고양시,원당농장,닭,육계,25,10290,경기도 고양시 덕양구 공양왕길 56,경기도 고양시 덕양구 원당동 934번지,37.6755215000,126.8432570000
고양시,원일농장,닭,육계,150,10261,,경기도 고양시 일산동구 사리현동 150번지,37.6944053000,126.8497814000
고양시,유나네자연숲농장,닭,산란계,500,17163,경기도 용인시 처인구 양지면 평창로154번길 54,경기도 용인시 처인구 양지면 평창리 181-1번지,37.2345546000,127.3227304000
고양시,유학농장,닭,육계,90,10453,경기도 고양시 일산동구 고일로 301-8,경기도 고양시 일산동구 산황동 771번지 1호,37.6481079000,126.8036792000
고양시,인호농원,닭,육계,700,10455,경기도 고양시 덕양구 호국로 551-28,경기도 고양시 덕양구 화정동 810-1번지,37.6381304000,126.8237594000
