시도명,시군명,농장명,축종명,상세구분,사육두수(마리),소재지지번주소,WGS84위도,WGS84경도,조사날짜,감염날짜
전라남도,무안군,내화삼계,닭,육계,,전라남도 무안군 운남면 성내리,,,2025-11-25,2026-03-19
전라남도,무안군,다온농장,닭,육계,,전라남도 무안군 일로읍 지장리,,,2025-11-25,2026-03-19
전라남도,무안군,대신농장,닭,육계,,전라남도 무안군 운남면 연리 2,,,2025-11-25,2026-03-19
전라남도,무안군,덕진농장,닭,육계,,전라남도 무안군 운남면 동암리,,,2025-11-25,2026-03-19
전라남도,무안군,데메테르M,닭,종계/산란계,,전라남도 무안군 운남면 연리 1,,,2025-11-25,2026-03-19
전라남도,무안군,도담농장,닭,종계,,전라남도 무안군 무안읍 매곡리,,,2025-11-25,2026-03-19
전라남도,무안군,도율농장,닭,종계/산란계,,전라남도 무안군 운남면 동암리,,,2025-11-25,2026-03-19
전라남도,무안군,매봉농장,닭,육계,,전라남도 무안군 일로읍 지장리,,,2025-11-25,2026-03-19
전라남도,무안군,목화농장,닭,육계,,전라남도 무안군 망운면 송현리,,,2025-11-25,2026-03-19
전라남도,무안군,무안농장,닭,육계,,전라남도 무안군 현경면 평산리,,,2025-11-25,2026-03-19
전라남도,무안군,백련농장,닭,육계,,전라남도 무안군 청계면 복길리,,,2025-11-25,2026-03-19
전라남도,무안군,산울농원,오리,,,전라남도 무안군 현경면 양학리,,,2025-11-25,2026-03-19
전라남도,무안군,삼신부화장,닭,,,전라남도 무안군 몽탄면 청용리,,,2025-11-25,2026-03-19
전라남도,무안군,상일축사,닭,육계,,전라남도 무안군 일로읍 감돈리,,,2025-11-25,2026-03-19
전라남도,무안군,송정오리농장,오리,,,전라남도 무안군 현경면 송정리,,,2025-11-25,2026-03-19
전라남도,무안군,신일농장,닭,육계,,전라남도 무안군 현경면 평산리,,,2025-11-25,2026-03-19
전라남도,무안군,어민농장,닭,육계,,전라남도 무안군 청계면 복길리,,,2025-11-25,2026-03-19
전라남도,무안군,연희농장,닭,육계,,전라남도 무안군 해제면 양매리,,,2025-11-25,2026-03-19
전라남도,무안군,오리골농장,오리,,,전라남도 무안군 현경면 외반리,,,2025-11-25,2026-03-19
전라남도,무안군,오리농장,오리,,,전라남도 무안군 일로읍 지장리,,,2025-11-25,2026-03-19
전라남도,무안군,요안농장,오리,,,전라남도 무안군 일로읍 복룡리,,,2025-11-25,2026-03-19
전라남도,무안군,우리축산,닭,육계,,전라남도 무안군 현경면 송정리,,,2025-11-25,2026-03-19
전라남도,무안군,우정축산,닭,육계,,전라남도 무안군 운남면 하묘리,,,2025-11-25,2026-03-19
전라남도,무안군,유진농장,오리,종오리,,전라남도 무안군 현경면 오류리,,,2025-11-25,2026-03-19
전라남도,무안군,유한농장,닭,육계,,전라남도 무안군 운남면 연리 1,,,2025-11-25,2026-03-19
전라남도,무안군,유화꼬꼬농장,닭,육계,,전라남도 무안군 무안읍 성암리,,,2025-11-25,2026-03-19
전라남도,무안군,으뜸농원,닭,육계,,전라남도 무안군 해제면 만풍리,,,2025-11-25,2026-03-19
전라남도,무안군,은수네농장,오리,종오리,,전라남도 무안군 현경면 해운리,,,2025-11-25,2026-03-19
전라남도,무안군,은수네농장,오리,종오리,,전라남도 무안군 몽탄면 해운리,,,2025-11-25,2026-03-19
전라남도,무안군,은택농장,닭,육계,,전라남도 무안군 무안읍 교촌리,,,2025-11-25,2026-03-19
전라남도,무안군,은혜농장,오리,육용오리,,전라남도 무안군 일로읍 광암리,,,2025-11-25,2026-03-19
전라남도,무안군,을연농장,닭,육계,,전라남도 무안군 운남면 연리 7,,,2025-11-25,2026-03-19
전라남도,무안군,장곡농장,닭,육계,,전라남도 무안군 삼향읍 지산리,,,2025-11-25,2026-03-19
전라남도,무안군,장곡제일농장,오리,,,전라남도 무안군 삼향읍 지산리,,,2025-11-25,2026-03-19
전라남도,무안군,저동농장,닭,육계,,전라남도 무안군 운남면 연리 7,,,2025-11-25,2026-03-19
전라남도,무안군,정식 농장,오리,,,전라남도 무안군 망운면 피서리,,,2025-11-25,2026-03-19
전라남도,무안군,제이엔티,오리,,,전라남도 무안군 청계면 청수리,,,2025-11-25,2026-03-19
전라남도,무안군,죽산농장,오리,,,전라남도 무안군 일로읍 죽산리,,,2025-11-25,2026-03-19
전라남도,무안군,청금축산,오리,,,전라남도 무안군 일로읍 지장리,,,2025-11-25,2026-03-19
전라남도,무안군,청룡양계 1농장,닭,육계,,전라남도 무안군 현경면 현화리,,,2025-11-25,2026-03-19
전라남도,무안군,청룡양계 2농장,닭,육계,,전라남도 무안군 현경면 현화리,,,2025-11-25,2026-03-19
전라남도,무안군,친환경양계영농조합법인,오리,,,전라남도 무안군 망운면 목동리,,,2025-11-25,2026-03-19
전라남도,무안군,태두농장,오리,,,전라남도 무안군 일로읍 지장리,,,2025-11-25,2026-03-19
전라남도,무안군,평산농장,오리,종오리,,전라남도 무안군 현경면 평산리,,,2025-11-25,2026-03-19
전라남도,무안군,하날농장,닭,종계/산란계,,전라남도 무안군 청계면 복길리,,,2025-11-25,2026-03-19
전라남도,무안군,학골농장,오리,,,전라남도 무안군 망운면 피서리,,,2025-11-25,2026-03-19
전라남도,무안군,햇빛촌 농원,닭,육계,,전라남도 무안군 운남면 연리 1,,,2025-11-25,2026-03-19
전라남도,무안군,현철농장,닭,육계,,전라남도 무안군 일로읍 광암리,,,2025-11-25,2026-03-19
전라남도,무안군,홍서농장,닭,육계,,전라남도 무안군 일로읍 감돈리,,,2025-11-25,2026-03-19
전라남도,무안군,화설농장,닭,육계,,전라남도 무안군 무안읍 신학리,,,2025-11-25,2026-03-19
전라남도,무안군,희성농장,오리,,,전라남도 무안군 삼향읍 지산리,,,2025-11-25,2026-03-19
전라남도,보성군,가○길농장,오리,육용오리,10000.0,전라남도 보성군 노동면 갱맹골길 45-85,,,2021-02-05,2021-01-16
전라남도,보성군,가○팜,닭,산란계,850.0,전라남도 보성군 노동면 거석길 230-53,,,2021-02-05,2021-01-16
전라남도,보성군,김○숙농장,오리,육용오리,16000.0,전라남도 보성군 웅치면 일림로 790-32,,,2021-02-05,2021-01-16
전라남도,보성군,낙○농장,오리,종오리,0.0,전라남도 보성군 겸백면 수남리 833,,,2021-02-05,2021-01-16
전라남도,보성군,녹○골농장,오리,육용오리,0.0,전라남도 보성군 보성읍 봉산리1424-2,,,2021-02-05,2021-01-16
전라남도,보성군,누○팜,닭,육계,142000.0,전라남도 보성군 보성읍 재궁해경길 81-22,,,2021-02-05,2021-01-16
전라남도,보성군,대○농장,오리,육용오리,0.0,전라남도 보성군 조성면 조성수촌길 14,,,2021-02-05,2021-01-16
전라남도,보성군,대○농장,오리,종오리,5300.0,전라남도 보성군 웅치면 대산길 118-46,,,2021-02-05,2021-01-16
전라남도,보성군,바○팜,닭,산란계,50000.0,전라남도 보성군 미력면 미력리 619-1,,,2021-02-05,2021-01-16
전라남도,보성군,박○경농장,닭,육계,120000.0,전라남도 보성군 보성읍 쾌상리 1118-5,,,2021-02-05,2021-01-16
전라남도,보성군,봉○농장,닭,육계,0.0,전라남도 보성군 회천면 충의로 792,,,2021-02-05,2021-01-16
전라남도,보성군,샘○오리농장,오리,육용오리,0.0,전라남도 보성군 조성면 동촌리 273,,,2021-02-05,2021-01-16
전라남도,보성군,소○농장,오리,육용오리,30000.0,전라남도 보성군 노동면 대련리 565-1,,,2021-02-05,2021-01-16
전라남도,보성군,송○수농장,오리,종오리,3500.0,전라남도 보성군 웅치면 유봉길 176-34,,,2021-02-05,2021-01-16
전라남도,보성군,수농장,오리,육용오리,0.0,전라남도 보성군 겸백면 수남리 837-1,,,2021-02-05,2021-01-16
전라남도,보성군,연○농장,닭,산란계,22000.0,전라남도 보성군  노동면 대련로 333,,,2021-02-05,2021-01-16
전라남도,보성군,영○농장,닭,육계,0.0,전라남도 보성군 벌교읍 남하로 392,,,2021-02-05,2021-01-16
전라남도,보성군,을○농장,닭,산란계,24000.0,전라남도 보성군 미력면 송재로 939-73,,,2021-02-05,2021-01-16
전라남도,보성군,이○님농장,오리,육용오리,0.0,전라남도 보성군 조성면 용전리 598-2,,,2021-02-05,2021-01-16
전라남도,보성군,일○농장,닭,육계,150000.0,전라남도 보성군 벌교읍 영등길 230-27,,,2021-02-05,2021-01-16
전라남도,보성군,자○농장1,닭,산란계,4400.0,전라남도 보성군 노동면  대련로 333,,,2021-02-05,2021-01-16
전라남도,보성군,자○농장2,닭,산란계,60000.0,전라남도 보성군  미력면 용산길 168-30,,,2021-02-05,2021-01-16
전라남도,보성군,장○추농장,오리,육용오리,0.0,전라남도 보성군 득량면 비봉리 378,,,2021-02-05,2021-01-16
전라남도,보성군,정○원,닭,산란계,8000.0,전라남도 보성군 벌교읍 월정길 158-21,,,2021-02-05,2021-01-16
전라남도,보성군,제2죽○농장,오리,육용오리,0.0,전라남도 보성군 득량면 마천길 214-14,,,2021-02-05,2021-01-16
전라남도,보성군,제○농장,오리,육용오리,0.0,전라남도 보성군 웅치면 대산길  118-42,,,2021-02-05,2021-01-16
전라남도,보성군,제○디팜 보성농장,오리,종오리,22000.0,전라남도 보성군 노동면 평동로 1388-187,,,2021-02-05,2021-01-16
전라남도,보성군,조○농장,오리,육용오리,0.0,전라남도 보성군 조성면 조성리 542-3,,,2021-02-05,2021-01-16
전라남도,보성군,죽○농장,오리,육용오리,0.0,전라남도 보성군 득량면 정흥리 550-27,,,2021-02-05,2021-01-16
전라남도,보성군,즐○운농장,오리,육용오리,0.0,전라남도 보성군 웅치면 해룡길 28-61,,,2021-02-05,2021-01-16
전라남도,보성군,푸○메농장,오리,육용오리,40000.0,전라남도 보성군 득량면 도촌길 234-281,,,2021-02-05,2021-01-16
전라남도,보성군,하○농장 1,닭,육계,93000.0,전라남도 보성군 복내면 한치길 314-57,,,2021-02-05,2021-01-16
전라남도,보성군,하○농장 2,닭,육계,64000.0,전라남도 보성군 복내면 한치길 314-57,,,2021-02-05,2021-01-16
전라남도,보성군,해○농장,오리,육용오리,15500.0,전라남도 보성군 웅치면 대산리 71-5,,,2021-02-05,2021-01-16
전라남도,보성군,혜○농장,오리,육용오리,12500.0,전라남도 보성군 보성읍 쾌상리207-7,,,2021-02-05,2021-01-16
전라남도,보성군,가○길농장,오리,육용오리,11000.0,전라남도 보성군 노동면 대련리 568,,,2023-02-02,2023-01-11
전라남도,보성군,가○팜,닭,산란계,850.0,"전라남도 보성군 노동면 거석리 486, 487",,,2023-02-02,2023-01-11
전라남도,보성군,건○농장,오리,육용오리,0.0,"전라남도 보성군 웅치면 대산리 71, 71-7, 71-8",,,2023-02-02,2023-01-11
전라남도,보성군,구○수농장,닭,산란계,0.0,"전라남도 보성군 미력면 미력리 627, 628",,,2023-02-02,2023-01-11
전라남도,보성군,김○숙농장,오리,육용오리,17000.0,"전라남도 보성군 웅치면 용반리 709, 709-8",,,2023-02-02,2023-01-11
전라남도,보성군,낙○농장,오리,육용오리,20500.0,"전라남도 보성군 겸백면 수남리 833, 833-3",,,2023-02-02,2023-01-11
전라남도,보성군,낙○축산,닭,육계,700.0,"전라남도 보성군 조성면 은곡리 66-2, 67",,,2023-02-02,2023-01-11
전라남도,보성군,녹○골농장,오리,육용오리,4380.0,"전라남도 보성군 보성읍 봉산리 1424-2, 1424-3",,,2023-02-02,2023-01-11
전라남도,보성군,누○팜,닭,육계,149700.0,전라남도 보성군 보성읍 옥암리 85,,,2023-02-02,2023-01-11
전라남도,보성군,대○농장,오리,육용오리,10800.0,전라남도 보성군 조성면 동촌리 480-22,,,2023-02-02,2023-01-11
전라남도,보성군,박○경농장,닭,육계,113100.0,전라남도 보성군 보성읍 쾌상리 1118-5,,,2023-02-02,2023-01-11
전라남도,보성군,봉○농장,닭,육계,0.0,전라남도 보성군 회천면 화죽리 417,,,2023-02-02,2023-01-11
전라남도,보성군,부○농장,오리,종오리,5000.0,"전라남도 보성군 득량면 비봉리 296, 297, 300, 378, 830-1",,,2023-02-02,2023-01-11
전라남도,보성군,샘○오리농장,오리,육용오리,22000.0,전라남도 보성군 조성면 동촌리 273,,,2023-02-02,2023-01-11
전라남도,보성군,소○농장,오리,육용오리,32000.0,전라남도 보성군 노동면 대련리 565,,,2023-02-02,2023-01-11
전라남도,보성군,송○수농장,오리,종오리,4000.0,전라남도 보성군 웅치면 유산리 1082,,,2023-02-02,2023-01-11
전라남도,보성군,수농장,오리,육용오리,8000.0,전라남도 보성군 겸백면 수남리 837,,,2023-02-02,2023-01-11
전라남도,보성군,신○보성종축장,닭,종계,18000.0,전라남도 보성군 보성읍 옥암리 709,,,2023-02-02,2023-01-11
전라남도,보성군,연○농장,닭,산란계,17290.0,전라남도 보성군 노동면 대련리 307,,,2023-02-02,2023-01-11
전라남도,보성군,영○농장,닭,육계,7000.0,"전라남도 보성군 벌교읍 영등리 984-24, 984-31",,,2023-02-02,2023-01-11
전라남도,보성군,용○농장,오리,육용오리,8000.0,전라남도 보성군 벌교읍 칠동리 1248-6,,,2023-02-02,2023-01-11
전라남도,보성군,월○유기농장(정심원),닭,산란계,6600.0,"전라남도 보성군 벌교읍 마동리 128-1, 130, 131, 131-2, 135",,,2023-02-02,2023-01-11
전라남도,보성군,이○님농장,오리,육용오리,10500.0,"전라남도 보성군 조성면 용전리 598-2, 598-3, 598-4",,,2023-02-02,2023-01-11
전라남도,보성군,일○농장,닭,육계,150100.0,전라남도 보성군 벌교읍 영등리 131,,,2023-02-02,2023-01-11
전라남도,보성군,자○농장,닭,산란계,4300.0,"전라남도 보성군 노동면 대련리 307, 307-2",,,2023-02-02,2023-01-11
전라남도,보성군,자○농장,닭,산란계,116700.0,"전라남도 보성군 미력면 화방리 798, 798-2, 산224-2",,,2023-02-02,2023-01-11
전라남도,보성군,제2죽○농장,오리,육용오리,5000.0,"전라남도 보성군 득량면 마천리 1081, 1086",,,2023-02-02,2023-01-11
전라남도,보성군,제○농장,오리,육용오리,13900.0,전라남도 보성군 웅치면 대산리 43,,,2023-02-02,2023-01-11
전라남도,보성군,제○농장,오리,종오리,6300.0,전라남도 보성군 웅치면 대산리 48,,,2023-02-02,2023-01-11
전라남도,보성군,제○디팜 보성농장,오리,종오리,12000.0,"전라남도 보성군 노동면 대련리 23, 24, 24-2, 25",,,2023-02-02,2023-01-11
전라남도,보성군,조○농장,오리,육용오리,17000.0,전라남도 보성군 조성면 조성리 542,,,2023-02-02,2023-01-11
전라남도,보성군,죽○농장,오리,육용오리,14000.0,전라남도 보성군 득량면 정흥리 550,,,2023-02-02,2023-01-11
전라남도,보성군,즐○운 농장,오리,육용오리,8000.0,전라남도 보성군 웅치면 대산리 79,,,2023-02-02,2023-01-11
전라남도,보성군,푸○메농장,오리,육용오리,40000.0,전라남도 보성군 득량면 도촌리 806,,,2023-02-02,2023-01-11
전라남도,보성군,하○농장1,닭,육계,101700.0,전라남도 보성군 복내면 동교리 169,,,2023-02-02,2023-01-11
전라남도,보성군,하○농장2,닭,육계,64500.0,전라남도 보성군 복내면 동교리 174,,,2023-02-02,2023-01-11
전라남도,보성군,혜○농장,오리,육용오리,13600.0,"전라남도 보성군 보성읍 쾌상리 207-7, 207-8, 207-9",,,2023-02-02,2023-01-11
전라남도,영암군,153농장,닭,육계,9300.0,전라남도 영암군 영암읍 농덕리,,,2015-07-02,2015-05-20
전라남도,영암군,가나안 농장,오리,,16000.0,전라남도 영암군 시종면 월롱리,,,2015-07-02,2015-05-20
전라남도,영암군,갈곡농장,닭,육계,35000.0,전라남도 영암군 신북면 갈곡리,,,2015-07-02,2015-05-20
전라남도,영암군,건숙농장,오리,,17000.0,전라남도 영암군 금정면 안노리,,,2015-07-02,2015-05-20
전라남도,영암군,건향오리,오리,,52000.0,전라남도 영암군 신북면 행정리,,,2015-07-02,2015-05-20
전라남도,영암군,고산농장,닭,육계,37000.0,전라남도 영암군 서호면 성재리,,,2015-07-02,2015-05-20
전라남도,영암군,광주농장,오리,,7000.0,전라남도 영암군 영암읍 망호리,,,2015-07-02,2015-05-20
전라남도,영암군,귀봉농장,닭,육계,80000.0,전라남도 영암군 서호면 성재리,,,2015-07-02,2015-05-20
전라남도,영암군,그린농장,닭,육계,120000.0,전라남도 영암군 덕진면 노송리,,,2015-07-02,2015-05-20
전라남도,영암군,그린농장,오리,,20000.0,전라남도 영암군 덕진면 장선리,,,2015-07-02,2015-05-20
전라남도,영암군,그린축산,오리,,30000.0,전라남도 영암군 시종면 월롱리,,,2015-07-02,2015-05-20
전라남도,영암군,금정농장,닭,산란계,54000.0,전라남도 영암군 도포면 덕화리,,,2015-07-02,2015-05-20
전라남도,영암군,금지오리,오리,,12000.0,전라남도 영암군 시종면 금지리,,,2015-07-02,2015-05-20
전라남도,영암군,기영농장,닭,육계,35000.0,전라남도 영암군 시종면 신학리,,,2015-07-02,2015-05-20
전라남도,영암군,김두장,오리,,9000.0,전라남도 영암군 시종면 신학리,,,2015-07-02,2015-05-20
전라남도,영암군,나영농장,오리,,12900.0,전라남도 영암군 시종면 신흥리,,,2015-07-02,2015-05-20
전라남도,영암군,나주뜰오리,오리,,30000.0,전라남도 영암군 신북면 월지리,,,2015-07-02,2015-05-20
전라남도,영암군,남경축산,오리,,22000.0,전라남도 영암군 신북면 갈곡리,,,2015-07-02,2015-05-20
전라남도,영암군,낭주농장,닭,육계,58000.0,전라남도 영암군 영암읍 송평리,,,2015-07-02,2015-05-20
전라남도,영암군,낭주오리농장,오리,,15000.0,전라남도 영암군 도포면 원항리,,,2015-07-02,2015-05-20
전라남도,영암군,농계농장,오리,,6500.0,전라남도 영암군 영암읍 송평리,,,2015-07-02,2015-05-20
전라남도,영암군,다솔,오리,,50000.0,전라남도 영암군 시종면 옥야리,,,2015-07-02,2015-05-20
전라남도,영암군,닭실털보농장,오리,,63000.0,전라남도 영암군 신북면 유곡리,,,2015-07-02,2015-05-20
전라남도,영암군,덕신영농조합법인,오리,,14400.0,전라남도 영암군 덕진면 장선리,,,2015-07-02,2015-05-20
전라남도,영암군,덕암농장,닭,육계,40000.0,전라남도 영암군 영암읍 장암리,,,2015-07-02,2015-05-20
전라남도,영암군,동산농장,오리,,11500.0,전라남도 영암군 영암읍 송평리,,,2015-07-02,2015-05-20
전라남도,영암군,만수자연농장,닭,산란계,1420.0,전라남도 영암군 시종면 만수리,,,2015-07-02,2015-05-20
전라남도,영암군,목림,오리,,17000.0,전라남도 영암군 신북면 학동리,,,2015-07-02,2015-05-20
전라남도,영암군,목원농장,오리,,18900.0,전라남도 영암군 시종면 신학리,,,2015-07-02,2015-05-20
전라남도,영암군,미류네 농장,닭,육계,50000.0,전라남도 영암군 서호면 몽해리,,,2015-07-02,2015-05-20
전라남도,영암군,미암농장,닭,육계,3000.0,전라남도 영암군 미암면 두억리,,,2015-07-02,2015-05-20
전라남도,영암군,미암메추리농장,메추리,,150000.0,전라남도 영암군 미암면 채지리,,,2015-07-02,2015-05-20
전라남도,영암군,민성양계장,닭,육계,55000.0,전라남도 영암군 학산면 금계리,,,2015-07-02,2015-05-20
전라남도,영암군,박치완농장,닭,육계,50000.0,전라남도 영암군 서호면 성재리,,,2015-07-02,2015-05-20
전라남도,영암군,반석축산,닭,육계,100000.0,전라남도 영암군 서호면 금강리,,,2015-07-02,2015-05-20
전라남도,영암군,백순애농장,오리,,30000.0,전라남도 영암군 도포면 성산리,,,2015-07-02,2015-05-20
전라남도,영암군,백호축산,닭,육계,70000.0,전라남도 영암군 시종면 신학리,,,2015-07-02,2015-05-20
전라남도,영암군,범천농장,오리,,135000.0,전라남도 영암군 도포면 영호리,,,2015-07-02,2015-05-20
전라남도,영암군,벧엘농장,닭,육계,65000.0,전라남도 영암군 신북면 학동리,,,2015-07-02,2015-05-20
전라남도,영암군,벧엘농장,오리,,50000.0,전라남도 영암군 시종면 월롱리,,,2015-07-02,2015-05-20
전라남도,영암군,부성축산,오리,,13000.0,전라남도 영암군 덕진면 노송리,,,2015-07-02,2015-05-20
전라남도,영암군,부영농장,닭,육계,30000.0,전라남도 영암군 금정면 연소리,,,2015-07-02,2015-05-20
전라남도,영암군,부희축산,닭,육계,90000.0,전라남도 영암군 학산면 묵동리,,,2015-07-02,2015-05-20
전라남도,영암군,산호농장,닭,육계,20000.0,전라남도 영암군 삼호읍호리,,,2015-07-02,2015-05-20
전라남도,영암군,삼도리농장,오리,,10000.0,전라남도 영암군 신북면 월평리,,,2015-07-02,2015-05-20
전라남도,영암군,삼성농장,오리,,12000.0,전라남도 영암군 군서면 도장리,,,2015-07-02,2015-05-20
전라남도,영암군,삼성농장,닭,육계,120000.0,전라남도 영암군 군서면 도장리,,,2015-07-02,2015-05-20
전라남도,영암군,삼성농장,오리,,10000.0,전라남도 영암군 군서면 도장리,,,2015-07-02,2015-05-20
전라남도,영암군,삼영농장,닭,육계,11200.0,전라남도 영암군 미암면 채지리,,,2015-07-02,2015-05-20
전라남도,영암군,상형축산,닭,육계,7000.0,전라남도 영암군 서호면 소산리,,,2015-07-02,2015-05-20
전라남도,영암군,서흥농장,오리,,16000.0,전라남도 영암군 시종면 신학리,,,2015-07-02,2015-05-20
전라남도,영암군,선미농장,오리,,13000.0,전라남도 영암군 덕진면 노송리,,,2015-07-02,2015-05-20
전라남도,영암군,선일농장,오리,,14200.0,전라남도 영암군 덕진면 노송리,,,2015-07-02,2015-05-20
전라남도,영암군,성용농장,닭,육계,60020.0,전라남도 영암군 서호면 소산리,,,2015-07-02,2015-05-20
전라남도,영암군,성윤농장,오리,,13900.0,전라남도 영암군 도포면 구학리,,,2015-07-02,2015-05-20
전라남도,영암군,성진농장,오리,,29000.0,전라남도 영암군 시종면 봉소리,,,2015-07-02,2015-05-20
전라남도,영암군,성환농장,닭,육계,27900.0,전라남도 영암군 덕진면 노송리,,,2015-07-02,2015-05-20
전라남도,영암군,송정양계장,닭,육계,25000.0,전라남도 영암군 서호면 화송리,,,2015-07-02,2015-05-20
전라남도,영암군,수정농원,오리,,13000.0,전라남도 영암군 시종면 월롱리,,,2015-07-02,2015-05-20
전라남도,영암군,수지농장,오리,,15000.0,전라남도 영암군 시종면 만수리,,,2015-07-02,2015-05-20
전라남도,영암군,승승농장,오리,,8500.0,전라남도 영암군 시종면 신학리,,,2015-07-02,2015-05-20
전라남도,영암군,신흥농장,오리,,15000.0,전라남도 영암군 시종면 신흥리,,,2015-07-02,2015-05-20
전라남도,영암군,알파덕,오리,,74800.0,전라남도 영암군 신북면 양계리,,,2015-07-02,2015-05-20
전라남도,영암군,애경농장,오리,,18000.0,전라남도 영암군 신북면 장산리,,,2015-07-02,2015-05-20
전라남도,영암군,애니피아 영농조합법인,닭,육계,45000.0,전라남도 영암군 금정면 세류리,,,2015-07-02,2015-05-20
전라남도,영암군,영성농장,닭,육계,150000.0,전라남도 영암군 신북면 월평리,,,2015-07-02,2015-05-20
전라남도,영암군,영신농장,닭,육계,45000.0,전라남도 영암군 덕진면 노송리,,,2015-07-02,2015-05-20
전라남도,영암군,영신농장,닭,육계,50000.0,전라남도 영암군 덕진면 노송리,,,2015-07-02,2015-05-20
전라남도,영암군,오리농장,오리,,20000.0,전라남도 영암군 신북면 학동리,,,2015-07-02,2015-05-20
전라남도,영암군,오리천국,오리,,25000.0,전라남도 영암군 시종면 신학리,,,2015-07-02,2015-05-20
전라남도,영암군,오현농장,오리,,45000.0,전라남도 영암군 신북면 월지리,,,2015-07-02,2015-05-20
전라남도,영암군,옥주농장,닭,산란계,41030.0,전라남도 영암군 삼호읍 난전리,,,2015-07-02,2015-05-20
전라남도,영암군,용현농장,오리,,18000.0,전라남도 영암군 시종면 와우리,,,2015-07-02,2015-05-20
전라남도,영암군,우도농장,오리,,52000.0,전라남도 영암군 덕진면 용산리,,,2015-07-02,2015-05-20
전라남도,영암군,우리농장,오리,,15000.0,전라남도 영암군 영암읍 송평리,,,2015-07-02,2015-05-20
전라남도,영암군,우리농장,닭,육계,45000.0,전라남도 영암군 도포면 구학리,,,2015-07-02,2015-05-20
전라남도,영암군,원광2농장,오리,,22000.0,전라남도 영암군 신북면 월지리,,,2015-07-02,2015-05-20
전라남도,영암군,유산장농원,오리,,12000.0,전라남도 영암군 미암면 채지리,,,2015-07-02,2015-05-20
전라남도,영암군,이레농장,닭,육계,65000.0,전라남도 영암군 시종면 와우리,,,2015-07-02,2015-05-20
전라남도,영암군,일광농장,오리,,17045.0,전라남도 영암군 신북면 월지리,,,2015-07-02,2015-05-20
전라남도,영암군,장구섬농장,닭,육계,128000.0,전라남도 영암군 시종면 신학리,,,2015-07-02,2015-05-20
전라남도,영암군,장수농장,오리,,25000.0,전라남도 영암군 도포면 구학리,,,2015-07-02,2015-05-20
전라남도,영암군,장천양계장,닭,육계,70000.0,전라남도 영암군 서호면 장천리,,,2015-07-02,2015-05-20
전라남도,영암군,정미농장,오리,,8100.0,전라남도 영암군 덕진면 노송리,,,2015-07-02,2015-05-20
전라남도,영암군,정수농장,오리,,14000.0,전라남도 영암군 영암읍 망호리,,,2015-07-02,2015-05-20
전라남도,영암군,종욱농장,닭,육계,44900.0,전라남도 영암군 시종면 신학리,,,2015-07-02,2015-05-20
전라남도,영암군,지훈농장,오리,,10000.0,전라남도 영암군 신북면 월지리,,,2015-07-02,2015-05-20
전라남도,영암군,진성축산,오리,,20065.0,전라남도 영암군 덕진면 금강리,,,2015-07-02,2015-05-20
전라남도,영암군,진양계장,닭,육계,60000.0,전라남도 영암군 군서면 양장리,,,2015-07-02,2015-05-20
전라남도,영암군,천일농장,닭,산란계,28000.0,전라남도 영암군 도포면 구학리,,,2015-07-02,2015-05-20
전라남도,영암군,철진축산,오리,,15000.0,전라남도 영암군 덕진면 금강리,,,2015-07-02,2015-05-20
전라남도,영암군,춘양농장,닭,육계,2500.0,전라남도 영암군 영암읍 남풍리,,,2015-07-02,2015-05-20
전라남도,영암군,춘정농장,닭,육계,14000.0,전라남도 영암군 영암읍 장암리,,,2015-07-02,2015-05-20
전라남도,영암군,태산농장,닭,육계,92000.0,전라남도 영암군 시종면 봉소리,,,2015-07-02,2015-05-20
전라남도,영암군,태석농장,오리,,13000.0,전라남도 영암군 영암읍 송평리,,,2015-07-02,2015-05-20
전라남도,영암군,태성농장,닭,육계,500.0,전라남도 영암군 삼호읍호리,,,2015-07-02,2015-05-20
전라남도,영암군,태양농장,닭,산란계,64904.0,전라남도 영암군 삼호읍 동호리,,,2015-07-02,2015-05-20
전라남도,영암군,태흥농장,닭,육계,60000.0,전라남도 영암군 신북면 월지리,,,2015-07-02,2015-05-20
전라남도,영암군,태희농장,오리,,25000.0,전라남도 영암군 시종면 신학리,,,2015-07-02,2015-05-20
전라남도,영암군,평안농장,닭,육계,150.0,전라남도 영암군 삼호읍 삼포리,,,2015-07-02,2015-05-20
전라남도,영암군,평엽농장,오리,,12000.0,전라남도 영암군 시종면 신연리,,,2015-07-02,2015-05-20
전라남도,영암군,하림농장,오리,,12000.0,전라남도 영암군 신북면 갈곡리,,,2015-07-02,2015-05-20
전라남도,영암군,하우리농장,오리,,70000.0,전라남도 영암군 신북면 월지리,,,2015-07-02,2015-05-20
전라남도,영암군,하은농장,오리,,24000.0,전라남도 영암군 도포면 구학리,,,2015-07-02,2015-05-20
전라남도,영암군,하정팜(form),오리,,20000.0,전라남도 영암군 시종면 신학리,,,2015-07-02,2015-05-20
전라남도,영암군,학산농장,닭,육계,120000.0,전라남도 영암군 학산면 용산리,,,2015-07-02,2015-05-20
전라남도,영암군,한마음농장,닭,육계,67147.0,전라남도 영암군 시종면 만수리,,,2015-07-02,2015-05-20
전라남도,영암군,해맑은농장,오리,,28000.0,전라남도 영암군 도포면 봉호리,,,2015-07-02,2015-05-20
전라남도,영암군,해바레축산 영농조합법인,오리,,15000.0,전라남도 영암군 덕진면 장선리,,,2015-07-02,2015-05-20
