시군명,농장명,축종명,상세구분,사육두수(마리),소재지지번주소,WGS84위도,WGS84경도,조사날짜,감염날짜,coord_precision
음성군,안골농장,닭,육계,85000.0,충청북도 음성군 삼성면 대정리 553번지 외 2필지,37.0287798645394,127.519734828122,2022-02-07,2021-11-22,exact
음성군,알부자제2농장,닭,종계/산란계,60000.0,충청북도 음성군 금왕읍 용계리 413번지,36.9779512934042,127.580398491845,2022-02-07,2021-11-10,approx_address
음성군,왕봉농장,닭,육계,20000.0,충청북도 음성군 맹동면 봉현리 193번지 5호,36.9429594116729,127.540404321725,2022-02-07,2022-02-08,exact
음성군,월연농장,닭,종계/산란계,350000.0,충청북도 음성군 생극면 임곡리 145번지,37.0608702896849,127.588307777765,2022-02-07,2021-11-10,approx_address
음성군,육일농장,닭,종계/산란계,50.0,충청북도 음성군 삼성면 양덕리 421번지,37.0187733023284,127.486123172486,2022-02-07,2021-11-10,approx_address
음성군,음성농장,닭,육계,12500.0,충청북도 음성군 원남면 하당리 462번지,36.903763372237,127.675870605205,2022-02-07,2021-11-10,approx_address
음성군,음성농촌관광농원,닭,육계,6.0,충청북도 음성군 원남면 구안리 168번지,36.8818800414638,127.707837169569,2022-02-07,2021-11-10,approx_address
음성군,장군농장,오리,,10000.0,충청북도 음성군 대소면 수태리 153번지 154,36.9401623864557,127.505212643988,2022-02-07,2022-02-08,exact
음성군,정우농장 2,닭,육계,110000.0,충청북도 음성군 삼성면 대야리 428번지,37.0396522460842,127.495143323103,2022-02-07,2021-11-10,approx_address
음성군,준희농장,닭,육계,80000.0,충청북도 음성군 맹동면 봉현리 695번지,36.9429594116729,127.540404321725,2022-02-07,2022-02-08,exact
음성군,중부농장,오리,,10000.0,충청북도 음성군 맹동면 마산리 530번지 2호,36.9366494962001,127.554983736816,2022-02-07,2022-02-08,exact
음성군,진영농장,닭,종계/산란계,48600.0,충청북도 음성군 삼성면 상곡리 7번지 1호,37.0114524779667,127.45613311285,2022-02-07,2021-11-10,approx_address_dong
음성군,파랑새농장,닭,육계,40000.0,충청북도 음성군 대소면 미곡리 122번지 외 1필지,36.9430762737999,127.479618635259,2022-02-07,2022-02-08,exact
음성군,한빛타조농장,타조,,53.0,충청북도 음성군 맹동면 봉현리 300번지 외 1필지(250번지),36.9429594116729,127.540404321725,2022-02-07,2022-02-08,exact
음성군,한서농장,닭,육계,40000.0,충청북도 음성군 금왕읍 호산리 11번지,37.0416739653109,127.562771125582,2022-02-07,2021-11-10,approx_address
음성군,한울,닭,육계,105000.0,충청북도 음성군 대소면 부윤리 260번지,36.9472742215967,127.52422358949,2022-02-07,2022-02-08,exact
음성군,현일농장,오리,,4000.0,충청북도 음성군 대소면 부윤리 330번지,36.9472742215967,127.52422358949,2022-02-07,2022-02-08,exact
음성군,형제농장,닭,육계,100000.0,충청북도 음성군 소이면 비산리 963번지 외 4필지,36.9415090450149,127.727711408992,2022-02-07,2021-11-10,approx_address_single_parcel
음성군,홍백농장,닭,육계,53000.0,충청북도 음성군 금왕읍 사창리 423번지 1호,37.0093100951407,127.529399781033,2022-02-07,2021-11-10,approx_address_dong
음성군,황금농장,닭,육계,55000.0,충청북도 음성군 소이면 중동리 371번지 2호,36.8924657690638,127.777687218808,2022-02-07,2021-11-10,approx_address_dong
음성군,기쁨농장,닭,육계,40000.0,충청북도 음성군 금왕읍 봉곡리 141번지 1호,36.9620723228754,127.577324779871,2022-02-07,2021-11-11,approx_address_dong
음성군,남율농장,닭,육계,50000.0,충청북도 음성군 소이면 문등리 196번지 외 2필지,36.9078530716869,127.787206465525,2022-02-07,2021-11-11,approx_address_single_parcel
음성군,농업회사법인(주)동일농장 생극지점,닭,종계/산란계,30200.0,충청북도 음성군 생극면 팔성리 520번지 1호,37.043637506303,127.583872485458,2022-02-07,2021-11-11,approx_address_dong
음성군,대진양계장,닭,육계,45000.0,충청북도 음성군 원남면 문암리 502번지,36.8477575566204,127.628222137602,2022-02-07,2021-11-11,approx_address
음성군,덕동오리농장,오리,,6500.0,충청북도 음성군 금왕읍 각회리 537번지,37.0034693205169,127.57006762785,2022-02-07,2021-11-11,approx_address
음성군,매봉농장,오리,,20000.0,충청북도 음성군 금왕읍 본대리 산 7번지 4호,36.9863427706465,127.536083773134,2022-02-07,2021-11-11,approx_address
음성군,벧엘농장,닭,종계/산란계,27576.0,충청북도 음성군 생극면 임곡리 34번지 1호,37.0677344986038,127.586664812112,2022-02-07,2021-11-11,approx_address
음성군,삼원농장,닭,종계/산란계,77000.0,충청북도 음성군 소이면 충도리 502번지,36.8849464017763,127.728416228625,2022-02-07,2021-11-11,approx_address
음성군,석우농장,닭,산란중추,218016.0,충청북도 음성군 감곡면 상우리 3번지,37.1248439622571,127.681448183511,2022-02-07,2021-11-11,approx_address
음성군,성은농장,닭,육계,40000.0,충청북도 음성군 감곡면 상평리 520번지,37.0686020049075,127.630064710295,2022-02-07,2021-11-11,approx_address
음성군,알부자제2농장,닭,종계/산란계,60000.0,충청북도 음성군 금왕읍 용계리 413번지,36.9779512934042,127.580398491845,2022-02-07,2021-11-11,approx_address
음성군,월연농장,닭,종계/산란계,350000.0,충청북도 음성군 생극면 임곡리 145번지,37.0608702896849,127.588307777765,2022-02-07,2021-11-11,approx_address
음성군,육일농장,닭,종계/산란계,50.0,충청북도 음성군 삼성면 양덕리 421번지,37.0187733023284,127.486123172486,2022-02-07,2021-11-11,approx_address
음성군,음성농장,닭,육계,12500.0,충청북도 음성군 원남면 하당리 462번지,36.903763372237,127.675870605205,2022-02-07,2021-11-11,approx_address
음성군,음성농촌관광농원,닭,육계,6.0,충청북도 음성군 원남면 구안리 168번지,36.8818800414638,127.707837169569,2022-02-07,2021-11-11,approx_address
음성군,정우농장 2,닭,육계,110000.0,충청북도 음성군 삼성면 대야리 428번지,37.0396522460842,127.495143323103,2022-02-07,2021-11-11,approx_address
음성군,진영농장,닭,종계/산란계,48600.0,충청북도 음성군 삼성면 상곡리 7번지 1호,37.0114524779667,127.45613311285,2022-02-07,2021-11-11,approx_address_dong
음성군,한서농장,닭,육계,40000.0,충청북도 음성군 금왕읍 호산리 11번지,37.0416739653109,127.562771125582,2022-02-07,2021-11-11,approx_address
음성군,형제농장,닭,육계,100000.0,충청북도 음성군 소이면 비산리 963번지 외 4필지,36.9415090450149,127.727711408992,2022-02-07,2021-11-11,approx_address_single_parcel
음성군,홍백농장,닭,육계,53000.0,충청북도 음성군 금왕읍 사창리 423번지 1호,37.0093100951407,127.529399781033,2022-02-07,2021-11-11,approx_address_dong
음성군,황금농장,닭,육계,55000.0,충청북도 음성군 소이면 중동리 371번지 2호,36.8924657690638,127.777687218808,2022-02-07,2021-11-11,approx_address_dong
음성군,기쁨농장,닭,육계,40000.0,충청북도 음성군 금왕읍 봉곡리 141번지 1호,36.9620723228754,127.577324779871,2022-02-07,2021-11-16,approx_address_dong
음성군,남율농장,닭,육계,50000.0,충청북도 음성군 소이면 문등리 196번지 외 2필지,36.9078530716869,127.787206465525,2022-02-07,2021-11-16,approx_address_single_parcel
음성군,농업회사법인(주)동일농장 생극지점,닭,종계/산란계,30200.0,충청북도 음성군 생극면 팔성리 520번지 1호,37.043637506303,127.583872485458,2022-02-07,2021-11-16,approx_address_dong
음성군,대진양계장,닭,육계,45000.0,충청북도 음성군 원남면 문암리 502번지,36.8477575566204,127.628222137602,2022-02-07,2021-11-16,approx_address
음성군,덕동오리농장,오리,,6500.0,충청북도 음성군 금왕읍 각회리 537번지,37.0034693205169,127.57006762785,2022-02-07,2021-11-16,approx_address
음성군,매봉농장,오리,,20000.0,충청북도 음성군 금왕읍 본대리 산 7번지 4호,36.9863427706465,127.536083773134,2022-02-07,2021-11-16,approx_address
음성군,벧엘농장,닭,종계/산란계,27576.0,충청북도 음성군 생극면 임곡리 34번지 1호,37.0677344986038,127.586664812112,2022-02-07,2021-11-16,approx_address
음성군,삼원농장,닭,종계/산란계,77000.0,충청북도 음성군 소이면 충도리 502번지,36.8849464017763,127.728416228625,2022-02-07,2021-11-16,approx_address
음성군,석우농장,닭,산란중추,218016.0,충청북도 음성군 감곡면 상우리 3번지,37.1248439622571,127.681448183511,2022-02-07,2021-11-16,approx_address
음성군,성은농장,닭,육계,40000.0,충청북도 음성군 감곡면 상평리 520번지,37.0686020049075,127.630064710295,2022-02-07,2021-11-16,approx_address
음성군,알부자제2농장,닭,종계/산란계,60000.0,충청북도 음성군 금왕읍 용계리 413번지,36.9779512934042,127.580398491845,2022-02-07,2021-11-16,approx_address
음성군,월연농장,닭,종계/산란계,350000.0,충청북도 음성군 생극면 임곡리 145번지,37.0608702896849,127.588307777765,2022-02-07,2021-11-16,approx_address
