시군명,농장명,축종명,상세구분,사육두수(마리),소재지지번주소,WGS84위도,WGS84경도,조사날짜,감염날짜,coord_precision
정읍시,월천양계장,닭,토종닭,30000.0,전라북도 정읍시 북면 마정리 480-1,35.6125452694135,126.924145169753,2022-01-01,2022-01-07,approx_address
정읍시,유봉2농장,닭,육계,55000.0,전라북도 정읍시 태인면 고천리 316-3/ 315-2,35.6702127548604,126.954707210534,2022-01-01,2022-01-07,approx_address_single_parcel
정읍시,은선1농장,오리,육용오리,10000.0,전라북도 정읍시 영원면 영원로 960-24,35.6446630050532,126.784004125386,2022-01-01,2022-01-07,approx_address
정읍시,은선2농장,오리,육용오리,12000.0,전라북도 정읍시 영원면 영원로 960-24,35.6446630050532,126.784004125386,2022-01-01,2022-01-07,approx_address
정읍시,이수농장,닭,육계,66600.0,전라북도 정읍시 이평면 태평길 207-54,35.6710937815919,126.796217009843,2022-01-01,2022-01-07,approx_address
정읍시,임마누엘농장,닭,토종닭,94000.0,전라북도 정읍시 영원면,35.6551214410607,126.785327526867,2022-01-01,2022-01-07,exact
정읍시,임마뉴엘,오리,육용오리,14000.0,전라북도 정읍시 정우면,35.6448083489057,126.875914092482,2022-01-01,2022-01-07,exact
정읍시,임씨농장,오리,육용오리,10500.0,전라북도 정읍시 덕천면 하학리 556-7,35.6283064630606,126.805259571868,2022-01-01,2022-01-07,approx_address
정읍시,입암농장,닭,육계,13000.0,전라북도 정읍시 입암면 첨단과학로 30-24,35.5037728589771,126.817832529336,2022-01-01,2022-01-07,approx_address
정읍시,재남농장,오리,육용오리,8000.0,전라북도 정읍시 북면 마정리 451,35.6092508467917,126.931325366675,2022-01-01,2022-01-07,approx_address
정읍시,재업농장,닭,육계,86000.0,전라북도 정읍시 입암면 등천리 213-1,35.4917997503512,126.80064200152,2022-01-01,2022-01-07,approx_address
정읍시,재주농장,닭,육계,140000.0,전라북도 정읍시 이평면 창동리 697-3,35.6693665462624,126.805915926226,2022-01-01,2022-01-07,approx_address
정읍시,전원농장,닭,육계,70000.0,전라북도 정읍시 입암면 연월리 115,35.4864013217333,126.788134406566,2022-01-01,2022-01-07,approx_address
정읍시,조안농장,닭,산란계,50000.0,전라북도 정읍시 이평면 창동리 629-3,35.6551680894774,126.803300614932,2022-01-01,2022-01-07,approx_address
정읍시,종태농장,닭,육계,35000.0,전라북도 정읍시 영원면 신영리 249,35.6354706949396,126.761862755115,2022-01-01,2022-01-07,approx_address
정읍시,주원농장,닭,육계,95000.0,전라북도 정읍시 이평면 산매리 137,35.6455154264053,126.809927664694,2022-01-01,2022-01-07,approx_address_dong
정읍시,준서네농장,닭,토종닭,43000.0,전라북도 정읍시 태인면 증산리 221,35.6773575890804,126.955446908932,2022-01-01,2022-01-07,approx_address
정읍시,지성농장,닭,토종닭,35000.0,전라북도 정읍시 정우면 우산리 286-28,35.625721079359,126.891635870131,2022-01-01,2022-01-07,approx_address
정읍시,창민농장,닭,육계,63000.0,전라북도 정읍시 정우면 장순리 239-3,35.6356276841919,126.889945136281,2022-01-01,2022-01-07,approx_address
정읍시,창섭농장,닭,육계,60000.0,전라북도 정읍시 태인면 태남리 383,35.6077527298605,126.949588263477,2022-01-01,2022-01-07,approx_address
정읍시,청담농장,닭,육계,70000.0,전라북도 정읍시 고부면 입석리 726-3(구중길12-83),35.6032402494797,126.781603616234,2022-01-01,2022-01-07,exact
정읍시,청운농장,닭,육계,95000.0,전라북도 정읍시 소성면 용정리 35,35.5456881195134,126.781657874066,2022-01-01,2022-01-07,approx_address
정읍시,충환농장,닭,토종닭,40000.0,전라북도 정읍시 태인면 증산리 171,35.6797130401281,126.951137486365,2022-01-01,2022-01-07,approx_address
정읍시,태봉농장,오리,육용오리,7000.0,전라북도 정읍시 고부면 만수리 68-2,35.5908554212355,126.802778899239,2022-01-01,2022-01-07,approx_address
정읍시,태인팜스,닭,육계,40000.0,전라북도 정읍시 태인면,35.6505963689284,126.932535141466,2022-01-01,2022-01-07,exact
정읍시,팔팔농장,닭,육계,75000.0,전라북도 정읍시 신태인읍 백산리 28,35.6977631138519,126.915561402237,2022-01-01,2022-01-07,approx_address
정읍시,풀꽃농장,닭,육계,58000.0,전라북도 정읍시 북면 마정리 448-3,35.6092435711145,126.932164717546,2022-01-01,2022-01-07,approx_address
정읍시,하증농장,닭,육계,45000.0,전라북도 정읍시 태인면,35.6505963689284,126.932535141466,2022-01-01,2022-01-07,exact
정읍시,학동농장,닭,육계,50000.0,전라북도 정읍시 북면 한교리 1120,35.6207251630227,126.908626614207,2022-01-01,2022-01-07,approx_address
정읍시,한교농장,닭,토종닭,25000.0,전라북도 정읍시 북면 한교리 1175,35.6222996417801,126.906880181969,2022-01-01,2022-01-07,approx_address
정읍시,한길타조농장,타조,,95.0,전라북도 정읍시 이평면 창동리 713-2,35.6562484655158,126.801000761032,2022-01-01,2022-01-07,approx_address
정읍시,한성농장,오리,육용오리,28000.0,전라북도 정읍시 고부면 입석리 산2,35.6032402494797,126.781603616234,2022-01-01,2022-01-07,exact
정읍시,한우리농장,오리,육용오리,18000.0,전라북도 정읍시 정우면 대사리 1574,35.6721031019766,126.895143857431,2022-01-01,2022-01-07,exact
정읍시,한울축산,닭,토종닭,52000.0,전라북도 정읍시 북면 한교리 492,35.6270867142395,126.917459897192,2022-01-01,2022-01-07,approx_address
정읍시,행복한닭농장,닭,토종닭,36000.0,전라북도 정읍시 북면 복흥리 411-8,35.5834479498772,126.904105094667,2022-01-01,2022-01-07,approx_address
정읍시,헵시바농장,닭,육계,70800.0,전라북도 정읍시 태인면 태서리 1409-2,35.6258250756276,126.924733041222,2022-01-01,2022-01-07,approx_address
