시군명,농장명,축종명,상세구분,사육두수(마리),소재지지번주소,WGS84위도,WGS84경도,조사날짜,감염날짜,coord_precision
보성군,대○농장,오리,종오리,5300.0,전라남도 보성군 웅치면 대산길 118-46,34.7091861282669,127.005162538592,2021-02-05,2021-01-16,approx_address
보성군,바○팜,닭,산란계,50000.0,전라남도 보성군 미력면 미력리 619-1,34.8345524943691,127.085821988279,2021-02-05,2021-01-16,approx_address
보성군,봉○농장,닭,육계,0.0,전라남도 보성군 회천면 충의로 792,34.7190611090819,127.122371937794,2021-02-05,2021-01-16,approx_address
보성군,샘○오리농장,오리,육용오리,0.0,전라남도 보성군 조성면 동촌리 273,34.782601782924,127.201269280214,2021-02-05,2021-01-16,approx_address
보성군,소○농장,오리,육용오리,30000.0,전라남도 보성군 노동면 대련리 565-1,34.7735725590769,127.053394440752,2021-02-05,2021-01-16,approx_address
보성군,송○수농장,오리,종오리,3500.0,전라남도 보성군 웅치면 유봉길 176-34,34.7139349167745,127.057855958981,2021-02-05,2021-01-16,approx_address
보성군,수농장,오리,육용오리,0.0,전라남도 보성군 겸백면 수남리 837-1,34.8113672578106,127.18861773653,2021-02-05,2021-01-16,exact
보성군,연○농장,닭,산란계,22000.0,전라남도 보성군  노동면 대련로 333,34.7808204495159,127.041462052692,2021-02-05,2021-01-16,approx_address
보성군,영○농장,닭,육계,0.0,전라남도 보성군 벌교읍 남하로 392,34.8137047543472,127.372030056915,2021-02-05,2021-01-16,approx_address
보성군,을○농장,닭,산란계,24000.0,전라남도 보성군 미력면 송재로 939-73,34.8318693665645,127.086200293887,2021-02-05,2021-01-16,approx_address
보성군,이○님농장,오리,육용오리,0.0,전라남도 보성군 조성면 용전리 598-2,34.7932825038333,127.223353662926,2021-02-05,2021-01-16,approx_address
보성군,일○농장,닭,육계,150000.0,전라남도 보성군 벌교읍 영등길 230-27,34.8122176331206,127.386059799606,2021-02-05,2021-01-16,approx_address
보성군,자○농장1,닭,산란계,4400.0,전라남도 보성군 노동면  대련로 333,34.7808204495159,127.041462052692,2021-02-05,2021-01-16,approx_address
보성군,자○농장2,닭,산란계,60000.0,전라남도 보성군  미력면 용산길 168-30,34.8045806643755,127.126047410012,2021-02-05,2021-01-16,approx_address
보성군,장○추농장,오리,육용오리,0.0,전라남도 보성군 득량면 비봉리 378,34.7149956252015,127.187786025152,2021-02-05,2021-01-16,approx_address
보성군,정○원,닭,산란계,8000.0,전라남도 보성군 벌교읍 월정길 158-21,34.8242361466649,127.31304644458,2021-02-05,2021-01-16,approx_address
보성군,제2죽○농장,오리,육용오리,0.0,전라남도 보성군 득량면 마천길 214-14,34.7570319948898,127.136343919929,2021-02-05,2021-01-16,approx_address
보성군,제○농장,오리,육용오리,0.0,전라남도 보성군 웅치면 대산길  118-42,34.7088923281123,127.00572653993,2021-02-05,2021-01-16,approx_address
보성군,제○디팜 보성농장,오리,종오리,22000.0,전라남도 보성군 노동면 평동로 1388-187,34.786003151661,127.05779118618,2021-02-05,2021-01-16,approx_address
보성군,조○농장,오리,육용오리,0.0,전라남도 보성군 조성면 조성리 542-3,34.8015567472004,127.247087711589,2021-02-05,2021-01-16,approx_address
보성군,죽○농장,오리,육용오리,0.0,전라남도 보성군 득량면 정흥리 550-27,34.7456800681613,127.126823551807,2021-02-05,2021-01-16,approx_address_dong
보성군,즐○운농장,오리,육용오리,0.0,전라남도 보성군 웅치면 해룡길 28-61,34.7086790034429,127.000581483386,2021-02-05,2021-01-16,approx_address
보성군,푸○메농장,오리,육용오리,40000.0,전라남도 보성군 득량면 도촌길 234-281,34.7281695918687,127.149769068893,2021-02-05,2021-01-16,approx_address
보성군,하○농장 1,닭,육계,93000.0,전라남도 보성군 복내면 한치길 314-57,34.8911839686484,127.174045843623,2021-02-05,2021-01-16,approx_address
보성군,하○농장 2,닭,육계,64000.0,전라남도 보성군 복내면 한치길 314-57,34.8911839686484,127.174045843623,2021-02-05,2021-01-16,approx_address
보성군,해○농장,오리,육용오리,15500.0,전라남도 보성군 웅치면 대산리 71-5,34.7088572538701,127.003599484847,2021-02-05,2021-01-16,approx_address
보성군,혜○농장,오리,육용오리,12500.0,전라남도 보성군 보성읍 쾌상리207-7,34.7435435350264,127.071887521099,2021-02-05,2021-01-16,approx_address
보성군,가○길농장,오리,육용오리,11000.0,전라남도 보성군 노동면 대련리 568,34.7745705292841,127.054184374679,2023-02-02,2023-01-11,approx_address
보성군,가○팜,닭,산란계,850.0,"전라남도 보성군 노동면 거석리 486, 487",34.8264951575514,127.045381500347,2023-02-02,2023-01-11,approx_address_single_parcel
보성군,건○농장,오리,육용오리,0.0,"전라남도 보성군 웅치면 대산리 71, 71-7, 71-8",34.7090778757262,127.001593492625,2023-02-02,2023-01-11,approx_address_single_parcel
보성군,구○수농장,닭,산란계,0.0,"전라남도 보성군 미력면 미력리 627, 628",34.8321742279682,127.08568254203,2023-02-02,2023-01-11,approx_address_single_parcel
보성군,김○숙농장,오리,육용오리,17000.0,"전라남도 보성군 웅치면 용반리 709, 709-8",34.694149576069,127.024975295274,2023-02-02,2023-01-11,approx_address_dong
보성군,낙○축산,닭,육계,700.0,"전라남도 보성군 조성면 은곡리 66-2, 67",34.8086622911193,127.282388723473,2023-02-02,2023-01-11,approx_address_single_parcel
보성군,녹○골농장,오리,육용오리,4380.0,"전라남도 보성군 보성읍 봉산리 1424-2, 1424-3",34.7377486497436,127.096081412606,2023-02-02,2023-01-11,approx_address_single_parcel
보성군,누○팜,닭,육계,149700.0,전라남도 보성군 보성읍 옥암리 85,34.7392874458695,127.049733571086,2023-02-02,2023-01-11,approx_address
보성군,대○농장,오리,육용오리,10800.0,전라남도 보성군 조성면 동촌리 480-22,34.7864170980656,127.209134329662,2023-02-02,2023-01-11,approx_address
보성군,박○경농장,닭,육계,113100.0,전라남도 보성군 보성읍 쾌상리 1118-5,34.7374586689032,127.069081493883,2023-02-02,2023-01-11,exact
보성군,봉○농장,닭,육계,0.0,전라남도 보성군 회천면 화죽리 417,34.7192079991808,127.122234270586,2023-02-02,2023-01-11,approx_address
보성군,부○농장,오리,종오리,5000.0,"전라남도 보성군 득량면 비봉리 296, 297, 300, 378, 830-1",34.7151862679738,127.188317112503,2023-02-02,2023-01-11,approx_address_single_parcel
보성군,샘○오리농장,오리,육용오리,22000.0,전라남도 보성군 조성면 동촌리 273,34.782601782924,127.201269280214,2023-02-02,2023-01-11,approx_address
보성군,소○농장,오리,육용오리,32000.0,전라남도 보성군 노동면 대련리 565,34.77423784815,127.053500945217,2023-02-02,2023-01-11,approx_address
보성군,송○수농장,오리,종오리,4000.0,전라남도 보성군 웅치면 유산리 1082,34.7200422606159,127.048551277145,2023-02-02,2023-01-11,approx_address_dong
보성군,신○보성종축장,닭,종계,18000.0,전라남도 보성군 보성읍 옥암리 709,34.7436468432506,127.042766146739,2023-02-02,2023-01-11,approx_address
보성군,연○농장,닭,산란계,17290.0,전라남도 보성군 노동면 대련리 307,34.780873132829,127.042905635714,2023-02-02,2023-01-11,approx_address
보성군,영○농장,닭,육계,7000.0,"전라남도 보성군 벌교읍 영등리 984-24, 984-31",34.8142977922594,127.37117278114,2023-02-02,2023-01-11,approx_address_single_parcel
보성군,용○농장,오리,육용오리,8000.0,전라남도 보성군 벌교읍 칠동리 1248-6,34.8416087180856,127.279242653206,2023-02-02,2023-01-11,approx_address
보성군,월○유기농장(정심원),닭,산란계,6600.0,"전라남도 보성군 벌교읍 마동리 128-1, 130, 131, 131-2, 135",34.8241240167105,127.313394716904,2023-02-02,2023-01-11,approx_address_single_parcel
보성군,이○님농장,오리,육용오리,10500.0,"전라남도 보성군 조성면 용전리 598-2, 598-3, 598-4",34.7932825038333,127.223353662926,2023-02-02,2023-01-11,approx_address_single_parcel
보성군,일○농장,닭,육계,150100.0,전라남도 보성군 벌교읍 영등리 131,34.8121958873213,127.38660616428,2023-02-02,2023-01-11,approx_address
보성군,자○농장,닭,산란계,4300.0,"전라남도 보성군 노동면 대련리 307, 307-2",34.780873132829,127.042905635714,2023-02-02,2023-01-11,approx_address_single_parcel
