시군명,농장명,축종명,상세구분,사육두수(마리),소재지지번주소,WGS84위도,WGS84경도,조사날짜,감염날짜
여주시,명성농장,닭,육계,,경기도 여주시 대신면 상구리 94번지,37.3849273,127.640577,2020-07-31,2020-12-07
여주시,불노농장,닭,육계,30000.0,경기도 여주시 신진동 63-2,37.2770005,127.6691951,2021-04-30,2020-12-29
여주시,상활농장,닭,육계,44000.0,경기도 여주시 가남읍 신해리 498-5,37.232695,127.5342919,2020-07-31,2020-12-09
여주시,성산농장,닭,육계,57000.0,경기도 여주시 능서면 마래리 산 18번지 1호,37.2714134,127.5651738,2020-06-30,2020-12-09
여주시,솔미농장,닭,육계,30000.0,경기도 여주시 대신면 초현리 381,37.3685964,127.5982748,2020-06-30,2020-12-07
여주시,아리농장,오리,,10000.0,경기도 여주시 가남읍 신해리 219-5번지,37.2332236,127.5429274,2020-11-30,2020-12-09
여주시,알로1농장,메추리,,170000.0,경기도 여주시 능서면 오계1리336-2,37.2651907,127.5922853,2020-07-31,2020-12-09
여주시,양계농장,닭,산란계,63000.0,경기도 여주시 매룡동 161-5번지,37.2819657,127.6594176,2020-07-31,2020-12-29
여주시,여주자영농고,닭,산란계,,경기도 여주시 능서면 왕대리 산136-72번지,37.2939123,127.6106438,2021-04-30,2021-02-14
여주시,왕실토종닭농장,닭,산란계,2000.0,경기도 여주시 가남읍 안금리 634번지 2호,37.2247565,127.5879255,2021-04-30,2021-02-14
여주시,왕터청계농원,닭,토종닭,150.0,경기도 여주시 능서면 왕대리 45번지,37.3184337,127.5972471,2020-11-30,2020-12-29
여주시,요엘농장,메추리,,50000.0,경기도 여주시 산북면 상품리 321-1번지,37.3952318,127.4362965,2020-06-30,2021-02-14
여주시,우리농장,닭,산란계,,경기도 여주시 대신면 옥촌리 324번지,37.3963165,127.620075,2021-04-30,2020-12-07
여주시,우리농장,오리,,5000.0,경기도 여주시 오금동 157,37.3438266,127.6532749,2021-04-30,2020-12-07
여주시,율극농장,닭,산란계,100000.0,경기도 여주시 흥천면 율극리 262-1번지,37.3402402,127.5673679,2021-04-30,2021-02-14
여주시,은혜농장,메추리,,150000.0,경기도 여주시 산북면 상품리445-1,37.3923669,127.4386514,2020-06-30,2021-02-14
여주시,이**농장,닭,육계,30000.0,경기도 여주시 북내면 운촌리 623-18번지,37.3319392,127.7058205,2020-06-30,2020-12-07
여주시,장**농장,닭,육계,,경기도 여주시 능서면 매류리 178번지 1호,37.2815797,127.5683616,2020-07-31,2020-12-09
여주시,정훈양계장,닭,육계,33000.0,경기도 여주시 현암동 110번지,37.3173295,127.6414382,2020-11-30,2020-12-29
여주시,중앙농원,닭,종계,57000.0,경기도 여주시 북내면 운촌리 482-1번지,37.3304117,127.7081532,2021-04-30,2020-12-07
여주시,창대메추리농장,메추리,,50000.0,경기도 여주시 능서면 매류1리94,37.2791614,127.572865,2020-11-30,2020-12-09
여주시,청운농장,닭,육계,31000.0,경기도 여주시 흥천면 율극리 237-2번지,37.3266555,127.5649533,2020-06-30,2020-12-07
여주시,태린농장,닭,종계,57000.0,경기도 여주시 능서면 광대리 산15-4번지,37.2716901,127.5695052,2021-04-30,2021-02-14
여주시,햇빛농장,오리,,10000.0,경기도 여주시 가남읍 정단리 584번지,37.2364137,127.5506695,2020-07-31,2020-12-09
여주시,행복짓는 농장,닭,산란계,3000.0,경기도 여주시 점동면 처리289,37.2293643,127.6754915,2020-11-30,2020-12-22
여주시,후포농장,닭,육계,56000.0,경기도 여주시 대신면 후포리 223번지,37.3658767,127.6174098,2020-07-31,2020-12-07
여주시,***,닭,토종닭,,경기도 여주시 강천면 걸은리 산144번지,37.2985535,127.7018556,2021-04-30,2020-12-09
여주시,***,닭,토종닭,10.0,경기도 여주시 북내면 중암리 426-1번지,37.35074,127.7138735,2021-04-30,2020-12-09
여주시,***,닭,토종닭,25.0,경기도 여주시 강천면 도전리 459-1번지,37.3552099,127.7402139,2021-04-30,2020-12-09
여주시,누리농장,닭,육계,,경기도 여주시 북내면 장암리268,37.3391282,127.6859931,2020-06-30,2020-12-09
여주시,다산농장,닭,산란계,1800.0,경기도 여주시 강천면 이호리 380번지,37.2922204,127.686268,2021-04-30,2020-12-09
여주시,이**농장,닭,육계,30000.0,경기도 여주시 북내면 운촌리 623-18번지,37.3319392,127.7058205,2020-06-30,2020-12-09
여주시,중앙농원,닭,종계,57000.0,경기도 여주시 북내면 운촌리 482-1번지,37.3304117,127.7081532,2021-04-30,2020-12-09
여주시,***,닭,토종닭,,경기도 여주시 강천면 걸은리 산144번지,37.2985535,127.7018556,2021-04-30,2020-12-22
여주시,***,닭,토종닭,10.0,경기도 여주시 북내면 중암리 426-1번지,37.35074,127.7138735,2021-04-30,2020-12-22
여주시,***,닭,토종닭,25.0,경기도 여주시 강천면 도전리 459-1번지,37.3552099,127.7402139,2021-04-30,2020-12-22
여주시,누리농장,닭,육계,,경기도 여주시 북내면 장암리268,37.3391282,127.6859931,2020-06-30,2020-12-22
여주시,다산농장,닭,산란계,1800.0,경기도 여주시 강천면 이호리 380번지,37.2922204,127.686268,2021-04-30,2020-12-22
여주시,이**농장,닭,육계,30000.0,경기도 여주시 북내면 운촌리 623-18번지,37.3319392,127.7058205,2020-06-30,2020-12-22
여주시,중앙농원,닭,종계,57000.0,경기도 여주시 북내면 운촌리 482-1번지,37.3304117,127.7081532,2021-04-30,2020-12-22
여주시,***,닭,토종닭,,경기도 여주시 강천면 걸은리 산144번지,37.2985535,127.7018556,2021-04-30,2020-12-29
여주시,***,닭,토종닭,10.0,경기도 여주시 북내면 중암리 426-1번지,37.35074,127.7138735,2021-04-30,2020-12-29
여주시,***,닭,토종닭,25.0,경기도 여주시 강천면 도전리 459-1번지,37.3552099,127.7402139,2021-04-30,2020-12-29
여주시,누리농장,닭,육계,,경기도 여주시 북내면 장암리268,37.3391282,127.6859931,2020-06-30,2020-12-29
여주시,다산농장,닭,산란계,1800.0,경기도 여주시 강천면 이호리 380번지,37.2922204,127.686268,2021-04-30,2020-12-29
여주시,이**농장,닭,육계,30000.0,경기도 여주시 북내면 운촌리 623-18번지,37.3319392,127.7058205,2020-06-30,2020-12-29
여주시,중앙농원,닭,종계,57000.0,경기도 여주시 북내면 운촌리 482-1번지,37.3304117,127.7081532,2021-04-30,2020-12-29
여주시,김영오농장,닭,육계,30000.0,경기도 여주시 북내면 신남리 18,37.3307934365,127.6704949024,2025-04-30,2025-01-04
여주시,남산농장,닭,육계,15000.0,경기도 여주시 흥천면 하다리 112,37.3427558061,127.533542191,2025-04-30,2025-01-04
여주시,농업회사법인 세양(주) 누리지점,닭,산란계,389587.0,경기도 여주시 가남읍 하귀리 2,37.2176923552,127.5784249716,2025-05-31,2021-02-14
여주시,농업회사법인 유한회사 함일,닭,산란계,260000.0,경기도 여주시 세종대왕면 마래리 449,37.2591119335,127.5634577304,2025-05-31,2025-01-04
여주시,농업회사법인 주식회사 닭터,닭,산란계,100000.0,경기도 여주시 흥천면 율극리 294,37.3357844151,127.564176924,2025-04-30,2025-01-04
여주시,누리농장,닭,육계,72160.0,경기도 여주시 북내면 장암리 268,37.3393596682,127.686420934,2025-04-30,2024-12-26
여주시,다산농장,닭,산란계,200.0,경기도 여주시 강천면 이호리 384,37.2917575953,127.6860890555,2025-04-30,2024-12-26
여주시,대복농장,닭,산란계,25000.0,경기도 여주시 세종대왕면 용은리 466,37.2883569747,127.5349762909,2025-05-31,2025-01-04
여주시,도리양계장,닭,육계,40000.0,경기도 여주시 점동면 도리 293,37.2160152081,127.6957198287,2025-05-31,2020-12-22
여주시,민주농장,닭,육계,75000.0,경기도 여주시 흥천면 복대리 96,37.3568327565,127.54215293,2025-04-30,2025-01-04
여주시,부용농장,닭,육계,50000.0,경기도 여주시 연라동 100,37.2645445896,127.6150147855,2025-04-30,2025-01-04
여주시,상대농장,닭,육계,90000.0,경기도 여주시 흥천면 상대리 332,37.3453834973,127.505103223,2025-04-30,2025-01-04
여주시,상활농장,닭,육계,45000.0,경기도 여주시 가남읍 신해리 498,37.2328659138,127.5346997072,2025-05-31,2021-02-14
여주시,솔미농장,닭,육계,6000.0,경기도 여주시 대신면 초현리 382,37.3684460574,127.597442096,2025-05-31,2025-01-04
여주시,승화축산,닭,산란계,100000.0,경기도 여주시 흥천면 다대리 474,37.3388824446,127.5224769784,2025-05-31,2025-01-04
여주시,실로암농장,메추리,,85000.0,경기도 여주시 대신면 천서리 51,37.4041468819,127.5616928953,2025-04-30,2025-01-04
여주시,알로1농장,메추리,,160000.0,경기도 여주시 세종대왕면 오계리 336,37.2650692262,127.5923463148,2025-04-30,2025-01-04
여주시,여주서진농장,닭,육계,7000.0,경기도 여주시 강천면 가야리 66,37.2648024553,127.7044851079,2025-05-31,2024-12-26
여주시,여주자영농업고등학교,닭,산란계,30000.0,경기도 여주시 세종대왕면 왕대리 산 136,37.2920988094,127.6070914309,2025-04-30,2025-01-04
여주시,우솔농장,닭,산란계,17000.0,경기도 여주시 흥천면 상대리 69,37.349132405,127.515265206,2025-05-31,2025-01-04
여주시,원농장,닭,육계,40000.0,경기도 여주시 대신면 장풍리 594,37.3727053785,127.6123787192,2025-05-31,2025-01-04
여주시,유성농장,메추리,,100000.0,경기도 여주시 대신면 송촌리 198,37.3979018812,127.5746015276,2025-05-31,2025-01-04
여주시,율극농장,닭,산란계,200000.0,경기도 여주시 흥천면 율극리 264,37.3403353633,127.5661338783,2025-04-30,2025-01-04
여주시,이항모농장,닭,육계,40000.0,경기도 여주시 강천면 가야리 산 41,37.2611345885,127.6932539368,2025-04-30,2020-12-22
여주시,장호농장,닭,육계,25000.0,경기도 여주시 강천면 도전리 558,37.3487898086,127.7404817198,2025-04-30,2024-12-26
여주시,정원농장,닭,육계,45000.0,경기도 여주시 가남읍 은봉리 274,37.1805851717,127.5554496825,2025-05-31,2021-02-23
여주시,제일농장,메추리,,50000.0,경기도 여주시 대신면 후포리 156,37.3681020366,127.6187979377,2025-05-31,2025-01-04
여주시,조현농장,닭,육계,130000.0,경기도 여주시 대신면 무촌리 431,37.3934518377,127.5838949199,2025-04-30,2025-01-04
여주시,중앙농원,닭,육계,45000.0,경기도 여주시 북내면 운촌리 482,37.3305439701,127.708105993,2025-05-31,2024-12-26
여주시,창대메추리농장,메추리,,50000.0,경기도 여주시 세종대왕면 매류리 94,37.2791615535,127.5728424706,2025-05-31,2025-01-04
여주시,털보농장,닭,육계,30000.0,경기도 여주시 대신면 송촌리 172,37.4000273031,127.5774621394,2025-04-30,2025-01-04
여주시,누리농장,닭,육계,72160.0,경기도 여주시 북내면 장암리 268,37.3393596682,127.686420934,2025-04-30,2025-01-04
여주시,다산농장,닭,산란계,200.0,경기도 여주시 강천면 이호리 384,37.2917575953,127.6860890555,2025-04-30,2025-01-04
여주시,여주서진농장,닭,육계,7000.0,경기도 여주시 강천면 가야리 66,37.2648024553,127.7044851079,2025-05-31,2025-01-04
여주시,장호농장,닭,육계,25000.0,경기도 여주시 강천면 도전리 558,37.3487898086,127.7404817198,2025-04-30,2025-01-04
여주시,중앙농원,닭,육계,45000.0,경기도 여주시 북내면 운촌리 482,37.3305439701,127.708105993,2025-05-31,2025-01-04
용인시,계성농장,닭,육계,55000.0,경기도 용인시 처인구 백암면 백암리 72번지,37.1776169,127.3784438,2020-06-30,2020-12-23
용인시,금수농장,닭,육계,41000.0,경기도 용인시 처인구 이동읍 시미리 86-1번지,37.1618931,127.2101572,2020-11-30,2020-12-23
용인시,놀부농장,닭,육계,35000.0,경기도 용인시 처인구 백암면 용천리 382-3번지,37.1297304,127.3714775,2021-04-30,2021-02-01
용인시,늘푸른유정란농장,닭,산란계,20000.0,경기도 용인시 처인구 남사면 봉명리 617번지,37.1176494,127.1194719,2020-06-30,2022-02-08
용인시,도승농장,닭,육계,59500.0,경기도 용인시 처인구 백암면 박곡리 288-1번지,37.1637807,127.3967153,2020-07-31,2020-12-23
용인시,뿌리농장,닭,육계,50000.0,경기도 용인시 처인구 백암면 박곡리 175번지,37.170839,127.3984746,2020-06-30,2020-12-23
용인시,삼원농장,닭,육계,25000.0,경기도 용인시 처인구 백암면 고안리 531-2번지,37.135124,127.4084737,2020-11-30,2021-01-19
용인시,새한농원,닭,육계,50000.0,경기도 용인시 처인구 백암면 가창리 185-1번지,37.1967789,127.3678835,2020-11-30,2020-12-23
용인시,새한농원,닭,육계,50000.0,경기도 용인시 처인구 백암면 가창리 185-1번지 홍성산업,37.1967789,127.3678835,2020-11-30,2020-12-23
용인시,선진농장,닭,산란계,15000.0,경기도 용인시 처인구 남사면 봉명리 617번지,37.1176494,127.1194719,2020-06-30,2022-02-08
용인시,설해농장,닭,육계,42000.0,경기도 용인시 처인구 원삼면 미평리 77-1번지,37.1819738,127.3280266,2020-06-30,2020-12-23
용인시,세례농장,닭,산란계,109800.0,경기도 용인시 처인구 백암면 석천리 170번지,37.1082622,127.3788886,2020-11-30,2020-12-23
용인시,세례유정란농장,닭,산란계,13500.0,경기도 용인시 처인구 원삼면 문촌리 367번지 외1필지,37.1662255,127.2888684,2021-04-30,2020-12-23
용인시,스마일농장,닭,육계,57473.0,경기도 용인시 처인구 이동읍 서리 859번지,37.2138327,127.1610446,2020-11-30,2020-12-23
용인시,싱글벙글농장,닭,육계,85000.0,경기도 용인시 처인구 이동읍 서리 862번지,37.2142723,127.1624312,2020-11-30,2020-12-23
용인시,양지단비사슴농장,닭,육계,80.0,경기도 용인시 처인구 양지면 평창리 552-2번지,37.2219678,127.3191394,2020-11-30,2020-12-23
용인시,우진양계장,닭,육계,40000.0,경기도 용인시 처인구 남사면 창리 559번지,37.1385079,127.1723787,2020-11-30,2020-12-23
용인시,재영농장,닭,산란계,8000.0,경기도 용인시 처인구 포곡읍 삼계리 217-3번지,37.2921828,127.2296747,2021-04-30,2020-12-23
용인시,천하축산,닭,육계,15000.0,경기도 용인시 처인구 백암면 박곡리 288-2번지,37.1629527,127.3964408,2020-07-31,2020-12-23
용인시,한창농장,닭,육계,54000.0,경기도 용인시 처인구 백암면 근삼리 227-2번지,37.1434265,127.3771716,2020-07-31,2020-12-23
용인시,혜민농장,닭,육계,27000.0,경기도 용인시 처인구 백암면 가좌리 356-5번지,37.1784232,127.341085,2020-06-30,2020-12-23
용인시,대부농장,닭,육계,50000.0,경기도 용인시 처인구 이동읍 묘봉리 326번지,37.1313939,127.2291828,2021-06-30,2020-12-23
용인시,스마일농장,닭,육계,57473.0,경기도 용인시 처인구 이동읍 서리 859번지,37.2138327,127.1610446,2020-11-30,2021-01-19
용인시,싱글벙글농장,닭,육계,85000.0,경기도 용인시 처인구 이동읍 서리 862번지,37.2142723,127.1624312,2020-11-30,2021-01-19
용인시,용인농장,닭,육계,40000.0,경기도 용인시 처인구 백암면 고안리 589번지,37.1393986,127.4126608,2021-06-30,2021-02-01
용인시,우진양계장,닭,육계,40000.0,경기도 용인시 처인구 남사면 창리 559번지,37.1385079,127.1723787,2020-11-30,2021-01-19
용인시,재영농장,닭,산란계,8000.0,경기도 용인시 처인구 포곡읍 삼계리 217-3번지,37.2921828,127.2296747,2021-04-30,2021-01-19
용인시,황새울농장,닭,육계,50000.0,경기도 용인시 처인구 남사면 창리 549번지,37.1390661,127.1727401,2021-06-30,2021-01-19
이천시,계림농장,닭,산란계,41700.0,경기도 이천시 백사면 도립리 261번지,37.340612344,127.4737744414,2020-11-30,2021-02-14
이천시,농업회사법인(주)에버그린팜,닭,육계,61800.0,경기도 이천시 설성면 제요리 437-1번지,37.1211548205,127.5548884906,2021-04-30,2021-02-23
이천시,늘푸른농장,닭,산란계,83000.0,경기도 이천시 율면 본죽리 115-1번지,37.0738483826,127.5274722033,2021-04-30,2021-02-23
이천시,대인농장,닭,산란계,30000.0,경기도 이천시 부발읍 가산리 427-38번지,37.2509801686,127.5042736902,2021-04-30,2021-02-14
이천시,대풍농장,메추리,,160000.0,경기도 이천시 장호원읍 선읍리 748번지,37.139443185,127.5742118629,2021-06-30,2021-02-23
이천시,대흥농장,닭,육계,82000.0,경기도 이천시 대월면 대흥리 182,37.2291196749,127.4813659401,2021-04-30,2021-02-14
이천시,도춘농장,닭,육계,10000.0,경기도 이천시 장호원읍 어석리 산18번지,37.088574135,127.6008295685,2020-07-31,2020-12-23
이천시,명성농장,닭,육계,65000.0,경기도 이천시 호법면 동산리 527-2번지,37.1938655934,127.4058250366,2021-04-30,2021-01-19
이천시,미래농장,닭,육계,10000.0,경기도 이천시 장호원읍 대서리 543-1,37.1159030541,127.5656567713,2020-11-30,2020-12-09
이천시,미래양계장,닭,육계,30000.0,경기도 이천시 설성면 제요리 713-10번지,37.1180758976,127.5455659639,2020-07-31,2020-12-09
이천시,부일농장,닭,산란계,22140.0,경기도 이천시 장호원읍 와현리 52-5번지,37.1683907081,127.6059141372,2020-07-31,2020-12-09
이천시,산성농장,닭,육계,30000.0,경기도 이천시 율면 산성리 178번지 3호,37.0515265612,127.5533737813,2020-11-30,2020-12-08
이천시,상봉농장,닭,종계,16200.0,경기도 이천시 설성면 상봉리 481-1번지,37.15795454,127.4987724375,2020-07-31,2020-12-09
이천시,상진농장,닭,종계,20550.0,경기도 이천시 장호원읍 선읍리 481-2번지,37.1358800684,127.578104011,2021-06-30,2021-02-23
이천시,서울종계장,닭,종계,23350.0,경기도 이천시 장호원읍 와현리 417번지 20호,37.1460471774,127.6029214494,2021-06-30,2021-02-23
이천시,선미농장,닭,육계,33000.0,경기도 이천시 설성면 수산리 275-1,37.1497876838,127.4993919303,2020-11-30,2020-12-09
이천시,설성양계,닭,산란계,104000.0,경기도 이천시 설성면 장천리 188번지,37.1408032934,127.5384634155,2021-04-30,2021-02-23
이천시,성대농장,오리,,6000.0,경기도 이천시 대월면 대대리 242번지,37.2159412653,127.4826202551,2020-11-30,2020-12-09
이천시,성재농장,오리,,10000.0,경기도 이천시 모가면 원두리 165-1번지,37.1839557666,127.4667760773,2021-06-30,2021-02-14
이천시,성지농장,닭,육계,42000.0,경기도 이천시 백사면 송말리 468번지,37.3441984745,127.4680604183,2020-07-31,2021-02-14
이천시,솔잎농장,오리,,22000.0,경기도 이천시 마장면 이치리 172-6번지,37.2626326004,127.3750862056,2020-11-30,2022-11-27
이천시,송이농장(2),닭,육계,16200.0,경기도 이천시 백사면 신대리 586번지,37.3204599012,127.4532738401,2021-04-30,2021-02-14
이천시,송정농장,닭,육계,33000.0,경기도 이천시 송정동 39번지,37.2993471123,127.4482206738,2021-04-30,2021-02-14
이천시,수광농장,닭,육계,200.0,경기도 이천시 백사면 현방리 393-1번지,37.3343324156,127.4943218672,2020-07-31,2021-02-14
이천시,신화농장,닭,육계,40000.0,경기도 이천시 신둔면 수하리 309번지,37.3161584137,127.4170262737,2020-11-30,2021-02-14
이천시,연암종계,닭,종계,12200.0,경기도 이천시 대월면 부필리 424-1번지,37.224704093,127.5058954088,2021-06-30,2021-02-14
이천시,오뚜기농장,닭,육계,25000.0,경기도 이천시 백사면 도립리 8번지,37.3339257379,127.4832365574,2021-06-30,2021-02-14
이천시,오성꿩농장,꿩,꿩,15000.0,경기도 이천시 장호원읍 와현리 42-20번지,37.1683563178,127.6040330255,2021-06-30,2021-02-23
이천시,온누리농장,닭,육계,30000.0,경기도 이천시 설성면 신필리 257번지,37.1331927835,127.5455412507,2020-07-31,2020-12-09
이천시,용수농장(2),닭,육계,35000.0,경기도 이천시 설성면 장천리 178번지 10호,37.1460946202,127.5408216092,2021-06-30,2021-02-23
이천시,용진농장,오리,,65000.0,경기도 이천시 설성면 신필리 375-1번지,37.1403432204,127.5395215948,2020-11-30,2020-12-09
이천시,우화농장,닭,산란계,7000.0,경기도 이천시 장호원읍 진암리 산39번지,37.1091351411,127.6207220319,2021-06-30,2021-02-23
이천시,원호농장(2),닭,육계,46000.0,경기도 이천시 율면 오성리 840번지,37.070750646,127.5462238494,2021-06-30,2021-02-23
이천시,유경농장,닭,육계,28000.0,경기도 이천시 장호원읍 선읍리 750번지,37.1371179534,127.5735115198,2021-04-30,2021-02-23
이천시,이동종계장,닭,종계,15000.0,경기도 이천시 백사면 신대리 422-2번지,37.3207938441,127.4543684305,2021-06-30,2021-02-14
이천시,이천농장,닭,산란계,44000.0,경기도 이천시 대월면 대대리 268-2번지,37.2153006581,127.4788897556,2021-04-30,2021-02-14
이천시,인광농장,닭,육계,25000.0,경기도 이천시 대월면 도리리 345번지,37.2082337404,127.4797031488,2021-04-30,2021-02-14
이천시,장군농장,닭,육계,40000.0,경기도 이천시 설성면 제요리 29번지,37.1192349709,127.5659817696,2021-06-30,2021-02-23
이천시,장평농장,닭,육계,20000.0,경기도 이천시 대월면 장평리 277번지,37.2107920928,127.5283557643,2020-07-31,2020-12-09
이천시,정성농장,닭,육계,27000.0,경기도 이천시 부발읍 대관리 32-3번지,37.3033338687,127.545496955,2021-06-30,2021-02-14
이천시,천왕농원,닭,산란계,36000.0,경기도 이천시 율면 산성리 474번지,37.0502689445,127.5490342678,2020-07-31,2020-12-08
이천시,천하축산,닭,종계,70000.0,경기도 이천시 장호원읍 와현리 388-13번지,37.1478578388,127.6042864615,2020-07-31,2020-12-09
이천시,풍한농장,닭,산란계,360000.0,경기도 이천시 대월면 초지리 59-5번지,37.2362961269,127.5071815429,2021-06-30,2021-02-14
이천시,한마음농장,닭,산란계,13500.0,경기도 이천시 설성면 신필리 83번지,37.1245185293,127.5517838881,2021-06-30,2021-02-23
이천시,한신종계장,닭,종계,25000.0,경기도 이천시 백사면 도립리 244번지,37.3417560845,127.4694952452,2020-11-30,2021-02-14
이천시,광림농원,닭,산란계,600.0,경기도 이천시 장호원읍 선읍리 산 131,37.1386228146,127.5740374341,2021-07-31,2021-02-23
이천시,농업회사법인 골드아이 유한회사,닭,산란계,90000.0,경기도 이천시 설성면 행죽리 779-1번지,37.1158978491,127.5356367928,2021-07-31,2021-02-23
이천시,농업회사법인 나래 주식회사,닭,산란계,250000.0,경기도 이천시 장호원읍 나래리 553-2번지,37.1847030202,127.5879221251,2021-07-31,2021-02-23
이천시,봉하농장,닭,육계,12000.0,경기도 이천시 백사면 송말리 624-2번지,37.3460482102,127.476041911,2021-07-31,2021-02-14
이천시,서경농장,닭,육계,73300.0,경기도 이천시 모가면 서경리 347번지 26호,37.1576523379,127.4826572419,2021-07-31,2021-02-02
이천시,승일농장,닭,육계,35000.0,경기도 이천시 마장면 이치리 298-3번지,37.2550890294,127.3851462491,2021-07-31,2022-11-27
이천시,오천농장,닭,산란계,35000.0,경기도 이천시 마장면 오천리 213번지,37.2427030209,127.3520168217,2021-07-31,2022-11-27
이천시,온새미로농원,닭,산란계,25.0,경기도 이천시 장호원읍 선읍리 산142-18번지,37.1326508677,127.5812418309,2021-07-31,2021-02-23
이천시,우리축산,닭,산란계,90000.0,경기도 이천시 백사면 도립리 278-2번지,37.3401343224,127.4725214772,2021-07-31,2021-02-14
이천시,원호농장(1),닭,육계,45000.0,경기도 이천시 율면 석산리 866번지,37.0575560302,127.5396923175,2021-07-31,2021-11-10
이천시,정기농장,닭,산란계,36190.0,경기도 이천시 율면 신추리 840-1번지,37.0917888319,127.5168450489,2021-07-31,2021-02-23
이천시,창대농장,닭,종계,17500.0,경기도 이천시 장호원읍 풍계리 862-2번지,37.1455536618,127.6104202553,2021-07-31,2021-02-23
이천시,호현농장,닭,종계,20000.0,경기도 이천시 장호원읍 와현리 388-4번지,37.1482079544,127.605908507,2021-07-31,2021-02-23
파주시,JC농장,닭,기타,110.0,경기도 파주시  법원읍 법원리 396-1,37.8492548703,126.8883071836,2021-04-30,2017-06-06
파주시,가월농장,닭,산란계,48000.0,경기도 파주시 적성면 가월리 198,37.9614981045,126.9105432587,2021-04-30,2021-01-27
파주시,강현농장,닭,육계,18500.0,경기도 파주시 적성면 답곡리 506,37.9493303692,126.855472526,2020-11-30,2021-01-27
파주시,고창농장,닭,토종닭,700.0,경기도 파주시 조리읍 뇌조리 132-8,37.7510878443,126.8146482492,2020-11-30,2016-12-30
파주시,구구농장,닭,산란계,15000.0,경기도 파주시 적성면 장현1리  42-2,37.9878394862,126.9847294385,2020-11-30,2021-01-27
파주시,구구파평농장,닭,산란계,65000.0,경기도 파주시 파평면 덕천리  491-1,37.9377478173,126.8536390751,2021-04-30,2021-01-27
파주시,궂모닝농장,닭,토종닭,1500.0,경기도 파주시 법원읍 동문리 216,37.8725652378,126.860007725,2021-04-30,2017-06-06
파주시,꼬끼촌,닭,육계,20000.0,경기도 파주시 적성면 장현리 227번지,37.9772883,126.9724587,2020-07-31,2021-01-27
파주시,꼬끼촌,닭,토종닭,24000.0,경기도 파주시 적성면 장현2리 227,37.977393399,126.9724825489,2021-06-30,2021-01-27
파주시,노재영부곡양계장,닭,산란계,30000.0,경기도 파주시 파주읍 부곡3리 120-1,37.8079318569,126.8290302902,2021-06-30,2017-06-06
파주시,늘푸른청계농원,닭,토종닭,400.0,경기도 파주시 탄현면 갈현리 347-1,37.7706710447,126.7185446773,2021-04-30,2023-01-03
파주시,담안농장,닭,육계,16000.0,경기도 파주시 적성면 장현2리 420,37.9780076341,126.9672684092,2020-11-30,2021-01-27
파주시,당하리농장,닭,육계,50000.0,경기도 파주시 당하동 240-144,37.7436151396,126.7458552664,2020-11-30,2023-01-03
파주시,대능축산,닭,육계,18000.0,경기도 파주시 법원읍 대능리 10-5,37.8421171917,126.8815241816,2021-04-30,2017-06-06
파주시,대명농장,닭,육계,300.0,경기도 파주시 법원읍 금곡리 102,37.8794139252,126.8851582043,2021-04-30,2017-06-06
파주시,대한농원,닭,토종닭,6500.0,경기도 파주시 문산읍 선유리 349-3,37.8781757903,126.8005917648,2021-04-30,2021-01-27
파주시,대한농장,닭,육계,91000.0,경기도 파주시 파평면 마산리  333-7,37.8831662934,126.8521036521,2021-04-30,2017-06-06
파주시,덕동양계,닭,산란계,20000.0,경기도 파주시 광탄면 용미리 159-12,37.7447881191,126.8817299945,2021-04-30,2016-12-30
파주시,덕일농장,닭,산란계,22000.0,경기도 파주시 파평면 덕천리 1-2,37.9360613354,126.904681002,2021-06-30,2021-01-27
파주시,두리농장,닭,육계,73000.0,경기도 파주시 탄현면 오금리 522-1,37.81523081,126.7123188917,2021-04-30,2017-01-25
파주시,문산농장,닭,토종닭,2000.0,경기도 파주시 문산읍 당동1리 산102-1,37.871464204,126.7612473938,2021-06-30,2021-01-27
파주시,미성농장,닭,토종닭,500.0,경기도 파주시 광탄면 마장리 산50-10,37.7851504977,126.8688368849,2021-04-30,2017-06-06
파주시,백운농장,닭,육계,28000.0,경기도 파주시 적성면 객현리 70,37.9605167947,126.9559660868,2021-04-30,2021-01-27
파주시,삼도농장,닭,육계,70000.0,경기도 파주시 문산읍 마정리 52-2,37.8999051262,126.7692345351,2020-11-30,2021-01-27
파주시,삼도농장,닭,육계,70000.0,경기도 파주시 문산읍 마정리 455-2,37.8957374527,126.7577308673,2020-11-30,2021-01-27
파주시,삼성농장,닭,토종닭,100.0,경기도 파주시 법원읍 법원2리 513,37.8579871327,126.8811528759,2021-06-30,2017-06-06
파주시,상훈농장,닭,산란계,25000.0,경기도 파주시 적성면 어유지리 458,38.0049870862,126.977740969,2021-04-30,2021-01-27
파주시,새말농장,닭,산란계,23000.0,경기도 파주시 탄현면 갈현리 821-97,37.7699591251,126.7151156514,2021-06-30,2023-01-03
파주시,샘골농원,닭,토종닭,5000.0,경기도 파주시 광탄면 마장리 298,37.7868409799,126.8700592633,2021-04-30,2017-06-06
파주시,성구농장,닭,토종닭,1000.0,경기도 파주시 광탄면 마장리 산50-10,37.7851504977,126.8688368849,2020-11-30,2017-06-06
파주시,성수농장,닭,육계,30000.0,경기도 파주시 광탄면 분수리 89-1,37.7572934243,126.8794837753,2020-11-30,2016-12-30
