시군명,농장명,축종명,상세구분,사육두수(마리),소재지지번주소,WGS84위도,WGS84경도,조사날짜
음성군,무궁화농장,육계,,140000.0,충청북도 음성군 맹동면 봉현리 678번지,,,2024-08-24
음성군,미곡농장,육계,,56000.0,"충청북도 음성군 대소면 미곡리 402번지 , 401-1, 401-2",,,2024-08-24
음성군,미곡농장,육계,,56000.0,충청북도 음성군 대소면 미곡리 402번지,,,2022-02-07
음성군,미곡농장,육계,,56000.0,충청북도 음성군 대소면 미곡리 402번지   401-1  401-2,,,2023-04-21
음성군,민들레농장,육계,,114000.0,충청북도 음성군 소이면 중동리 122번지 외 4필지,,,2023-04-21
음성군,민들레농장,육계,,148000.0,충청북도 음성군 소이면 중동리 122번지 외 4필지,,,2024-08-24
음성군,민섭민준이네농장,육계,,55000.0,충청북도 음성군 맹동면 용촌리 604번지,,,2022-02-07
음성군,민섭민준이네농장,육계,,,충청북도 음성군 맹동면 용촌리 604번지,,,2023-04-21
음성군,민지농장,육계,,46000.0,충청북도 음성군 맹동면 봉현리 706번지 외 1필지,,,2022-02-07
음성군,백운농장,오리,,8500.0,충청북도 음성군 삼성면 용성리 491번지,,,2023-04-21
음성군,벧엘농장,육계,,50000.0,충청북도 음성군 삼성면 청용리 271번지,,,2022-02-07
음성군,벧엘농장,종계/산란계,,27576.0,충청북도 음성군 생극면 임곡리 34번지 외 3필지,,,2023-04-21
음성군,벧엘농장,종계+산란계,,27576.0,충청북도 음성군 생극면 임곡리 34번지 1호,,,2022-02-07
음성군,벧엘농장,종계/산란계,,5500.0,충청북도 음성군 생극면 임곡리 34번지 1호,,,2021-01-31
음성군,보람농장,육계,,26000.0,충청북도 음성군 대소면 부윤리 248번지,,,2022-02-07
음성군,복숭아농장,육계,,150.0,충청북도 음성군 음성읍 신천리 918번지,,,2021-01-31
음성군,부광원,오리,,11900.0,충청북도 음성군 맹동면 용촌리 200번지 5호 외 2필지,,,2022-02-07
음성군,부광원,오리,,11900.0,"충청북도 음성군 맹동면 용촌리 200번지 5호 외 2필지(200-35, 200-39)",,,2021-01-31
음성군,부윤2농장,오리,,15000.0,"충청북도 음성군 대소면 수태리 122번지 외 2필지(123, 124)",,,2021-01-31
음성군,부윤농장,오리,,7000.0,충청북도 음성군 대소면 부윤리 산 73번지,,,2021-01-31
음성군,부윤농장,오리,,9500.0,충청북도 음성군 대소면 부윤리 산 73번지,,,2024-08-24
음성군,삼봉농장,오리,,12000.0,충청북도 음성군 금왕읍 삼봉리 601번지,,,2024-08-24
음성군,삼성농장,육계,,90000.0,충청북도 음성군 삼성면 덕정리 1045번지 외 2필지,,,2023-04-21
음성군,삼용농장,오리,,12000.0,충청북도 음성군 원남면 삼용리 284번지,,,2021-01-31
음성군,삼원농장,오리,,18500.0,충청북도 음성군 맹동면 마산리 463번지 1호,,,2023-04-21
음성군,삼원농장,종계+산란계,,77000.0,충청북도 음성군 소이면 충도리 502번지,,,2022-02-07
음성군,삼원농장 1,오리,,8800.0,충청북도 음성군 맹동면 마산리 464번지 외 1필지,,,2021-01-31
음성군,상당농장,육계,,40000.0,충청북도 음성군 원남면 상당리 475번지 외 4필지,,,2024-08-24
음성군,상당농장,육계,,40000.0,충청북도 음성군 원남면 상당리 475번지 1호,,,2021-01-31
음성군,상미양계장,육계,,50000.0,충청북도 음성군 원남면 마송리 76번지 2호,,,2021-01-31
음성군,상촌농장,종계/산란계,,6000.0,충청북도 음성군 소이면 중동리 848번지,,,2023-04-21
음성군,새봉암농장,오리,,9000.0,충청북도 음성군 맹동면 봉현리 504번지,,,2022-02-07
음성군,새시대목장,"면양, 타조, 염소",,103.0,충청북도 음성군 원남면 주봉리 464번지,,,2024-08-24
음성군,생금,육계,,100000.0,충청북도 음성군 금왕읍 본대리 101번지 7호 외1필지,,,2024-08-24
음성군,서가팜,종계/산란계,,35000.0,충청북도 음성군 삼성면 대정리 552 553 554 554-1 555,,,2023-04-21
음성군,서가팜,종계/산란계,,35000.0,"충청북도 음성군 삼성면 대정리 552,553,554,554-1,555",,,2024-08-24
음성군,서당골오리농장,오리,,24000.0,충청북도 음성군 맹동면 봉현리 471번지,,,2022-02-07
음성군,서울농장,종계/산란계,,60000.0,충청북도 음성군 생극면 송곡리 191번지,,,2023-04-21
음성군,서원농장,육계,,80000.0,충청북도 음성군 금왕읍 호산리 925번지,,,2021-01-31
음성군,석우농장,산란육성계,,218016.0,충청북도 음성군 감곡면 상우리 3번지,,,2022-02-07
음성군,석우농장,종계/산란계,,200000.0,충청북도 음성군 감곡면 상우리 3번지,,,2021-01-31
음성군,성은농장,육계,,40000.0,충청북도 음성군 감곡면 상평리 520번지,,,2022-02-07
음성군,세연농장,오리,,12500.0,충청북도 음성군 소이면 비산리 1003번지 1호,,,2024-08-24
음성군,세움팜스,육계,,130000.0,"충청북도 음성군 대소면 수태리 125번지 외 8필지(122,123,124,맹동면 용촌리 379,379-1,379-2,379-3,379-4)",,,2024-08-24
음성군,세움팜스,육계,,130000.0,충청북도 음성군 대소면 수태리 125번지 외 8필지(122 123 124 맹동면 용촌리 379 379-1 379-2 379-3 379-4),,,2023-04-21
음성군,세움팜스,육계,,130000.0,충청북도 음성군 대소면 수태리 125번지 외 8필지,,,2022-02-07
음성군,소석농장,육계,,45010.0,충청북도 음성군 대소면 소석리 13번지 1호,,,2023-04-21
음성군,소이가든농장,"육계, 산양",,300.0,충청북도 음성군 소이면 금고리 311번지 2호,,,2024-08-24
음성군,솔그린농장,육계,,50000.0,충청북도 음성군 감곡면 문촌리 448번지 3호 외 4필지,,,2022-02-07
음성군,솔그린농장,육계,,60000.0,충청북도 음성군 감곡면 문촌리 448번지 3호 외 4필지,,,2024-08-24
음성군,솔뫼비농장,종계/산란계,,5000.0,충청북도 음성군 삼성면 청용리 49번지 1호,,,2024-08-24
