시군명,농장명,상세구분,소재지우편번호,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,사육두수(마리),조사날짜,축종명,데이터기준일자,비고
안성시,승애농장,산란계,17551.0,경기도 안성시 공도읍 용머리큰길 34-55,경기도 안성시 공도읍 용두리 399번지 1호,127.1632982,37.0113543,50000,2018-04-30,,,
안성시,승일농장,육계,17527.0,경기도 안성시 일죽면 능국리 674번지 (외 2필지),"경기도 안성시 일죽면 노동길 73, (외 2필지)",37.1127662306,127.4883818862,25000,2025-05-31,닭,20240208.0,
안성시,승일농장,육계,17527.0,"경기도 안성시 일죽면 노동길 73, (외 2필지)",경기도 안성시 일죽면 능국리 674번지 (외 2필지),37.1128017285,127.4883504568,25000,2021-06-30,닭,20210618.0,
안성시,승일농장,육계,17509.0,경기도 안성시 보개면 기좌리 124번지 1호 (외4필지),"경기도 안성시 보개면 보개원삼로 342-91, (외4필지)",37.035683243,127.29225169,65000,2025-05-31,닭,20240208.0,
안성시,승일농장,육계,17509.0,"경기도 안성시 보개면 보개원삼로 342-91, (외4필지)",경기도 안성시 보개면 기좌리 124번지 1호 (외4필지),37.0352134339,127.291645786,65000,2021-07-31,닭,20210618.0,
안성시,승희농장,육계,17509.0,경기도 안성시 보개면 기좌리 150번지 2호 외 4필지,경기도 안성시 보개면 보개원삼로 342-34,37.0333009149,127.2908077212,100000,2026-01-31,닭,20240208.0,
안성시,승희농장,,17509.0,경기도 안성시 보개면 보개원삼로 342-34,경기도 안성시 보개면 기좌리 150번지 2호,37.0329921,127.2904811,25000,2019-02-28,오리,20181129.0,
안성시,승희농장,육계,17509.0,경기도 안성시 보개면 보개원삼로 342-34,경기도 안성시 보개면 기좌리 150번지 2호 외 4필지,37.0333009149,127.2908077212,100000,2021-06-30,닭,20210618.0,
안성시,시은농장,육계,17508.0,,"경기도 안성시 보개면 내방리 19번지 , 22-1번지",37.0268802,127.3130132,40000,2020-04-30,닭,20181129.0,
안성시,시은농장,육계,17508.0,"경기도 안성시 보개면 내방리 19번지 , 22-1번지","경기도 안성시 보개면 내방리 19번지 , 22-1번지",37.0268802905,127.3130132346,40000,2025-05-31,닭,20240208.0,
안성시,시은농장,육계,17508.0,,"경기도 안성시 보개면 내방리 19번지 , 22-1번지",127.3130132,37.0268802,40000,2018-08-31,,,
안성시,시헌농장,산란계,17509.0,경기도 안성시 보개면 이전봉산길 29-45,경기도 안성시 보개면 적가리 161번지 1호,37.0539328,127.2904814,150000,2020-06-30,닭,20181129.0,
안성시,시헌농장,산란계,17509.0,경기도 안성시 보개면 이전봉산길 29-45,경기도 안성시 보개면 적가리 161번지 1호,37.0541778419,127.2906379598,150000,2021-09-30,닭,20210618.0,
안성시,시헌농장,산란계,17509.0,경기도 안성시 보개면 적가리 161번지 1호,경기도 안성시 보개면 이전봉산길 29-45,,,0,2025-04-30,닭,20240208.0,
안성시,시헌농장,산란계,17509.0,경기도 안성시 보개면 이전봉산길 29-45,경기도 안성시 보개면 적가리 161번지 1호,127.2904814,37.0539328,150000,2018-10-31,,,
