farm_county,farm_name,farm_address,latitude,longitude,livestock_name,livestock_type,head_count,farm_source,survey_date,date,reference_date,outbreak_date,label_infected
논산시,진성농장,충청남도 논산시 연무읍 황화정리,36.0971618701983,127.112667015041,오리,육용오리,,geocoded,,2014-02-26,2014-02-26,,0
논산시,진성농장,충청남도 논산시 연무읍 황화정리,36.0971618701983,127.112667015041,오리,육용오리,,geocoded,,2014-02-27,2014-02-27,,0
논산시,진성농장,충청남도 논산시 연무읍 황화정리,36.0971618701983,127.112667015041,오리,육용오리,,geocoded,,2014-02-28,2014-02-28,,0
논산시,진성농장,충청남도 논산시 연무읍 황화정리,36.0971618701983,127.112667015041,오리,육용오리,,geocoded,,2014-03-01,2014-03-01,,0
논산시,진성농장,충청남도 논산시 연무읍 황화정리,36.0971618701983,127.112667015041,오리,육용오리,,geocoded,,2014-03-02,2014-03-02,,0
논산시,진성농장,충청남도 논산시 연무읍 황화정리,36.0971618701983,127.112667015041,오리,육용오리,,geocoded,,2014-03-03,2014-03-03,,0
논산시,진성농장,충청남도 논산시 연무읍 황화정리,36.0971618701983,127.112667015041,오리,육용오리,,geocoded,,2022-02-12,2022-02-12,2022-02-19,1
논산시,진성농장,충청남도 논산시 연무읍 황화정리,36.0971618701983,127.112667015041,오리,육용오리,,geocoded,,2022-02-13,2022-02-13,2022-02-19,1
논산시,진성농장,충청남도 논산시 연무읍 황화정리,36.0971618701983,127.112667015041,오리,육용오리,,geocoded,,2022-02-14,2022-02-14,2022-02-19,1
논산시,진성농장,충청남도 논산시 연무읍 황화정리,36.0971618701983,127.112667015041,오리,육용오리,,geocoded,,2022-02-15,2022-02-15,2022-02-19,1
논산시,진성농장,충청남도 논산시 연무읍 황화정리,36.0971618701983,127.112667015041,오리,육용오리,,geocoded,,2022-02-16,2022-02-16,2022-02-19,1
논산시,진성농장,충청남도 논산시 연무읍 황화정리,36.0971618701983,127.112667015041,오리,육용오리,,geocoded,,2022-02-17,2022-02-17,2022-02-19,1
